,Arolla / Hydrologie (Tsijiore_Nouve_-_Debit),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (1. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (2. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (3. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (4. Année précédente)
5/5/2019 11:45,0.030507,0.043496,0,0.003467,0.310338
5/5/2019 12:00,0.030507,0.043644,0,0.004,0.319117
5/5/2019 12:15,0.030507,0.044,0,0.004,0.328583
5/5/2019 12:30,0.030507,0.045719,0,0.004,0.336789
5/5/2019 12:45,0.030507,0.045112,0,0.004,0.347356
5/5/2019 13:00,0.030507,0.048,0,0.004,0.357539
5/5/2019 13:15,0.030507,0.048744,0,0.004,0.367806
5/5/2019 13:30,0.030507,0.051144,0,0.004,0.378783
5/5/2019 13:45,0.030507,0.0547,0,0.004,0.392794
5/5/2019 14:00,0.030507,0.058133,0,0.004,0.029205
5/5/2019 14:15,0.030507,0.062528,0,0.004,0.004122
5/5/2019 14:30,0.030507,0.067867,0.000133,0.004,0
5/5/2019 14:45,0.030507,0.0731,0,0.005017,0.109956
5/5/2019 15:00,0.030507,0.079333,0,0.0066,0.439692
5/5/2019 15:15,0.030507,0.084489,0,0.007,0.45055
5/5/2019 15:30,0.030507,0.09115,0.000689,0.007,0.467431
5/5/2019 15:45,0.030507,0.097044,0.002,0.007,0.4787
5/5/2019 16:00,0.030507,0.103022,0.002,0.007267,0.486683
5/5/2019 16:15,0.030507,0.108472,0.002,0.007133,0.494972
5/5/2019 16:30,0.030507,0.113733,0.003467,0.009,0.500244
5/5/2019 16:45,0.030507,0.118578,0.004,0.009,0.508559
5/5/2019 17:00,0.030507,0.123505,0.007,0.009,0.504898
5/5/2019 17:15,0.030507,0.128033,0.007933,0.009,0.504317
5/5/2019 17:30,0.030507,0.130844,0.009,0.009267,0.516881
5/5/2019 17:45,0.030507,0.134333,0.010344,0.011,0.5158
5/5/2019 18:00,0.030507,0.137,0.011267,0.011144,0.503404
5/5/2019 18:15,0.030507,0.1394,0.012374,0.011523,0.50767
5/5/2019 18:30,0.030507,0.141322,0.013,0.012467,0.509133
5/5/2019 18:45,0.030507,0.142389,0.013,0.013,0.494628
5/5/2019 19:00,0.030507,0.143633,0.013933,0.013533,0.485683
5/5/2019 19:15,0.030507,0.1444,0.015417,0.014088,0.501405
5/5/2019 19:30,0.030507,0.1452,0.016785,0.014733,0.504103
5/5/2019 19:45,0.030507,0.145917,0.0168,0.016368,0.504411
5/5/2019 20:00,0.030507,0.145633,0.018,0.018,0.487529
5/5/2019 20:15,0.030507,0.1444,0.018,0.018,0.478052
5/5/2019 20:30,0.030507,0.144,0.018,0.018533,0.477294
5/5/2019 20:45,0.030507,0.144,0.0164,0.018944,0.477
5/5/2019 21:00,0.030507,0.144,0.016632,0.018944,0.470728
5/5/2019 21:15,0.030507,0.143233,0.015,0.018645,0.470176
5/5/2019 21:30,0.030507,0.142,0.015,0.01881,0.468
5/5/2019 21:45,0.030507,0.141478,0.013667,0.019088,0.465033
5/5/2019 22:00,0.030507,0.14,0.013,0.018678,0.463361
5/5/2019 22:15,0.030507,0.138456,0.011933,0.018922,0.449551
5/5/2019 22:30,0.030507,0.137244,0.011133,0.018955,0.442406
5/5/2019 22:45,0.030507,0.134283,0.011,0.018533,0.4334
5/5/2019 23:00,0.030507,0.132256,0.009379,0.018789,0.428117
5/5/2019 23:15,0.030507,0.130922,0.009267,0.018267,0.4127
5/5/2019 23:30,0.030507,0.128778,0.009,0.018,0.405433
5/5/2019 23:45,0.030507,0.127,0.009,0.018,0.39735
5/6/2019 0:00,0.030507,0.125311,0.007389,0.018,0.38575
5/6/2019 0:15,0.026048,0.12285,0.007533,0.018,0.382867
5/6/2019 0:30,0.026048,0.120978,0.007267,0.016183,0.376894
5/6/2019 0:45,0.026048,0.119389,0.007,0.016215,0.368951
5/6/2019 1:00,0.026048,0.117811,0.007,0.016217,0.360783
5/6/2019 1:15,0.026048,0.115933,0.007,0.015968,0.353344
5/6/2019 1:30,0.026048,0.114,0.00495,0.0158,0.340879
5/6/2019 1:45,0.026048,0.112333,0.0044,0.0154,0.341136
5/6/2019 2:00,0.026048,0.109883,0.00445,0.015,0.334956
5/6/2019 2:15,0.026048,0.108356,0.004,0.015,0.328957
5/6/2019 2:30,0.026048,0.106378,0.0042,0.015,0.3268
5/6/2019 2:45,0.026048,0.105,0.004,0.014722,0.324656
5/6/2019 3:00,0.026048,0.103015,0.004,0.013789,0.31814
5/6/2019 3:15,0.026048,0.1018,0.004,0.013522,0.31055
5/6/2019 3:30,0.026048,0.101,0.004,0.013522,0.304522
5/6/2019 3:45,0.026048,0.09825,0.004,0.013133,0.300634
5/6/2019 4:00,0.026048,0.0974,0.004,0.013,0.297
5/6/2019 4:15,0.026048,0.096,0.003189,0.013,0.291651
5/6/2019 4:30,0.026048,0.094667,0.002,0.012322,0.282494
5/6/2019 4:45,0.026048,0.094023,0.002789,0.011245,0.287
5/6/2019 5:00,0.026048,0.092008,0.002678,0.011278,0.284239
5/6/2019 5:15,0.026048,0.092,0.003056,0.011379,0.279833
5/6/2019 5:30,0.026048,0.090144,0.002,0.011267,0.274439
5/6/2019 5:45,0.026048,0.09,0.002267,0.011,0.296456
5/6/2019 6:00,0.026048,0.087068,0.002,0.011,0.314728
5/6/2019 6:15,0.026048,0.087,0.002,0.011,0.298583
5/6/2019 6:30,0.026048,0.085478,0.002,0.011,0.284228
5/6/2019 6:45,0.026048,0.084567,0.002267,0.009789,0.275851
5/6/2019 7:00,0.026048,0.083,0.002,0.009277,0.269522
5/6/2019 7:15,0.026048,0.082511,0.002,0.009267,0.265428
5/6/2019 7:30,0.026048,0.081,0.002133,0.009267,0.259722
5/6/2019 7:45,0.026048,0.079989,0.002,0.009267,0.256233
5/6/2019 8:00,0.026048,0.079,0.002,0.009,0.250291
5/6/2019 8:15,0.026048,0.077578,0.002,0.009,0.248056
5/6/2019 8:30,0.026048,0.077,0.002,0.009,0.242844
5/6/2019 8:45,0.026048,0.075517,0.002,0.009,0.23829
5/6/2019 9:00,0.026048,0.074,0.002,0.009,0.236933
5/6/2019 9:15,0.026048,0.0738,0.002,0.009,0.232922
5/6/2019 9:30,0.026048,0.072,0.002,0.009,0.229178
5/6/2019 9:45,0.026048,0.071233,0.002,0.009,0.228
5/6/2019 10:00,0.026048,0.07171,0.002,0.008733,0.225583
5/6/2019 10:15,0.026048,0.070167,0.002,0.008178,0.224722
5/6/2019 10:30,0.026048,0.07,0.002,0.0074,0.221111
5/6/2019 10:45,0.026048,0.07,0.002,0.007267,0.218856
5/6/2019 11:00,0.026048,0.07,0.002,0.007278,0.217
5/6/2019 11:15,0.026048,0.07,0.002,0.007,0.217
5/6/2019 11:30,0.026048,0.07,0.002,0.007277,0.217
5/6/2019 11:45,0.026048,0.070078,0.002,0.008078,0.216585
5/6/2019 12:00,0.026048,0.071733,0.002,0.008723,0.216017
5/6/2019 12:15,0.026048,0.072,0.002133,0.009,0.216383
5/6/2019 12:30,0.026048,0.073567,0.002,0.009,0.213856
5/6/2019 12:45,0.026048,0.075117,0.002,0.009,0.212544
5/6/2019 13:00,0.026048,0.077622,0.002144,0.009,0.212
5/6/2019 13:15,0.026048,0.080022,0.002112,0.009,0.212
5/6/2019 13:30,0.026048,0.082689,0.003744,0.009,0.215028
5/6/2019 13:45,0.026048,0.086438,0.004,0.009379,0.219289
5/6/2019 14:00,0.026048,0.091778,0.004433,0.01059,0.223689
5/6/2019 14:15,0.026048,0.097533,0.007,0.011,0.227894
5/6/2019 14:30,0.026048,0.1042,0.007267,0.011278,0.233222
5/6/2019 14:45,0.026048,0.110967,0.008633,0.011544,0.239916
5/6/2019 15:00,0.026048,0.118596,0.009144,0.013,0.247044
5/6/2019 15:15,0.026048,0.126256,0.009637,0.013,0.253211
5/6/2019 15:30,0.026048,0.133541,0.011,0.013656,0.257767
5/6/2019 15:45,0.026048,0.140533,0.0117,0.014867,0.262976
5/6/2019 16:00,0.026048,0.149217,0.013,0.015617,0.267967
5/6/2019 16:15,0.026048,0.157583,0.013411,0.018,0.273506
5/6/2019 16:30,0.026048,0.166683,0.0152,0.018267,0.279756
5/6/2019 16:45,0.026048,0.175444,0.016217,0.019344,0.282689
5/6/2019 17:00,0.026048,0.183472,0.0174,0.020544,0.289317
5/6/2019 17:15,0.026048,0.189627,0.018,0.021333,0.293144
5/6/2019 17:30,0.026048,0.1948,0.018,0.022,0.298305
5/6/2019 17:45,0.026048,0.199,0.018,0.023766,0.301067
5/6/2019 18:00,0.026048,0.203719,0.018,0.025733,0.3
5/6/2019 18:15,0.026048,0.208533,0.018,0.026811,0.299383
5/6/2019 18:30,0.026048,0.2127,0.018,0.028161,0.293091
5/6/2019 18:45,0.026048,0.216689,0.018,0.030585,0.291111
5/6/2019 19:00,0.026048,0.219333,0.0178,0.031811,0.289267
5/6/2019 19:15,0.026048,0.221067,0.018,0.032867,0.287522
5/6/2019 19:30,0.026048,0.222333,0.018,0.033,0.284439
5/6/2019 19:45,0.026048,0.221867,0.018,0.033,0.280522
5/6/2019 20:00,0.026048,0.221744,0.017583,0.033,0.278111
5/6/2019 20:15,0.026048,0.221,0.01655,0.033544,0.275783
5/6/2019 20:30,0.026048,0.218622,0.0162,0.034312,0.271378
5/6/2019 20:45,0.026048,0.217,0.015,0.034344,0.267378
5/6/2019 21:00,0.026048,0.215444,0.015,0.035,0.262906
5/6/2019 21:15,0.026048,0.214,0.013778,0.035,0.258789
5/6/2019 21:30,0.026048,0.212433,0.013811,0.035,0.255589
5/6/2019 21:45,0.026048,0.210844,0.013,0.035,0.253322
5/6/2019 22:00,0.026048,0.208467,0.012322,0.034733,0.249239
5/6/2019 22:15,0.026048,0.205483,0.011678,0.034733,0.245922
5/6/2019 22:30,0.026048,0.202778,0.011379,0.034456,0.243234
5/6/2019 22:45,0.026048,0.199511,0.011,0.033933,0.240917
5/6/2019 23:00,0.026048,0.196611,0.009789,0.033,0.237789
5/6/2019 23:15,0.026048,0.193056,0.009277,0.033,0.234922
5/6/2019 23:30,0.026048,0.189183,0.009267,0.033,0.233189
5/6/2019 23:45,0.026048,0.186756,0.009,0.032733,0.230378
5/7/2019 0:00,0.026048,0.182948,0.009,0.032733,0.226583
5/7/2019 0:15,0.030014,0.179883,0.009,0.032733,0.223922
5/7/2019 0:30,0.030014,0.176122,0.0087,0.031656,0.221789
5/7/2019 0:45,0.030014,0.173733,0.007267,0.031267,0.218034
5/7/2019 1:00,0.030014,0.170933,0.007522,0.031,0.215783
5/7/2019 1:15,0.030014,0.166889,0.0074,0.031,0.212922
5/7/2019 1:30,0.030014,0.164444,0.007267,0.0308,0.210511
5/7/2019 1:45,0.030014,0.162311,0.007133,0.030383,0.21
5/7/2019 2:00,0.030014,0.159844,0.007,0.030432,0.208256
5/7/2019 2:15,0.030014,0.156833,0.007,0.029968,0.206656
5/7/2019 2:30,0.030014,0.153978,0.007,0.029415,0.203583
5/7/2019 2:45,0.030014,0.151722,0.007,0.028,0.201645
5/7/2019 3:00,0.030014,0.149033,0.007,0.028,0.199256
5/7/2019 3:15,0.030014,0.147456,0.007,0.027733,0.197644
5/7/2019 3:30,0.030014,0.144383,0.004383,0.0272,0.194456
5/7/2019 3:45,0.030014,0.1423,0.0042,0.026112,0.192583
5/7/2019 4:00,0.030014,0.140578,0.004,0.026,0.19
5/7/2019 4:15,0.030014,0.137467,0.004415,0.026,0.189322
5/7/2019 4:30,0.030014,0.134683,0.0044,0.025867,0.19
5/7/2019 4:45,0.030014,0.133,0.004,0.025733,0.188522
5/7/2019 5:00,0.030014,0.131333,0.0042,0.025456,0.186256
5/7/2019 5:15,0.030014,0.129733,0.004,0.025322,0.184522
5/7/2019 5:30,0.030014,0.128667,0.004,0.024277,0.183189
5/7/2019 5:45,0.030014,0.126911,0.004,0.024,0.1816
5/7/2019 6:00,0.030014,0.125,0.004,0.023467,0.181185
5/7/2019 6:15,0.030014,0.1233,0.004,0.023179,0.178456
5/7/2019 6:30,0.030014,0.121,0.004,0.022256,0.176056
5/7/2019 6:45,0.030014,0.119756,0.004,0.022,0.174467
5/7/2019 7:00,0.030014,0.118,0.004,0.021733,0.172722
5/7/2019 7:15,0.030014,0.116156,0.004,0.021221,0.171256
5/7/2019 7:30,0.030014,0.114844,0.004,0.0208,0.1692
5/7/2019 7:45,0.030014,0.113644,0.004,0.020267,0.167056
5/7/2019 8:00,0.030014,0.112,0.004,0.02,0.166267
5/7/2019 8:15,0.030014,0.10995,0.004,0.020144,0.165189
5/7/2019 8:30,0.030014,0.108244,0.004,0.02,0.164789
5/7/2019 8:45,0.030014,0.107,0.004,0.018922,0.164933
5/7/2019 9:00,0.030014,0.105711,0.004,0.018678,0.163589
5/7/2019 9:15,0.030014,0.104678,0.004,0.018645,0.162944
5/7/2019 9:30,0.030014,0.103,0.004,0.0188,0.163179
5/7/2019 9:45,0.030014,0.103,0.004,0.018267,0.163733
5/7/2019 10:00,0.030014,0.101722,0.004,0.018,0.165078
5/7/2019 10:15,0.030014,0.101,0.003722,0.018,0.165856
5/7/2019 10:30,0.030014,0.101,0.003744,0.018,0.166678
5/7/2019 10:45,0.030014,0.100667,0.003467,0.018133,0.167467
5/7/2019 11:00,0.030014,0.0984,0.002,0.018133,0.167856
5/7/2019 11:15,0.030014,0.098717,0.002,0.018533,0.169017
5/7/2019 11:30,0.030014,0.101,0.002,0.018667,0.170744
5/7/2019 11:45,0.030014,0.101,0.002267,0.018677,0.172733
5/7/2019 12:00,0.030014,0.102111,0.002,0.018333,0.174078
5/7/2019 12:15,0.030014,0.103,0.002,0.019478,0.175
5/7/2019 12:30,0.030014,0.103,0.002133,0.019856,0.177544
5/7/2019 12:45,0.030014,0.104467,0.002,0.020267,0.179617
5/7/2019 13:00,0.030014,0.1048,0.002,0.021078,0.183078
5/7/2019 13:15,0.030014,0.105,0.002,0.021456,0.185622
5/7/2019 13:30,0.030014,0.106422,0.002133,0.022,0.188678
5/7/2019 13:45,0.030014,0.107811,0.002,0.023078,0.193678
5/7/2019 14:00,0.030014,0.110717,0.002,0.023733,0.196078
5/7/2019 14:15,0.030014,0.113911,0.002299,0.024,0.201022
5/7/2019 14:30,0.030014,0.117178,0.002,0.024944,0.205976
5/7/2019 14:45,0.030014,0.121133,0.002,0.026,0.208944
5/7/2019 15:00,0.030014,0.126454,0.002133,0.026944,0.212156
5/7/2019 15:15,0.030014,0.1314,0.002,0.028,0.215217
5/7/2019 15:30,0.030014,0.1381,0.003222,0.030017,0.217278
5/7/2019 15:45,0.030014,0.14405,0.004,0.031678,0.219811
5/7/2019 16:00,0.030014,0.150399,0.004,0.032867,0.222478
5/7/2019 16:15,0.030014,0.155594,0.004,0.033544,0.223544
5/7/2019 16:30,0.030014,0.160863,0.004,0.034467,0.225617
5/7/2019 16:45,0.030014,0.164822,0.004,0.034857,0.228544
5/7/2019 17:00,0.030014,0.168372,0.004,0.037278,0.2288
5/7/2019 17:15,0.030014,0.172889,0.004,0.038478,0.231078
5/7/2019 17:30,0.030014,0.176333,0.004,0.039,0.232267
5/7/2019 17:45,0.030014,0.181822,0.004,0.0416,0.232267
5/7/2019 18:00,0.030014,0.184556,0.004,0.043888,0.233189
5/7/2019 18:15,0.030014,0.186467,0.004,0.044811,0.231722
5/7/2019 18:30,0.030014,0.188644,0.004,0.046544,0.224429
5/7/2019 18:45,0.030014,0.1917,0.004,0.046112,0.225
5/7/2019 19:00,0.030014,0.193,0.004,0.047733,0.222178
5/7/2019 19:15,0.030014,0.194411,0.0042,0.048,0.221133
5/7/2019 19:30,0.030014,0.195,0.004,0.047856,0.221656
5/7/2019 19:45,0.030014,0.195089,0.0042,0.047888,0.220456
5/7/2019 20:00,0.030014,0.197,0.0044,0.048,0.217922
5/7/2019 20:15,0.030014,0.197,0.004233,0.048,0.2166
5/7/2019 20:30,0.030014,0.197,0.004,0.047867,0.214783
5/7/2019 20:45,0.030014,0.197267,0.0042,0.0464,0.212378
5/7/2019 21:00,0.030014,0.197,0.0042,0.046,0.209589
5/7/2019 21:15,0.030014,0.197,0.004,0.046,0.208278
5/7/2019 21:30,0.030014,0.196067,0.0042,0.046,0.208911
5/7/2019 21:45,0.030014,0.196437,0.0044,0.046,0.203583
5/7/2019 22:00,0.030014,0.194967,0.004433,0.046,0.202456
5/7/2019 22:15,0.030014,0.1923,0.004,0.044,0.199922
5/7/2019 22:30,0.030014,0.188856,0.0042,0.044,0.198322
5/7/2019 22:45,0.030014,0.187133,0.0044,0.044,0.196722
5/7/2019 23:00,0.030014,0.184933,0.004,0.043467,0.193789
5/7/2019 23:15,0.030014,0.183022,0.0042,0.042789,0.191183
5/7/2019 23:30,0.030014,0.179311,0.0044,0.042,0.189589
5/7/2019 23:45,0.030014,0.176389,0.004,0.042,0.187589
5/8/2019 0:00,0.030014,0.174,0.0042,0.0418,0.187067
5/8/2019 0:15,0.0314,0.1719,0.0042,0.041383,0.184922
5/8/2019 0:30,0.0314,0.168833,0.004,0.041432,0.181839
5/8/2019 0:45,0.0314,0.166489,0.0042,0.0412,0.179
5/8/2019 1:00,0.0314,0.163775,0.004,0.039985,0.179639
5/8/2019 1:15,0.0314,0.161367,0.004,0.0394,0.176456
5/8/2019 1:30,0.0314,0.158844,0.004,0.039,0.173656
5/8/2019 1:45,0.0314,0.156283,0.004,0.039,0.173112
5/8/2019 2:00,0.0314,0.153578,0.004,0.0394,0.171922
5/8/2019 2:15,0.0314,0.1516,0.004,0.0394,0.169183
5/8/2019 2:30,0.0314,0.149589,0.004,0.040167,0.167722
5/8/2019 2:45,0.0314,0.147311,0.004,0.040217,0.166267
5/8/2019 3:00,0.0314,0.144,0.004,0.039,0.165888
5/8/2019 3:15,0.0314,0.142044,0.004,0.039,0.164922
5/8/2019 3:30,0.0314,0.14,0.004,0.039,0.164
5/8/2019 3:45,0.0314,0.135933,0.004,0.0386,0.163178
5/8/2019 4:00,0.0314,0.135856,0.004,0.037256,0.161722
5/8/2019 4:15,0.0314,0.132746,0.004,0.037,0.16
5/8/2019 4:30,0.0314,0.130067,0.004,0.037,0.159856
5/8/2019 4:45,0.0314,0.128108,0.004,0.036456,0.158267
5/8/2019 5:00,0.0314,0.126533,0.004,0.036322,0.157783
5/8/2019 5:15,0.0314,0.125,0.004,0.036355,0.156417
5/8/2019 5:30,0.0314,0.122068,0.004,0.036211,0.155
5/8/2019 5:45,0.0314,0.120867,0.004,0.036189,0.1546
5/8/2019 6:00,0.0314,0.12,0.003722,0.036189,0.153
5/8/2019 6:15,0.0314,0.118015,0.0024,0.035944,0.151522
5/8/2019 6:30,0.0314,0.116978,0.002,0.035955,0.151267
5/8/2019 6:45,0.0314,0.115133,0.002,0.0358,0.149256
5/8/2019 7:00,0.0314,0.114,0.002267,0.035789,0.149144
5/8/2019 7:15,0.0314,0.112444,0.002,0.0358,0.149
5/8/2019 7:30,0.0314,0.110067,0.002,0.035379,0.149
5/8/2019 7:45,0.0314,0.108644,0.002133,0.0354,0.147522
5/8/2019 8:00,0.0314,0.107,0.002,0.035533,0.147267
5/8/2019 8:15,0.0314,0.1061,0.002,0.035789,0.147
5/8/2019 8:30,0.0314,0.104644,0.002133,0.0358,0.147
5/8/2019 8:45,0.0314,0.103,0.002,0.035677,0.147
5/8/2019 9:00,0.0314,0.102733,0.002,0.035,0.147
5/8/2019 9:15,0.0314,0.101,0.002,0.034722,0.147
5/8/2019 9:30,0.0314,0.100683,0.002133,0.033922,0.146583
5/8/2019 9:45,0.0314,0.0984,0.002,0.033,0.144499
5/8/2019 10:00,0.0314,0.097644,0.002,0.032733,0.149278
5/8/2019 10:15,0.0314,0.096,0.002133,0.032733,0.151
5/8/2019 10:30,0.0314,0.096,0.002,0.032867,0.151278
5/8/2019 10:45,0.0314,0.095422,0.002,0.032733,0.152744
5/8/2019 11:00,0.0314,0.094059,0.002,0.032733,0.154611
5/8/2019 11:15,0.0314,0.094,0.002267,0.032733,0.154733
5/8/2019 11:30,0.0314,0.094,0.002,0.032589,0.154945
5/8/2019 11:45,0.0314,0.094,0.002,0.032355,0.155228
5/8/2019 12:00,0.0314,0.093733,0.002,0.031656,0.156
5/8/2019 12:15,0.0314,0.094,0.002133,0.032078,0.157432
5/8/2019 12:30,0.0314,0.094,0.002,0.032322,0.1596
5/8/2019 12:45,0.0314,0.094,0.002,0.033,0.161889
5/8/2019 13:00,0.0314,0.094267,0.002267,0.032723,0.165756
5/8/2019 13:15,0.0314,0.094667,0.002,0.033,0.169217
5/8/2019 13:30,0.0314,0.096,0.002,0.033144,0.173432
5/8/2019 13:45,0.0314,0.097278,0.002133,0.034467,0.177689
5/8/2019 14:00,0.0314,0.0993,0.002,0.035,0.18365
5/8/2019 14:15,0.0314,0.102167,0.002,0.036478,0.191306
5/8/2019 14:30,0.0314,0.105489,0.002267,0.037811,0.196222
5/8/2019 14:45,0.0314,0.1091,0.002,0.040417,0.198856
5/8/2019 15:00,0.0314,0.113933,0.002,0.042944,0.199
5/8/2019 15:15,0.0314,0.119733,0.003211,0.044,0.199678
5/8/2019 15:30,0.0314,0.125289,0.004,0.045733,0.201811
5/8/2019 15:45,0.0314,0.130667,0.004,0.046811,0.206028
5/8/2019 16:00,0.0314,0.135861,0.004,0.048411,0.208278
5/8/2019 16:15,0.0314,0.140578,0.004,0.050811,0.210289
5/8/2019 16:30,0.0314,0.145128,0.004,0.05314,0.216417
5/8/2019 16:45,0.0314,0.149867,0.0044,0.056611,0.217811
5/8/2019 17:00,0.0314,0.153467,0.004217,0.059,0.218189
5/8/2019 17:15,0.0314,0.158867,0.004,0.060211,0.222388
5/8/2019 17:30,0.0314,0.162133,0.007,0.0602,0.229639
5/8/2019 17:45,0.0314,0.165011,0.007,0.064217,0.234155
5/8/2019 18:00,0.0314,0.167533,0.007,0.0658,0.234256
5/8/2019 18:15,0.0314,0.170133,0.007267,0.067344,0.232411
5/8/2019 18:30,0.0314,0.171711,0.007533,0.068,0.234678
5/8/2019 18:45,0.0314,0.173,0.0074,0.068,0.236678
5/8/2019 19:00,0.0314,0.1742,0.008888,0.067722,0.240561
5/8/2019 19:15,0.0314,0.175889,0.009,0.06681,0.242822
5/8/2019 19:30,0.0314,0.175823,0.009,0.067221,0.2438
5/8/2019 19:45,0.0314,0.175,0.009,0.065895,0.245267
5/8/2019 20:00,0.0314,0.174733,0.009,0.063,0.247011
5/8/2019 20:15,0.0314,0.1734,0.009,0.063,0.243789
5/8/2019 20:30,0.0314,0.173,0.009,0.063,0.238361
5/8/2019 20:45,0.0314,0.1722,0.009,0.063,0.234
5/8/2019 21:00,0.0314,0.166389,0.009,0.061667,0.230911
5/8/2019 21:15,0.0314,0.150764,0.009,0.061,0.228256
5/8/2019 21:30,0.0314,0.167811,0.009,0.061267,0.226983
5/8/2019 21:45,0.0314,0.170289,0.009,0.062078,0.224444
5/8/2019 22:00,0.0314,0.171867,0.009,0.062333,0.221389
5/8/2019 22:15,0.0314,0.165617,0.009,0.061522,0.218701
5/8/2019 22:30,0.0314,0.164444,0.009,0.061267,0.213844
5/8/2019 22:45,0.0314,0.1638,0.009,0.061,0.210111
5/8/2019 23:00,0.0314,0.161778,0.009,0.061,0.2072
5/8/2019 23:15,0.0314,0.159955,0.009,0.060189,0.203583
5/8/2019 23:30,0.0314,0.158133,0.009,0.059,0.201922
5/8/2019 23:45,0.0314,0.155883,0.009,0.057922,0.200456
5/9/2019 0:00,0.0314,0.154689,0.009,0.057,0.199
5/9/2019 0:15,0.027401,0.152667,0.007511,0.057,0.196178
5/9/2019 0:30,0.027401,0.151133,0.007667,0.057,0.193706
5/9/2019 0:45,0.027401,0.149933,0.0074,0.057,0.19
5/9/2019 1:00,0.027401,0.148578,0.007267,0.057,0.189856
5/9/2019 1:15,0.027401,0.147222,0.0075,0.057,0.1878
5/9/2019 1:30,0.027401,0.144006,0.007552,0.057,0.186944
5/9/2019 1:45,0.027401,0.1435,0.007,0.057,0.186811
5/9/2019 2:00,0.027401,0.141511,0.007,0.057,0.185578
5/9/2019 2:15,0.027401,0.14,0.007,0.057,0.183722
5/9/2019 2:30,0.027401,0.138856,0.007,0.056056,0.182
5/9/2019 2:45,0.027401,0.136567,0.007,0.055,0.179172
5/9/2019 3:00,0.027401,0.136,0.007,0.055,0.176867
5/9/2019 3:15,0.027401,0.133,0.005567,0.055,0.176467
5/9/2019 3:30,0.027401,0.131023,0.0042,0.055,0.174589
5/9/2019 3:45,0.027401,0.129467,0.004,0.052983,0.173
5/9/2019 4:00,0.027401,0.1289,0.0044,0.0526,0.171112
5/9/2019 4:15,0.027401,0.1278,0.0044,0.050378,0.168
5/9/2019 4:30,0.027401,0.126644,0.004,0.047722,0.168
5/9/2019 4:45,0.027401,0.125,0.0044,0.046544,0.167056
5/9/2019 5:00,0.027401,0.122483,0.004,0.04679,0.166
5/9/2019 5:15,0.027401,0.121244,0.004,0.048,0.163979
5/9/2019 5:30,0.027401,0.12,0.004,0.048,0.1632
5/9/2019 5:45,0.027401,0.118444,0.004,0.048,0.162111
5/9/2019 6:00,0.027401,0.118,0.004,0.048411,0.161089
5/9/2019 6:15,0.027401,0.1163,0.004,0.0496,0.159712
5/9/2019 6:30,0.027401,0.1155,0.004,0.049733,0.158533
5/9/2019 6:45,0.027401,0.114,0.003189,0.05,0.158
5/9/2019 7:00,0.027401,0.112989,0.002144,0.05,0.1554
5/9/2019 7:15,0.027401,0.112,0.002,0.05,0.155
5/9/2019 7:30,0.027401,0.109617,0.002,0.049867,0.153278
5/9/2019 7:45,0.027401,0.1088,0.002,0.048922,0.151789
5/9/2019 8:00,0.027401,0.107,0.002152,0.048,0.151133
5/9/2019 8:15,0.027401,0.107,0.002,0.047589,0.150733
5/9/2019 8:30,0.027401,0.105,0.002,0.046,0.149
5/9/2019 8:45,0.027401,0.105,0.002133,0.046,0.148467
5/9/2019 9:00,0.027401,0.103711,0.002,0.044656,0.147112
5/9/2019 9:15,0.027401,0.103,0.002,0.043589,0.147
5/9/2019 9:30,0.027401,0.101311,0.002,0.042,0.1468
5/9/2019 9:45,0.027401,0.101,0.002,0.041783,0.147
5/9/2019 10:00,0.027401,0.101133,0.002,0.041432,0.147811
5/9/2019 10:15,0.027401,0.101,0.002,0.0412,0.149
5/9/2019 10:30,0.027401,0.101,0.002,0.041183,0.150078
5/9/2019 10:45,0.027401,0.101,0.002,0.0402,0.151544
5/9/2019 11:00,0.027401,0.101,0.002,0.039,0.152467
5/9/2019 11:15,0.027401,0.101,0.002,0.039,0.153
5/9/2019 11:30,0.027401,0.101356,0.002,0.039,0.153
5/9/2019 11:45,0.027401,0.1014,0.002,0.039,0.153
5/9/2019 12:00,0.027401,0.101267,0.002,0.038722,0.153
5/9/2019 12:15,0.027401,0.101533,0.002,0.038589,0.153144
5/9/2019 12:30,0.027401,0.102067,0.002,0.038755,0.154078
5/9/2019 12:45,0.027401,0.102544,0.002133,0.039,0.156417
5/9/2019 13:00,0.027401,0.103,0.002,0.039,0.159889
5/9/2019 13:15,0.027401,0.103,0.002,0.0406,0.162144
5/9/2019 13:30,0.027401,0.104067,0.002,0.0418,0.165078
5/9/2019 13:45,0.027401,0.1051,0.004,0.042811,0.168761
5/9/2019 14:00,0.027401,0.107,0.004,0.044,0.172078
5/9/2019 14:15,0.027401,0.108811,0.004,0.045611,0.174078
5/9/2019 14:30,0.027401,0.1109,0.005217,0.048544,0.176756
5/9/2019 14:45,0.027401,0.113533,0.007,0.050811,0.178867
5/9/2019 15:00,0.027401,0.115833,0.008344,0.055643,0.18211
5/9/2019 15:15,0.027401,0.118,0.009167,0.059556,0.184
5/9/2019 15:30,0.027401,0.120178,0.011278,0.063828,0.187756
