,Zmutt / Hydrologie (Gornera_-_Debit_prise),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (1. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (2. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (3. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (4. Année précédente)
5/5/2019 4:00,0.947069,1.899133,0.375,0.825,4.305628
5/5/2019 4:15,0.947069,1.8783,0.375,0.822871,4.285133
5/5/2019 4:30,0.947069,1.852117,0.375,0.827744,4.260161
5/5/2019 4:45,0.947069,1.844015,0.375,0.830278,4.2562
5/5/2019 5:00,0.947069,1.8178,0.375,0.863,4.247761
5/5/2019 5:15,0.947069,1.800911,0.375,0.860467,4.219
5/5/2019 5:30,0.947069,1.785078,0.375,0.863,4.212356
5/5/2019 5:45,0.947069,1.761202,0.377467,0.863,4.187
5/5/2019 6:00,0.947069,1.7572,0.375,0.863,4.195696
5/5/2019 6:15,0.947069,1.7372,0.375,0.863,4.1808
5/5/2019 6:30,0.947069,1.7174,0.375,0.860467,4.1998
5/5/2019 6:45,0.947069,1.706633,0.375,0.863,4.202111
5/5/2019 7:00,0.947069,1.687067,0.375,0.863,4.204066
5/5/2019 7:15,0.947069,1.659733,0.372533,0.863,4.21695
5/5/2019 7:30,0.947069,1.645,0.370067,0.863,4.219
5/5/2019 7:45,0.947069,1.620107,0.372533,0.863,4.201867
5/5/2019 8:00,0.947069,1.598367,0.375,0.863,4.191267
5/5/2019 8:15,0.947069,1.5774,0.375,0.867933,4.195533
5/5/2019 8:30,0.947069,1.561778,0.375,0.867728,4.187
5/5/2019 8:45,0.947069,1.548828,0.370067,0.872661,4.191444
5/5/2019 9:00,0.947069,1.537933,0.375,0.875539,4.227439
5/5/2019 9:15,0.947069,1.5204,0.375,0.887461,4.252239
5/5/2019 9:30,0.947069,1.505978,0.375,0.895272,4.283067
5/5/2019 9:45,0.947069,1.515133,0.375,0.865672,4.329244
5/5/2019 10:00,0.947069,1.499011,0.375,0.863,4.362772
5/5/2019 10:15,0.947069,1.490683,0.375,0.857933,4.402204
5/5/2019 10:30,0.947069,1.485681,0.375,0.8174,4.433172
5/5/2019 10:45,0.947069,1.483215,0.407478,0.853078,4.46204
5/5/2019 11:00,0.947069,1.470333,0.414533,0.845056,4.496039
5/5/2019 11:15,0.947069,1.490067,0.412,0.804522,4.514653
5/5/2019 11:30,0.947069,1.495,0.384456,0.822871,4.562
5/5/2019 11:45,0.947069,1.509144,0.375,0.825,4.587778
5/5/2019 12:00,0.947069,1.533,0.375,0.835344,4.629636
5/5/2019 12:15,0.947069,1.542867,0.372533,0.830067,4.647906
5/5/2019 12:30,0.947069,1.569846,0.375,0.832389,4.693974
5/5/2019 12:45,0.947069,1.611069,0.375,0.832811,4.737772
5/5/2019 13:00,0.947069,1.649933,0.372533,0.830067,4.781172
5/5/2019 13:15,0.947069,1.732148,0.375,0.827533,4.875516
5/5/2019 13:30,0.947069,1.781837,0.375,0.825,4.979694
5/5/2019 13:45,0.947069,1.834372,0.36945,0.825,5.079789
5/5/2019 14:00,0.947069,1.886889,0.462007,0.825,5.167056
5/5/2019 14:15,0.947069,1.9598,0.487,0.789533,5.240056
5/5/2019 14:30,0.947069,2.030978,0.487,0.802411,5.266376
5/5/2019 14:45,0.947069,2.111033,0.487,0.825,5.310263
5/5/2019 15:00,0.947069,2.174222,0.487,0.858144,5.333483
5/5/2019 15:15,0.947069,2.265678,0.487,0.880472,5.350372
5/5/2019 15:30,0.947069,2.3458,0.487,0.9,5.410478
5/5/2019 15:45,0.947069,2.457378,0.471994,0.924872,5.431178
5/5/2019 16:00,0.947069,2.5507,0.45,0.957478,5.464883
5/5/2019 16:15,0.947069,2.602192,0.467472,0.985072,5.504305
5/5/2019 16:30,0.947069,2.693328,0.504733,1.012,5.533239
5/5/2019 16:45,0.947069,2.755356,0.5398,1.042611,5.563848
5/5/2019 17:00,0.947069,2.8054,0.564744,1.079806,5.497589
5/5/2019 17:15,0.947069,2.839722,0.6,1.0946,5.541989
5/5/2019 17:30,0.947069,2.901633,0.615006,1.135344,5.646183
5/5/2019 17:45,0.947069,2.944067,0.637,1.158144,5.702111
5/5/2019 18:00,0.947069,2.956889,0.660908,1.173072,5.781239
5/5/2019 18:15,0.947069,2.9528,0.665289,1.187478,5.778934
5/5/2019 18:30,0.947069,3.019817,0.675,1.1926,5.764056
5/5/2019 18:45,0.947069,3.021719,0.672467,1.190133,5.735533
5/5/2019 19:00,0.947069,3.0285,0.6674,1.175333,5.760821
5/5/2019 19:15,0.947069,3.037167,0.649456,1.163,5.749656
5/5/2019 19:30,0.947069,3.055578,0.642067,1.167933,5.749828
5/5/2019 19:45,0.947069,3.049767,0.637,1.142329,5.756028
5/5/2019 20:00,0.947069,3.058451,0.631656,1.125,5.7104
5/5/2019 20:15,0.947069,3.039533,0.609661,1.112122,5.688926
5/5/2019 20:30,0.947069,3.006239,0.604933,1.102411,5.664094
5/5/2019 20:45,0.947069,3.006201,0.6,1.087,5.634845
5/5/2019 21:00,0.947069,3,0.579329,1.082067,5.598133
5/5/2019 21:15,0.947069,2.957367,0.562,1.057212,5.566222
5/5/2019 21:30,0.947069,2.9409,0.567067,1.05,5.589772
5/5/2019 21:45,0.947069,2.914933,0.549461,1.0348,5.539094
5/5/2019 22:00,0.947069,2.896117,0.534661,1.019406,5.489428
5/5/2019 22:15,0.947069,2.865002,0.525,1.012,5.443222
5/5/2019 22:30,0.947069,2.850756,0.525,0.999667,5.355572
5/5/2019 22:45,0.947069,2.825067,0.525,0.979933,5.295256
5/5/2019 23:00,0.947069,2.800224,0.499456,0.975,5.249828
5/5/2019 23:15,0.947069,2.758829,0.492067,0.975,5.188911
5/5/2019 23:30,0.947069,2.7358,0.489727,0.941662,5.157722
5/5/2019 23:45,0.947069,2.708978,0.489533,0.937,5.095517
5/6/2019 0:00,0.947069,2.669647,0.487,0.937,5.114666
5/6/2019 0:15,0.877506,2.630316,0.487,0.926928,5.028372
5/6/2019 0:30,0.877506,2.590985,0.487,0.9074,4.945355
5/6/2019 0:45,0.877506,2.551654,0.474855,0.904933,4.891533
5/6/2019 1:00,0.877506,2.512324,0.452467,0.9,4.924667
5/6/2019 1:15,0.877506,2.472993,0.455122,0.9,4.879305
5/6/2019 1:30,0.877506,2.433662,0.454933,0.9,4.912028
5/6/2019 1:45,0.877506,2.394331,0.45,0.870606,4.830123
5/6/2019 2:00,0.877506,2.355,0.45,0.867933,4.764452
5/6/2019 2:15,0.877506,2.310922,0.45,0.865467,4.733467
5/6/2019 2:30,0.877506,2.266844,0.45,0.865672,4.690958
5/6/2019 2:45,0.877506,2.222767,0.45,0.865073,4.659631
5/6/2019 3:00,0.877506,2.178689,0.45,0.863,4.631186
5/6/2019 3:15,0.877506,2.134611,0.447467,0.863,4.564183
5/6/2019 3:30,0.877506,2.090533,0.447467,0.860871,4.495522
5/6/2019 3:45,0.877506,2.046456,0.431633,0.842733,4.460222
5/6/2019 4:00,0.877506,2.002378,0.431207,0.830067,4.42645
5/6/2019 4:15,0.877506,1.9583,0.445338,0.827533,4.378789
5/6/2019 4:30,0.877506,1.932117,0.444933,0.830278,4.333156
5/6/2019 4:45,0.877506,1.924015,0.4424,0.825,4.295294
5/6/2019 5:00,0.877506,1.8978,0.444933,0.825,4.278761
5/6/2019 5:15,0.877506,1.880911,0.45,0.825,4.235361
5/6/2019 5:30,0.877506,1.865078,0.45,0.825,4.199622
5/6/2019 5:45,0.877506,1.841202,0.45,0.807056,4.161856
5/6/2019 6:00,0.877506,1.8372,0.45,0.792067,4.114494
5/6/2019 6:15,0.877506,1.8172,0.45,0.797344,4.087422
5/6/2019 6:30,0.877506,1.7974,0.45,0.807671,4.045294
5/6/2019 6:45,0.877506,1.786633,0.45,0.825,4.005856
5/6/2019 7:00,0.877506,1.767067,0.452467,0.825,3.971091
5/6/2019 7:15,0.877506,1.739733,0.45,0.822467,3.930354
5/6/2019 7:30,0.877506,1.725,0.452672,0.825,3.903761
5/6/2019 7:45,0.877506,1.700107,0.45,0.822467,3.878961
5/6/2019 8:00,0.877506,1.678367,0.452467,0.819933,3.8688
5/6/2019 8:15,0.877506,1.6574,0.45,0.825,3.846067
5/6/2019 8:30,0.877506,1.641778,0.454933,0.822044,3.848133
5/6/2019 8:45,0.877506,1.628828,0.45,0.825,3.816267
5/6/2019 9:00,0.877506,1.617933,0.454933,0.825,3.841867
5/6/2019 9:15,0.877506,1.6004,0.452467,0.825,3.856572
5/6/2019 9:30,0.877506,1.585978,0.45,0.825,3.900389
5/6/2019 9:45,0.877506,1.595133,0.45,0.8174,3.969
5/6/2019 10:00,0.877506,1.579011,0.45,0.799878,3.977439
5/6/2019 10:15,0.877506,1.570683,0.45,0.825,4
5/6/2019 10:30,0.877506,1.565681,0.45,0.873156,4.014295
5/6/2019 10:45,0.877506,1.563215,0.45,0.934328,4.004291
5/6/2019 11:00,0.877506,1.550333,0.45,0.880061,4.018758
5/6/2019 11:15,0.877506,1.570067,0.45,0.839989,4.016706
5/6/2019 11:30,0.877506,1.575,0.45,0.8326,4.035478
5/6/2019 11:45,0.877506,1.589144,0.45,0.825,4.077111
5/6/2019 12:00,0.877506,1.613,0.45,0.812333,4.102611
5/6/2019 12:15,0.877506,1.622867,0.45,0.814867,4.141706
5/6/2019 12:30,0.877506,1.649846,0.454933,0.814867,4.170639
5/6/2019 12:45,0.877506,1.691069,0.482067,0.825,4.206774
5/6/2019 13:00,0.877506,1.729933,0.487,0.825,4.271341
5/6/2019 13:15,0.877506,1.812148,0.504944,0.827744,4.3184
5/6/2019 13:30,0.877506,1.861837,0.525,0.85774,4.387744
5/6/2019 13:45,0.877506,1.914372,0.525,0.863,4.481722
5/6/2019 14:00,0.877506,1.966889,0.542678,0.897927,4.607052
5/6/2019 14:15,0.877506,2.0398,0.562,0.902672,4.712922
5/6/2019 14:30,0.877506,2.110978,0.562,0.937,4.85113
5/6/2019 14:45,0.877506,2.191033,0.574667,1.081244,4.996361
5/6/2019 15:00,0.877506,2.254222,0.5848,1.127397,5.160722
5/6/2019 15:15,0.877506,2.345678,0.598874,1.174772,5.283895
5/6/2019 15:30,0.877506,2.4258,0.6,1.225646,5.415056
5/6/2019 15:45,0.877506,2.537378,0.6,1.279278,5.515141
5/6/2019 16:00,0.877506,2.6307,0.604933,1.329244,5.625618
5/6/2019 16:15,0.877506,2.682192,0.612539,1.393772,5.708722
5/6/2019 16:30,0.877506,2.773328,0.6222,1.450283,5.768945
5/6/2019 16:45,0.877506,2.835356,0.632067,1.498436,5.806039
5/6/2019 17:00,0.877506,2.8854,0.637,1.531,5.803576
5/6/2019 17:15,0.877506,2.919722,0.637,1.579244,5.807867
5/6/2019 17:30,0.877506,2.981633,0.632067,1.614839,5.816294
5/6/2019 17:45,0.877506,3.024067,0.637,1.639467,5.789094
5/6/2019 18:00,0.877506,3.036889,0.626945,1.647906,5.755453
5/6/2019 18:15,0.877506,3.0328,0.634533,1.679197,5.666458
5/6/2019 18:30,0.877506,3.099817,0.6296,1.670295,5.607964
5/6/2019 18:45,0.877506,3.101719,0.624324,1.664267,5.551278
5/6/2019 19:00,0.877506,3.1085,0.607194,1.647561,5.461983
5/6/2019 19:15,0.877506,3.117167,0.604933,1.628803,5.403589
5/6/2019 19:30,0.877506,3.135578,0.6,1.633094,5.356094
5/6/2019 19:45,0.877506,3.129767,0.602467,1.608294,5.324622
5/6/2019 20:00,0.877506,3.138451,0.6,1.587422,5.241389
5/6/2019 20:15,0.877506,3.119533,0.6,1.556096,5.153417
5/6/2019 20:30,0.877506,3.086239,0.582267,1.532737,5.05785
5/6/2019 20:45,0.877506,3.086201,0.564533,1.504133,4.953147
5/6/2019 21:00,0.877506,3.08,0.562,1.483294,4.849583
5/6/2019 21:15,0.877506,3.037367,0.562,1.453889,4.776522
5/6/2019 21:30,0.877506,3.0209,0.562,1.432694,4.697516
5/6/2019 21:45,0.877506,2.994933,0.559328,1.410133,4.630856
5/6/2019 22:00,0.877506,2.976117,0.559927,1.393428,4.561983
5/6/2019 22:15,0.877506,2.945002,0.559328,1.375,4.506028
5/6/2019 22:30,0.877506,2.930756,0.537128,1.354028,4.445355
5/6/2019 22:45,0.877506,2.905067,0.534661,1.346067,4.388964
5/6/2019 23:00,0.877506,2.880224,0.534661,1.344,4.333496
5/6/2019 23:15,0.877506,2.838829,0.530327,1.339733,4.289094
5/6/2019 23:30,0.877506,2.8158,0.527073,1.312,4.243455
5/6/2019 23:45,0.877506,2.788978,0.525,1.312,4.218516
5/7/2019 0:00,0.877506,2.753956,0.527467,1.309933,4.168228
5/7/2019 0:15,0.84202,2.708428,0.527467,1.284976,4.120522
5/7/2019 0:30,0.84202,2.683695,0.525,1.278933,4.076756
5/7/2019 0:45,0.84202,2.652733,0.525,1.253803,4.047361
5/7/2019 1:00,0.84202,2.650556,0.525,1.25,3.999655
5/7/2019 1:15,0.84202,2.614089,0.525,1.237428,3.966867
5/7/2019 1:30,0.84202,2.592067,0.522467,1.219,3.937
5/7/2019 1:45,0.84202,2.563222,0.519933,1.208333,3.916161
5/7/2019 2:00,0.84202,2.538694,0.525,1.191089,3.866561
5/7/2019 2:15,0.84202,2.513,0.519933,1.187,3.828889
5/7/2019 2:30,0.84202,2.496044,0.517189,1.187,3.795295
5/7/2019 2:45,0.84202,2.477533,0.497327,1.163937,3.758094
5/7/2019 3:00,0.84202,2.445867,0.492067,1.160133,3.727094
5/7/2019 3:15,0.84202,2.437,0.492067,1.156,3.697489
5/7/2019 3:30,0.84202,2.407195,0.489727,1.153761,3.6808
5/7/2019 3:45,0.84202,2.3924,0.492067,1.125,3.651571
5/7/2019 4:00,0.84202,2.365378,0.487,1.127225,3.622761
5/7/2019 4:15,0.84202,2.355833,0.487,1.120867,3.594
5/7/2019 4:30,0.84202,2.334933,0.487,1.097961,3.574622
5/7/2019 4:45,0.84202,2.297783,0.487,1.098133,3.545467
5/7/2019 5:00,0.84202,2.280334,0.487,1.094,3.515873
5/7/2019 5:15,0.84202,2.274067,0.487,1.091867,3.485361
5/7/2019 5:30,0.84202,2.260767,0.482067,1.081022,3.458156
5/7/2019 5:45,0.84202,2.255067,0.482067,1.062,3.4434
5/7/2019 6:00,0.84202,2.25,0.482067,1.064133,3.4308
5/7/2019 6:15,0.84202,2.239867,0.482067,1.062,3.414094
5/7/2019 6:30,0.84202,2.2203,0.452467,1.0496,3.403761
5/7/2019 6:45,0.84202,2.212,0.4574,1.043228,3.3812
5/7/2019 7:00,0.84202,2.188155,0.454933,1.033067,3.3626
5/7/2019 7:15,0.84202,2.177878,0.457588,1.031,3.345737
5/7/2019 7:30,0.84202,2.168422,0.452467,1.033067,3.313793
5/7/2019 7:45,0.84202,2.151978,0.452467,1.031,3.291161
5/7/2019 8:00,0.84202,2.146633,0.452467,1.029263,3.276867
5/7/2019 8:15,0.84202,2.135467,0.45,1.00587,3.262228
5/7/2019 8:30,0.84202,2.105348,0.454933,1.002067,3.25
5/7/2019 8:45,0.84202,2.106544,0.45,1,3.245867
5/7/2019 9:00,0.84202,2.085926,0.452467,1,3.2376
5/7/2019 9:15,0.84202,2.057133,0.45,1,3.233137
5/7/2019 9:30,0.84202,2.029933,0.45,0.995694,3.242064
5/7/2019 9:45,0.84202,2.018833,0.45,0.989667,3.241733
5/7/2019 10:00,0.84202,1.995333,0.45,0.9814,3.247933
5/7/2019 10:15,0.84202,1.988,0.45,0.998263,3.25
5/7/2019 10:30,0.84202,1.976178,0.45,1,3.245867
5/7/2019 10:45,0.84202,1.967733,0.45,0.995694,3.25
5/7/2019 11:00,0.84202,1.960067,0.45,0.9876,3.247933
5/7/2019 11:15,0.84202,1.952533,0.45,0.981572,3.25
5/7/2019 11:30,0.84202,1.955067,0.45,0.985375,3.258267
5/7/2019 11:45,0.84202,1.95,0.45,0.995867,3.254133
5/7/2019 12:00,0.84202,1.960978,0.45,0.997933,3.262572
5/7/2019 12:15,0.84202,1.974083,0.447256,1.002067,3.272733
5/7/2019 12:30,0.84202,1.985467,0.45,1.029263,3.295639
5/7/2019 12:45,0.84202,1.989439,0.45,1.051839,3.337778
5/7/2019 13:00,0.84202,2.001567,0.45,1.081378,3.375345
5/7/2019 13:15,0.84202,2.019998,0.45,1.117078,3.433239
5/7/2019 13:30,0.84202,1.991667,0.45,1.172706,3.490056
5/7/2019 13:45,0.84202,0.810869,0.45,1.219083,3.556417
5/7/2019 14:00,0.84202,0,0.45,1.279278,3.637917
5/7/2019 14:15,0.84202,0.09,0.4574,1.33775,3.723389
5/7/2019 14:30,0.84202,0.99846,0.465006,1.406344,3.800389
5/7/2019 14:45,0.84202,1.042333,0.484533,1.47535,3.889639
5/7/2019 15:00,0.84202,2.762839,0.492489,1.531344,3.952547
5/7/2019 15:15,0.84202,3.174117,0.533017,1.60878,4.022906
5/7/2019 15:30,0.84202,3.246994,0.577622,1.679283,4.094189
5/7/2019 15:45,0.84202,3.336017,0.605139,1.740183,4.122786
5/7/2019 16:00,0.84202,3.414817,0.632067,1.872933,4.143772
5/7/2019 16:15,0.84202,3.487583,0.639533,1.869317,4.143442
5/7/2019 16:30,0.84202,3.550078,0.659395,1.949978,4.137228
5/7/2019 16:45,0.84202,3.597889,0.662333,1.996039,4.116575
5/7/2019 17:00,0.84202,3.662261,0.662333,2.037702,4.125
5/7/2019 17:15,0.84202,3.738316,0.642067,2.031,4.152211
5/7/2019 17:30,0.84202,3.7223,0.639533,2.039333,4.199977
5/7/2019 17:45,0.84202,3.740711,0.637,2.026867,4.233639
5/7/2019 18:00,0.84202,3.766689,0.638759,2.016361,4.233639
5/7/2019 18:15,0.84202,3.776333,0.637,2.001894,4.245867
5/7/2019 18:30,0.84202,3.794789,0.637,1.979161,4.235533
5/7/2019 18:45,0.84202,3.825033,0.632067,1.938793,4.22487
5/7/2019 19:00,0.84202,3.84641,0.637,1.918228,4.206022
5/7/2019 19:15,0.84202,3.851256,0.634533,1.893428,4.200054
5/7/2019 19:30,0.84202,3.898128,0.637,1.866561,4.164094
5/7/2019 19:45,0.84202,3.911919,0.6296,1.846225,4.128961
5/7/2019 20:00,0.84202,3.906639,0.6296,1.831022,4.068222
5/7/2019 20:15,0.84202,3.8813,0.619733,1.812,4.028589
5/7/2019 20:30,0.84202,3.897459,0.619733,1.803561,3.966383
5/7/2019 20:45,0.84202,3.888772,0.6,1.793558,3.913922
5/7/2019 21:00,0.84202,3.901167,0.602467,1.781,3.864495
5/7/2019 21:15,0.84202,3.889733,0.6,1.764295,3.844
5/7/2019 21:30,0.84202,3.875578,0.6,1.7438,3.805628
5/7/2019 21:45,0.84202,3.862,0.6,1.723133,3.756274
5/7/2019 22:00,0.84202,3.8226,0.6,1.706022,3.714556
5/7/2019 22:15,0.84202,3.802667,0.581158,1.678561,3.672361
5/7/2019 22:30,0.84202,3.787417,0.579522,1.659961,3.631028
5/7/2019 22:45,0.84202,3.755683,0.564129,1.639295,3.594
5/7/2019 23:00,0.84202,3.725089,0.567067,1.616561,3.561783
5/7/2019 23:15,0.84202,3.6748,0.562,1.597961,3.531
5/7/2019 23:30,0.84202,3.678222,0.562,1.572489,3.485361
5/7/2019 23:45,0.84202,3.636744,0.562,1.549428,3.438793
5/8/2019 0:00,0.84202,3.637667,0.562,1.528761,3.378961
5/8/2019 0:15,0.93577,3.633979,0.544339,1.508267,3.337356
5/8/2019 0:30,0.93577,3.612533,0.534867,1.489494,3.307867
5/8/2019 0:45,0.93577,3.6,0.534867,1.473133,3.287028
5/8/2019 1:00,0.93577,3.561829,0.532606,1.445356,3.272561
5/8/2019 1:15,0.93577,3.529733,0.525,1.434761,3.25
5/8/2019 1:30,0.93577,3.536333,0.529933,1.406,3.227267
5/8/2019 1:45,0.93577,3.492602,0.525,1.406,3.214733
5/8/2019 2:00,0.93577,3.487,0.527655,1.375,3.191267
5/8/2019 2:15,0.93577,3.461167,0.525,1.375,3.182761
5/8/2019 2:30,0.93577,3.446439,0.525,1.349856,3.160133
5/8/2019 2:45,0.93577,3.418282,0.522467,1.348291,3.141361
5/8/2019 3:00,0.93577,3.413,0.525,1.328889,3.120867
5/8/2019 3:15,0.93577,3.380911,0.519933,1.312,3.097961
5/8/2019 3:30,0.93577,3.3335,0.522467,1.312,3.089556
5/8/2019 3:45,0.93577,3.2889,0.522256,1.307694,3.065911
5/8/2019 4:00,0.93577,3.2578,0.51506,1.285133,3.047691
5/8/2019 4:15,0.93577,3.228417,0.494794,1.283067,3.026867
5/8/2019 4:30,0.93577,3.200933,0.497344,1.281,3.00587
5/8/2019 4:45,0.93577,3.155087,0.489533,1.272561,3
5/8/2019 5:00,0.93577,3.123467,0.494195,1.25,2.980769
5/8/2019 5:15,0.93577,3.093811,0.489533,1.254291,2.971067
5/8/2019 5:30,0.93577,3.078568,0.489533,1.25,2.960467
5/8/2019 5:45,0.93577,3.071917,0.489533,1.241733,2.945193
5/8/2019 6:00,0.93577,3.065067,0.487,1.226937,2.937
5/8/2019 6:15,0.93577,3.054911,0.492067,1.223306,2.924428
5/8/2019 6:30,0.93577,3.038,0.487,1.222961,2.908067
5/8/2019 6:45,0.93577,3.0266,0.492067,1.221225,2.903761
5/8/2019 7:00,0.93577,3.018296,0.487,1.219,2.885333
5/8/2019 7:15,0.93577,2.996667,0.492067,1.214733,2.875
5/8/2019 7:30,0.93577,2.956926,0.487,1.214733,2.860533
5/8/2019 7:45,0.93577,2.925274,0.487,1.201578,2.826756
5/8/2019 8:00,0.93577,2.902733,0.487,1.191267,2.799428
5/8/2019 8:15,0.93577,2.8861,0.487,1.187,2.781
5/8/2019 8:30,0.93577,2.855,0.489727,1.189133,2.75587
5/8/2019 8:45,0.93577,2.840711,0.487,1.187,2.75
5/8/2019 9:00,0.93577,2.812,0.492067,1.170295,2.729161
5/8/2019 9:15,0.93577,2.790074,0.487,1.162028,2.727597
5/8/2019 9:30,0.93577,2.753256,0.489533,1.159961,2.7438
5/8/2019 9:45,0.93577,2.73515,0.487,1.160133,2.75
5/8/2019 10:00,0.93577,2.390415,0.487,1.156,2.7438
5/8/2019 10:15,0.93577,1.1061,0.487,1.157737,2.745867
5/8/2019 10:30,0.93577,0.4035,0.487,1.164439,2.754306
5/8/2019 10:45,0.93577,0,0.487,1.158067,2.781
5/8/2019 11:00,0.93577,0.244933,0.487,1.166333,2.795639
5/8/2019 11:15,0.93577,3.429283,0.487,1.166003,2.805642
5/8/2019 11:30,0.93577,1.686044,0.487,1.1622,2.828889
5/8/2019 11:45,0.93577,1.444606,0.487,1.1622,2.829245
5/8/2019 12:00,0.93577,1.692067,0.487,1.160133,2.8502
5/8/2019 12:15,0.93577,1.682133,0.487,1.159961,2.889639
5/8/2019 12:30,0.93577,1.687,0.487,1.176839,2.920811
5/8/2019 12:45,0.93577,1.711422,0.487,1.187245,2.960444
5/8/2019 13:00,0.93577,1.725,0.492067,1.1998,3.018772
5/8/2019 13:15,0.93577,1.169867,0.505138,1.223133,3.090214
5/8/2019 13:30,0.93577,0.978867,0.525,1.243972,3.158411
5/8/2019 13:45,0.93577,0.345869,0.547406,1.262572,3.248428
5/8/2019 14:00,0.93577,0.296167,0.592611,1.291506,3.375428
5/8/2019 14:15,0.93577,1.747813,0.630422,1.320711,3.525455
5/8/2019 14:30,0.93577,2.073811,0.637,1.356572,3.652867
5/8/2019 14:45,0.93577,2.161367,0.667611,1.379306,3.790056
5/8/2019 15:00,0.93577,2.100667,0.675,1.416506,3.869144
5/8/2019 15:15,0.93577,2.364833,0.707722,1.44375,3.906
5/8/2019 15:30,0.93577,2.422356,0.713,1.487442,3.916491
5/8/2019 15:45,0.93577,1.309696,0.732939,1.520839,3.950283
5/8/2019 16:00,0.93577,1.385533,0.75,1.543572,4.026867
5/8/2019 16:15,0.93577,2.692504,0.782461,1.5684,4.028919
5/8/2019 16:30,0.93577,2.846857,0.787,1.60478,4.037544
5/8/2019 16:45,0.93577,2.8443,0.799878,1.641706,4.068578
5/8/2019 17:00,0.93577,2.856096,0.8174,1.668572,4.131717
5/8/2019 17:15,0.93577,2.8595,0.832811,1.691445,4.334843
5/8/2019 17:30,0.93577,2.8538,0.863,1.707993,4.622016
5/8/2019 17:45,0.93577,2.863714,0.863,1.708333,4.777369
5/8/2019 18:00,0.93577,2.8808,0.863,1.712437,4.770236
5/8/2019 18:15,0.93577,2.897511,0.863,1.719,4.683057
5/8/2019 18:30,0.93577,2.887089,0.857933,1.719,4.574278
5/8/2019 18:45,0.93577,2.901911,0.8402,1.737772,4.470144
5/8/2019 19:00,0.93577,2.900333,0.827533,1.768772,4.391189
5/8/2019 19:15,0.93577,2.914585,0.830067,1.7748,4.344
5/8/2019 19:30,0.93577,2.90475,0.825,1.781,4.30765
5/8/2019 19:45,0.93577,2.906911,0.827533,1.7686,4.254133
5/8/2019 20:00,0.93577,2.911022,0.825,1.75587,4.229176
5/8/2019 20:15,0.93577,2.897867,0.825,1.745867,4.239839
5/8/2019 20:30,0.93577,2.882933,0.819933,1.727094,4.254133
5/8/2019 20:45,0.93577,2.870249,0.794195,1.701756,4.226922
5/8/2019 21:00,0.93577,2.854584,0.787,1.676494,4.188983
5/8/2019 21:15,0.93577,2.85044,0.788425,1.657737,4.128789
5/8/2019 21:30,0.93577,2.845989,0.783917,1.643428,4.081022
5/8/2019 21:45,0.93577,2.8146,0.779394,1.631028,4.032476
5/8/2019 22:00,0.93577,2.799733,0.75,1.625,3.995867
5/8/2019 22:15,0.93577,2.801583,0.75,1.608467,3.979003
5/8/2019 22:30,0.93577,2.788156,0.75,1.59987,3.953711
5/8/2019 22:45,0.93577,2.775,0.741983,1.587422,3.907722
5/8/2019 23:00,0.93577,2.753889,0.725676,1.564133,3.859767
5/8/2019 23:15,0.93577,2.733189,0.717933,1.5558,3.820696
5/8/2019 23:30,0.93577,2.71295,0.713,1.545467,3.782737
5/8/2019 23:45,0.93577,2.671428,0.713,1.53687,3.75
5/9/2019 0:00,0.93577,2.623311,0.710467,1.528761,3.708156
5/9/2019 0:15,0.819752,2.587133,0.700333,1.510506,3.672361
5/9/2019 0:30,0.819752,2.567267,0.678378,1.501737,3.645494
5/9/2019 0:45,0.819752,2.575761,0.675,1.485361,3.608467
5/9/2019 1:00,0.819752,2.531294,0.675,1.473133,3.564089
5/9/2019 1:15,0.819752,2.478659,0.677533,1.441089,3.545983
5/9/2019 1:30,0.819752,2.450089,0.675,1.439133,3.514294
5/9/2019 1:45,0.819752,2.410483,0.667189,1.416161,3.479095
5/9/2019 2:00,0.819752,2.4,0.662333,1.408067,3.447311
5/9/2019 2:15,0.819752,2.3677,0.644195,1.389295,3.416161
5/9/2019 2:30,0.819752,2.362,0.639533,1.375,3.366389
5/9/2019 2:45,0.819752,2.362,0.637,1.375,3.333156
5/9/2019 3:00,0.819752,2.355628,0.639533,1.356228,3.297361
5/9/2019 3:15,0.819752,2.345076,0.637,1.348133,3.258094
5/9/2019 3:30,0.819752,2.335466,0.642067,1.344,3.229161
5/9/2019 3:45,0.819752,2.322533,0.637,1.333222,3.203889
5/9/2019 4:00,0.819752,2.305883,0.637,1.316267,3.174428
5/9/2019 4:15,0.819752,2.293362,0.632067,1.312,3.159961
5/9/2019 4:30,0.819752,2.285467,0.632067,1.305628,3.137228
5/9/2019 4:45,0.819752,2.266044,0.621806,1.285133,3.1188
5/9/2019 5:00,0.819752,2.248522,0.619922,1.285133,3.101937
5/9/2019 5:15,0.819752,2.183222,0.604933,1.281,3.094
5/9/2019 5:30,0.819752,2.147455,0.602467,1.274628,3.078889
5/9/2019 5:45,0.819752,2.1454,0.604933,1.25,3.062
5/9/2019 6:00,0.819752,2.129133,0.604933,1.252067,3.0372
5/9/2019 6:15,0.819752,2.0886,0.6,1.25,3.016361
