,Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (1. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (2. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (3. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (4. Année précédente)
5/28/2019 23:45,1.023,4.053406,4.653117,2.642669,1.3277
5/29/2019 0:00,1.004306,4.032838,4.566874,2.624759,1.310528
5/29/2019 0:15,0.988967,4.016622,4.488637,2.600233,1.3016
5/29/2019 0:30,0.977411,3.999691,4.416039,2.585222,1.302367
5/29/2019 0:45,0.970033,3.980967,4.331189,2.571267,1.293103
5/29/2019 1:00,0.963136,3.976939,4.261889,2.558666,1.282094
5/29/2019 1:15,0.956267,3.967264,4.188578,2.547067,1.271703
5/29/2019 1:30,0.952533,3.9461,4.114632,2.525828,1.259167
5/29/2019 1:45,0.945133,3.92,4.036124,2.503806,1.248333
5/29/2019 2:00,0.9316,3.894244,3.964496,2.478194,1.238736
5/29/2019 2:15,0.925769,3.870939,3.894083,2.449036,1.227367
5/29/2019 2:30,0.920664,3.837496,3.8207,2.425555,1.220567
5/29/2019 2:45,0.913867,3.813575,3.748421,2.394389,1.211728
5/29/2019 3:00,0.9097,3.789136,3.680912,2.370456,1.203167
5/29/2019 3:15,0.9062,3.781008,3.601417,2.350497,1.195167
5/29/2019 3:30,0.896844,3.783733,3.545533,2.327627,1.188859
5/29/2019 3:45,0.892467,3.777637,3.498667,2.306033,1.180107
5/29/2019 4:00,0.885292,3.831408,3.44212,2.265295,1.1762
5/29/2019 4:15,0.878842,3.891521,3.381917,2.233464,1.168903
5/29/2019 4:30,0.865311,3.94547,3.317765,2.191433,1.163633
5/29/2019 4:45,0.856072,3.985767,3.260644,2.150694,1.156392
5/29/2019 5:00,0.847328,3.987733,3.198722,2.122572,1.152367
5/29/2019 5:15,0.836372,3.957867,3.145478,2.103636,1.147567
5/29/2019 5:30,0.830506,3.916456,3.092369,2.075467,1.141161
5/29/2019 5:45,0.825467,3.869222,3.043955,2.056269,1.136294
5/29/2019 6:00,0.8199,3.813983,2.995593,2.028371,1.131767
5/29/2019 6:15,0.814806,3.77265,2.923438,2.009128,1.102089
5/29/2019 6:30,0.8112,3.727671,2.870874,1.979767,1.071561
5/29/2019 6:45,0.80695,3.698139,2.836256,1.965491,1.057967
5/29/2019 7:00,0.803367,3.665245,2.796989,1.941497,1.051967
5/29/2019 7:15,0.798167,3.634667,2.767991,1.928167,1.046367
5/29/2019 7:30,0.796,3.611958,2.737889,1.907461,1.039061
5/29/2019 7:45,0.7944,3.5947,2.711922,1.895567,1.030633
5/29/2019 8:00,0.791733,3.567378,2.683989,1.881928,1.024197
5/29/2019 8:15,0.7879,3.561096,2.656711,1.8679,1.019767
5/29/2019 8:30,0.788111,3.505319,2.631786,1.857933,1.013325
5/29/2019 8:45,0.783194,3.345845,2.612989,1.843828,1.006
5/29/2019 9:00,0.778398,3.165474,2.602667,1.829733,1.0048
5/29/2019 9:15,0.777233,3.142758,2.594667,1.8183,1.000767
5/29/2019 9:30,0.774767,3.2886,2.5924,1.8242,0.997567
5/29/2019 9:45,0.775,3.3945,2.597812,1.8295,0.996367
5/29/2019 10:00,0.774433,3.4755,2.598733,1.842367,0.994033
5/29/2019 10:15,0.772533,3.541,2.609624,1.869177,0.995936
5/29/2019 10:30,0.771228,3.576163,2.640156,1.935047,1.000433
5/29/2019 10:45,0.771193,3.615189,2.679354,2.011378,1.0073
5/29/2019 11:00,0.774867,3.656323,2.718787,2.074184,1.015306
5/29/2019 11:15,0.7758,3.710613,2.758067,2.156878,1.024567
5/29/2019 11:30,0.778103,3.790969,2.808639,2.236644,1.039539
5/29/2019 11:45,0.785333,3.885467,2.871568,2.29665,1.061239
5/29/2019 12:00,0.795138,3.948128,2.936756,2.384394,1.088406
5/29/2019 12:15,0.8008,3.982026,3.025213,2.462119,1.120772
5/29/2019 12:30,0.809794,4.033733,3.133246,2.532208,1.158142
5/29/2019 12:45,0.811333,4.100371,3.236141,2.554433,1.193608
5/29/2019 13:00,0.818561,4.171455,3.355542,2.5501,1.232678
5/29/2019 13:15,0.823104,4.248361,3.461616,2.525453,1.278276
5/29/2019 13:30,0.842653,4.322283,3.572333,2.485856,1.328611
5/29/2019 13:45,0.862556,4.382167,3.721927,2.432234,1.378911
5/29/2019 14:00,0.876667,4.429488,3.865764,2.393433,1.423605
5/29/2019 14:15,0.872133,4.470163,4.025506,2.350356,1.466839
5/29/2019 14:30,0.864703,4.514589,4.168045,2.311864,1.517511
5/29/2019 14:45,0.864831,4.548728,4.313933,2.285617,1.566333
5/29/2019 15:00,0.873989,4.562589,4.420823,2.324822,1.610672
5/29/2019 15:15,0.8679,4.566071,4.520245,2.416089,1.647581
5/29/2019 15:30,0.847728,4.574008,4.599608,2.483208,1.688403
5/29/2019 15:45,0.848233,4.605326,4.636193,2.523069,1.721311
5/29/2019 16:00,0.844667,4.624733,4.646754,2.545654,1.753439
5/29/2019 16:15,0.860361,4.6281,4.6426,2.565734,1.788172
5/29/2019 16:30,0.874367,4.638534,4.614993,2.577957,1.819772
5/29/2019 16:45,0.885161,4.681483,4.587037,2.574061,1.845472
5/29/2019 17:00,0.902456,4.728687,4.607237,2.556705,1.869938
5/29/2019 17:15,0.900977,4.775189,4.646517,2.520261,1.891206
5/29/2019 17:30,0.897867,4.82135,4.650333,2.475156,1.914472
5/29/2019 17:45,0.908841,4.862522,4.662125,2.431961,1.929664
5/29/2019 18:00,0.910933,4.880628,4.732584,2.4088,1.935067
5/29/2019 18:15,0.9051,4.893434,4.809769,2.405161,1.989544
5/29/2019 18:30,0.906761,4.890811,4.975993,2.404378,1.999964
5/29/2019 18:45,0.896667,4.893784,5.219422,2.401162,1.994767
5/29/2019 19:00,0.895767,4.887606,5.408411,2.393107,1.987728
5/29/2019 19:15,0.905067,4.868617,5.390079,2.364736,1.976094
5/29/2019 19:30,0.894206,4.845972,5.286296,2.337694,1.964142
5/29/2019 19:45,0.886633,4.836898,5.208163,2.300463,1.951028
5/29/2019 20:00,0.887228,4.82234,5.113903,2.271055,1.937666
5/29/2019 20:15,0.886787,4.814771,5.030661,2.224956,1.922631
5/29/2019 20:30,0.889162,4.795003,4.9482,2.176389,1.905294
5/29/2019 20:45,0.877311,4.768667,4.861624,2.129691,1.882597
5/29/2019 21:00,0.876783,4.738411,4.806522,2.097536,1.854897
5/29/2019 21:15,0.873097,4.707913,4.74632,2.067667,1.834761
5/29/2019 21:30,0.864567,4.680491,4.68015,2.035661,1.823267
5/29/2019 21:45,0.859933,4.652783,4.625148,2.015428,1.818789
5/29/2019 22:00,0.86262,4.624754,4.557,1.993033,1.816589
5/29/2019 22:15,0.861167,4.590144,4.498189,1.969159,1.809567
5/29/2019 22:30,0.850474,4.564689,4.431687,1.953167,1.800431
5/29/2019 22:45,0.844703,4.527628,4.374467,1.927561,1.786925
5/29/2019 23:00,0.830167,4.496753,4.298833,1.906567,1.773333
5/29/2019 23:15,0.8173,4.47332,4.243067,1.883772,1.761256
5/29/2019 23:30,0.809477,4.446211,4.185546,1.866922,1.746944
5/29/2019 23:45,0.803033,4.418224,4.098711,1.842494,1.7352
5/30/2019 0:00,0.791939,4.387278,3.976452,1.8179,1.723135
5/30/2019 0:15,0.788567,4.346978,3.903589,1.799533,1.709167
5/30/2019 0:30,0.7858,4.320778,3.886203,1.7774,1.696195
5/30/2019 0:45,0.782267,4.280178,3.858302,1.755428,1.685136
5/30/2019 1:00,0.7806,4.249326,3.80915,1.738467,1.674936
5/30/2019 1:15,0.7813,4.215544,3.752019,1.7218,1.663061
5/30/2019 1:30,0.7802,4.174433,3.68312,1.706262,1.652428
5/30/2019 1:45,0.774736,4.139205,3.608689,1.690767,1.642322
5/30/2019 2:00,0.771936,4.101039,3.556271,1.673,1.6346
5/30/2019 2:15,0.768067,4.066747,3.480367,1.657197,1.634969
5/30/2019 2:30,0.768703,4.022872,3.423928,1.643194,1.639867
5/30/2019 2:45,0.765461,3.985809,3.385615,1.627272,1.637894
5/30/2019 3:00,0.7662,3.954678,3.358456,1.6186,1.6338
5/30/2019 3:15,0.763378,3.922883,3.31745,1.607394,1.631831
5/30/2019 3:30,0.760489,3.891681,3.282,1.589728,1.6261
5/30/2019 3:45,0.756633,3.85783,3.237522,1.572794,1.614144
5/30/2019 4:00,0.754,3.824573,3.190813,1.5634,1.604567
5/30/2019 4:15,0.752967,3.800196,3.142578,1.551069,1.592728
5/30/2019 4:30,0.755569,3.769694,3.093859,1.538928,1.5769
5/30/2019 4:45,0.748233,3.736467,3.043333,1.5287,1.562531
5/30/2019 5:00,0.745689,3.7039,3.002178,1.522,1.548333
5/30/2019 5:15,0.743133,3.674026,2.9534,1.513061,1.532894
5/30/2019 5:30,0.733806,3.633211,2.913961,1.505467,1.519461
5/30/2019 5:45,0.725067,3.602378,2.872146,1.497072,1.506333
5/30/2019 6:00,0.726333,3.5701,2.844389,1.4917,1.4922
5/30/2019 6:15,0.722639,3.540046,2.7933,1.486094,1.452083
5/30/2019 6:30,0.730528,3.51735,2.75565,1.484133,1.410928
5/30/2019 6:45,0.745231,3.473655,2.720789,1.487133,1.391461
5/30/2019 7:00,0.747,3.44745,2.687722,1.4806,1.377367
5/30/2019 7:15,0.745931,3.425267,2.667428,1.4758,1.3649
5/30/2019 7:30,0.738733,3.399383,2.648456,1.4704,1.353967
5/30/2019 7:45,0.7373,3.366967,2.626311,1.474133,1.342394
5/30/2019 8:00,0.736067,3.339367,2.601617,1.479528,1.331333
5/30/2019 8:15,0.734877,3.312244,2.581217,1.49017,1.321767
5/30/2019 8:30,0.731,3.295533,2.55425,1.509242,1.3105
5/30/2019 8:45,0.727497,3.277521,2.526331,1.5366,1.303167
5/30/2019 9:00,0.7258,3.255133,2.490187,1.5496,1.2996
5/30/2019 9:15,0.720767,3.243133,2.470673,1.565603,1.3
5/30/2019 9:30,0.7202,3.2344,2.472829,1.571031,1.296767
5/30/2019 9:45,0.718833,3.228467,2.478633,1.5811,1.295967
5/30/2019 10:00,0.7166,3.231844,2.484543,1.593239,1.296464
5/30/2019 10:15,0.709494,3.250808,2.5195,1.602167,1.303633
5/30/2019 10:30,0.7187,3.266283,2.585689,1.609706,1.31267
5/30/2019 10:45,0.723,3.289928,2.646467,1.609194,1.327036
5/30/2019 11:00,0.7242,3.309867,2.691981,1.602928,1.344139
5/30/2019 11:15,0.729961,3.324022,2.734116,1.5963,1.367306
5/30/2019 11:30,0.734072,3.342597,2.791378,1.586159,1.396278
5/30/2019 11:45,0.739433,3.3546,2.848254,1.580267,1.429872
5/30/2019 12:00,0.745511,3.367425,2.905206,1.579,1.471278
5/30/2019 12:15,0.747961,3.39275,2.959454,1.574702,1.519775
5/30/2019 12:30,0.7476,3.415294,3.008078,1.5725,1.565906
5/30/2019 12:45,0.747833,3.438767,3.072056,1.573,1.609844
5/30/2019 13:00,0.746167,3.4717,3.125433,1.572961,1.65995
5/30/2019 13:15,0.7484,3.514525,3.168422,1.568694,1.720311
5/30/2019 13:30,0.7584,3.559022,3.215824,1.568533,1.776939
5/30/2019 13:45,0.766833,3.609267,3.265157,1.5606,1.828781
5/30/2019 14:00,0.783361,3.661345,3.263395,1.5491,1.869439
5/30/2019 14:15,0.80553,3.694029,3.238683,1.541097,1.905344
5/30/2019 14:30,0.836228,3.708683,3.237971,1.5388,1.961313
5/30/2019 14:45,0.876417,3.726425,3.255742,1.534228,2.045286
5/30/2019 15:00,0.916528,3.752055,3.302496,1.531,2.14255
5/30/2019 15:15,0.959222,3.77715,3.387941,1.533506,2.227381
5/30/2019 15:30,0.998967,3.810883,3.495209,1.530064,2.296239
5/30/2019 15:45,1.037494,3.843975,3.606654,1.5295,2.347886
5/30/2019 16:00,1.058622,3.880678,3.696311,1.536472,2.394911
5/30/2019 16:15,1.088261,3.923965,3.815511,1.551906,2.433839
5/30/2019 16:30,1.114361,3.937844,3.927992,1.559042,2.462172
5/30/2019 16:45,1.143022,3.9376,4.046122,1.564667,2.487539
5/30/2019 17:00,1.160894,3.932333,4.136996,1.571867,2.4967
5/30/2019 17:15,1.1783,3.9282,4.20695,1.5774,2.492394
5/30/2019 17:30,1.200161,3.938244,4.260334,1.5811,2.469761
5/30/2019 17:45,1.220394,3.941333,4.31115,1.582167,2.461502
5/30/2019 18:00,1.236289,3.945588,4.349183,1.58323,2.441467
5/30/2019 18:15,1.2414,3.94715,4.42965,1.579767,2.4847
5/30/2019 18:30,1.240831,3.956108,4.446933,1.574567,2.464761
5/30/2019 18:45,1.230528,3.954279,4.4675,1.5742,2.439764
5/30/2019 19:00,1.234511,3.960597,4.510118,1.581032,2.410528
5/30/2019 19:15,1.235194,3.973776,4.545126,1.581,2.378592
5/30/2019 19:30,1.2412,3.972154,4.556,1.576933,2.346755
5/30/2019 19:45,1.2363,3.961313,4.552522,1.562994,2.323294
5/30/2019 20:00,1.234733,3.958874,4.519333,1.550733,2.297091
5/30/2019 20:15,1.227467,3.963728,4.516215,1.534528,2.2687
5/30/2019 20:30,1.217336,4.000778,4.509867,1.515795,2.245459
5/30/2019 20:45,1.199467,4.098558,4.487193,1.499033,2.219261
5/30/2019 21:00,1.182131,4.2439,4.434622,1.478294,2.186991
5/30/2019 21:15,1.167439,4.385617,4.384045,1.459094,2.162461
5/30/2019 21:30,1.142116,4.47975,4.313924,1.441169,2.131561
5/30/2019 21:45,1.126156,4.512561,4.270595,1.426839,2.101194
5/30/2019 22:00,1.127,4.483178,4.223733,1.415861,2.073522
5/30/2019 22:15,1.112811,4.439773,4.162225,1.403962,2.0441
5/30/2019 22:30,1.100078,4.407572,4.105613,1.38993,2.016928
5/30/2019 22:45,1.091328,4.369433,4.049363,1.3729,1.990156
5/30/2019 23:00,1.081059,4.337533,3.985645,1.353428,1.962122
5/30/2019 23:15,1.069281,4.3322,3.931342,1.334761,1.937928
5/30/2019 23:30,1.056067,4.342566,3.879533,1.315995,1.917428
5/30/2019 23:45,1.0487,4.356561,3.830778,1.299469,1.898333
5/31/2019 0:00,1.046,4.395622,3.785853,1.283594,1.883067
5/31/2019 0:15,1.037672,4.456822,3.7475,1.267728,1.866364
5/31/2019 0:30,1.036317,4.526711,3.722365,1.2503,1.851431
5/31/2019 0:45,1.042031,4.660333,3.658524,1.238656,1.836428
5/31/2019 1:00,1.026931,4.881331,3.586578,1.221864,1.822967
5/31/2019 1:15,1.015864,5.096004,3.54005,1.211128,1.8083
5/31/2019 1:30,1.005033,5.2366,3.4944,1.199922,1.795533
5/31/2019 1:45,0.995872,5.2767,3.448767,1.190697,1.783861
5/31/2019 2:00,0.977128,5.242083,3.393322,1.180072,1.769061
5/31/2019 2:15,0.968828,5.191133,3.3484,1.1697,1.757567
5/31/2019 2:30,0.973622,5.129717,3.298433,1.162728,1.743133
5/31/2019 2:45,0.963239,5.058967,3.248311,1.151967,1.729767
5/31/2019 3:00,0.947933,4.9954,3.1994,1.142794,1.716928
5/31/2019 3:15,0.9455,4.946133,3.154511,1.131733,1.704733
5/31/2019 3:30,0.945864,4.899888,3.09645,1.122567,1.690361
5/31/2019 3:45,0.937141,4.85525,3.042783,1.111662,1.676133
5/31/2019 4:00,0.935277,4.8138,3.009798,1.101933,1.662861
5/31/2019 4:15,0.928033,4.772345,2.961522,1.092261,1.650733
5/31/2019 4:30,0.917539,4.731625,2.90965,1.080533,1.639761
5/31/2019 4:45,0.909711,4.693081,2.8803,1.073767,1.630567
5/31/2019 5:00,0.900997,4.646433,2.850255,1.064533,1.620133
5/31/2019 5:15,0.899067,4.602979,2.824643,1.058328,1.611458
5/31/2019 5:30,0.867544,4.564301,2.801187,1.051967,1.598767
5/31/2019 5:45,0.867,4.521992,2.771002,1.038161,1.584167
5/31/2019 6:00,0.869,4.490411,2.7467,1.032533,1.574028
5/31/2019 6:15,0.866536,4.450942,2.704711,1.025367,1.539991
5/31/2019 6:30,0.856433,4.416889,2.666189,1.015966,1.492794
5/31/2019 6:45,0.850833,4.392578,2.634232,1.009664,1.473733
5/31/2019 7:00,0.843639,4.36635,2.605589,1.005533,1.461659
5/31/2019 7:15,0.830925,4.335872,2.588731,0.997167,1.447328
5/31/2019 7:30,0.8262,4.302633,2.567394,0.9915,1.435
5/31/2019 7:45,0.824577,4.263672,2.541128,0.984192,1.4237
5/31/2019 8:00,0.817406,4.226289,2.516661,0.974503,1.416903
5/31/2019 8:15,0.815733,4.184383,2.481496,0.969,1.406661
5/31/2019 8:30,0.808633,4.153809,2.452433,0.9641,1.395433
5/31/2019 8:45,0.805667,4.1199,2.420844,0.957828,1.390694
5/31/2019 9:00,0.797633,4.085133,2.400517,0.953967,1.382567
5/31/2019 9:15,0.800923,4.055575,2.370717,0.9487,1.3818
5/31/2019 9:30,0.8008,4.03387,2.363438,0.944669,1.3806
5/31/2019 9:45,0.8008,4.016334,2.367422,0.938533,1.381
5/31/2019 10:00,0.803394,4.008494,2.387211,0.937867,1.387172
5/31/2019 10:15,0.802867,4.019192,2.425311,0.9354,1.398067
5/31/2019 10:30,0.800167,4.041511,2.4907,0.935006,1.413606
5/31/2019 10:45,0.805464,4.072991,2.548408,0.933933,1.435903
5/31/2019 11:00,0.809367,4.117717,2.60132,0.931,1.4601
5/31/2019 11:15,0.822733,4.17098,2.655011,0.932567,1.488072
5/31/2019 11:30,0.836228,4.227316,2.715422,0.930694,1.519431
5/31/2019 11:45,0.8574,4.288939,2.7805,0.932633,1.55318
5/31/2019 12:00,0.8811,4.358829,2.847,0.939839,1.588344
5/31/2019 12:15,0.899817,4.4149,2.917455,0.952867,1.624405
5/31/2019 12:30,0.919504,4.475926,3.024135,0.964633,1.658539
5/31/2019 12:45,0.948522,4.526662,3.168644,0.972725,1.697772
5/31/2019 13:00,0.966825,4.552756,3.302698,0.970458,1.7419
5/31/2019 13:15,0.999533,4.58505,3.428589,0.955061,1.782311
5/31/2019 13:30,1.0341,4.613867,3.56233,0.945136,1.823878
5/31/2019 13:45,1.079686,4.626505,3.697711,0.943467,1.858206
5/31/2019 14:00,1.125422,4.634667,3.837287,0.950864,1.891478
5/31/2019 14:15,1.172522,4.646576,3.964883,0.961106,1.933206
5/31/2019 14:30,1.225222,4.654661,4.075989,0.9821,1.99215
5/31/2019 14:45,1.286653,4.66304,4.173222,1.013033,2.052606
5/31/2019 15:00,1.343917,4.678755,4.259632,1.047333,2.097611
5/31/2019 15:15,1.402789,4.698887,4.311637,1.076778,2.14767
5/31/2019 15:30,1.459947,4.701918,4.365705,1.106472,2.203472
5/31/2019 15:45,1.512075,4.720711,4.407158,1.134336,2.26995
5/31/2019 16:00,1.564161,4.745584,4.462022,1.166836,2.335678
5/31/2019 16:15,1.609122,4.759733,4.53581,1.193833,2.414817
5/31/2019 16:30,1.644625,4.771867,4.600733,1.216436,2.489385
5/31/2019 16:45,1.677256,4.773795,4.6262,1.244405,2.555344
5/31/2019 17:00,1.715694,4.777708,4.626466,1.268239,2.5996
5/31/2019 17:15,1.754594,4.788939,4.683082,1.289605,2.629706
5/31/2019 17:30,1.781861,4.802367,4.744298,1.3053,2.651333
5/31/2019 17:45,1.800333,4.814829,4.804451,1.317339,2.666403
5/31/2019 18:00,1.821805,4.823339,4.857312,1.327433,2.681672
5/31/2019 18:15,1.842031,4.827954,4.933933,1.336367,2.728917
5/31/2019 18:30,1.858728,4.831533,4.981326,1.340341,2.755075
5/31/2019 18:45,1.867131,4.831333,4.999437,1.345497,2.756562
5/31/2019 19:00,1.8714,4.833659,5.006311,1.346103,2.741156
5/31/2019 19:15,1.8639,4.816296,4.987487,1.344831,2.719028
5/31/2019 19:30,1.858167,4.802542,4.970829,1.3412,2.712161
5/31/2019 19:45,1.848539,4.785263,4.930637,1.335359,2.707167
5/31/2019 20:00,1.840706,4.769721,4.893962,1.329333,2.703667
5/31/2019 20:15,1.824239,4.7469,4.857666,1.325333,2.692767
5/31/2019 20:30,1.806867,4.727661,4.806821,1.3187,2.684892
5/31/2019 20:45,1.791733,4.70535,4.75998,1.314394,2.66592
5/31/2019 21:00,1.778386,4.685811,4.713213,1.306867,2.625328
5/31/2019 21:15,1.760362,4.656498,4.680522,1.30397,2.597531
5/31/2019 21:30,1.745794,4.628244,4.6289,1.294828,2.594658
5/31/2019 21:45,1.729139,4.603976,4.583379,1.292764,2.591094
5/31/2019 22:00,1.709906,4.572273,4.51168,1.2923,2.584633
5/31/2019 22:15,1.694306,4.536106,4.45097,1.291997,2.574039
5/31/2019 22:30,1.6717,4.504178,4.395769,1.2885,2.5601
5/31/2019 22:45,1.651272,4.471992,4.336786,1.2824,2.545533
5/31/2019 23:00,1.630267,4.437465,4.267724,1.277,2.527755
5/31/2019 23:15,1.610706,4.412628,4.157206,1.269967,2.494395
5/31/2019 23:30,1.596233,4.390133,4.030005,1.260431,2.470056
5/31/2019 23:45,1.585233,4.362922,3.973557,1.248861,2.435461
6/1/2019 0:00,1.571139,4.335267,3.988883,1.236967,2.399961
6/1/2019 0:15,1.5535,4.311017,3.960421,1.2261,2.362728
6/1/2019 0:30,1.536106,4.28855,3.903578,1.214869,2.330722
6/1/2019 0:45,1.527633,4.258817,3.826247,1.205533,2.305492
6/1/2019 1:00,1.5131,4.231961,3.765767,1.196397,2.287058
6/1/2019 1:15,1.501364,4.204372,3.707562,1.188328,2.260061
6/1/2019 1:30,1.489506,4.183039,3.6593,1.177061,2.233428
6/1/2019 1:45,1.473467,4.14225,3.584088,1.172567,2.205767
6/1/2019 2:00,1.459972,4.10504,3.508961,1.165767,2.18716
6/1/2019 2:15,1.445106,4.071361,3.4492,1.159294,2.161195
6/1/2019 2:30,1.4257,4.037933,3.39345,1.149164,2.137069
6/1/2019 2:45,1.414139,4.000783,3.342483,1.1422,2.116028
6/1/2019 3:00,1.401033,3.976692,3.295563,1.134967,2.08922
6/1/2019 3:15,1.387272,3.941513,3.246733,1.129367,2.066794
6/1/2019 3:30,1.374467,3.914639,3.204283,1.119733,2.046639
6/1/2019 3:45,1.363067,3.881128,3.157464,1.113733,2.024161
6/1/2019 4:00,1.348931,3.848199,3.112853,1.111305,2.005394
6/1/2019 4:15,1.339578,3.816529,3.066719,1.103267,1.977969
6/1/2019 4:30,1.327233,3.789579,3.033933,1.096033,1.959328
6/1/2019 4:45,1.317111,3.7663,2.978217,1.090097,1.937167
6/1/2019 5:00,1.2999,3.741478,2.946379,1.080533,1.916967
6/1/2019 5:15,1.285339,3.714217,2.912758,1.072533,1.901928
6/1/2019 5:30,1.268239,3.690933,2.879933,1.061625,1.888428
6/1/2019 5:45,1.260239,3.665221,2.85817,1.055533,1.877333
6/1/2019 6:00,1.2452,3.641373,2.835561,1.0496,1.861461
6/1/2019 6:15,1.236067,3.611367,2.7885,1.020122,1.825389
6/1/2019 6:30,1.22247,3.577222,2.753656,0.971762,1.7865
6/1/2019 6:45,1.214406,3.556106,2.726511,0.9528,1.770328
6/1/2019 7:00,1.203517,3.529146,2.704022,0.945872,1.757133
6/1/2019 7:15,1.191939,3.502208,2.679917,0.938164,1.743933
6/1/2019 7:30,1.183467,3.480613,2.666017,0.933594,1.728128
6/1/2019 7:45,1.1745,3.460067,2.648883,0.927333,1.717261
6/1/2019 8:00,1.164836,3.436789,2.634311,0.923,1.703133
6/1/2019 8:15,1.158447,3.42315,2.620583,0.917639,1.694233
6/1/2019 8:30,1.147169,3.4132,2.605007,0.913495,1.6814
6/1/2019 8:45,1.140467,3.392067,2.587245,0.9092,1.670028
6/1/2019 9:00,1.135792,3.378606,2.575133,0.905469,1.655962
6/1/2019 9:15,1.1334,3.366567,2.560725,0.902433,1.644994
6/1/2019 9:30,1.129633,3.3632,2.545933,0.898667,1.637128
6/1/2019 9:45,1.130161,3.361964,2.532896,0.893869,1.631767
6/1/2019 10:00,1.130767,3.3697,2.525843,0.891133,1.631
6/1/2019 10:15,1.138231,3.379633,2.52235,0.8873,1.6359
6/1/2019 10:30,1.144561,3.394262,2.5306,0.882933,1.644372
6/1/2019 10:45,1.158823,3.409239,2.5442,0.884633,1.653037
6/1/2019 11:00,1.178767,3.429533,2.564383,0.884264,1.665033
6/1/2019 11:15,1.205393,3.443067,2.59495,0.883936,1.682136
6/1/2019 11:30,1.247261,3.462672,2.62345,0.882664,1.713483
6/1/2019 11:45,1.27655,3.495467,2.640336,0.885,1.756611
6/1/2019 12:00,1.32225,3.534706,2.660541,0.886403,1.804539
6/1/2019 12:15,1.364992,3.5738,2.6827,0.888467,1.859078
6/1/2019 12:30,1.412256,3.617079,2.724778,0.896838,1.919217
6/1/2019 12:45,1.466661,3.638128,2.775721,0.903697,2.000783
6/1/2019 13:00,1.518856,3.618847,2.816111,0.910567,2.086217
6/1/2019 13:15,1.574756,3.604721,2.87315,0.917939,2.158741
6/1/2019 13:30,1.631047,3.618222,2.951348,0.9279,2.210642
6/1/2019 13:45,1.684994,3.644617,3.045637,0.942006,2.266217
6/1/2019 14:00,1.736217,3.679162,3.120548,0.956806,2.316678
6/1/2019 14:15,1.798856,3.708562,3.202433,0.975471,2.370349
6/1/2019 14:30,1.857383,3.759533,3.272837,1.005603,2.426408
6/1/2019 14:45,1.927756,3.815956,3.331311,1.039439,2.508911
6/1/2019 15:00,2.014986,3.87335,3.38543,1.068156,2.574445
6/1/2019 15:15,2.109617,3.923711,3.42142,1.089472,2.63768
6/1/2019 15:30,2.208916,3.987931,3.432417,1.121908,2.71045
6/1/2019 15:45,2.303742,4.039196,3.421489,1.153372,2.771239
6/1/2019 16:00,2.39008,4.09415,3.438807,1.185106,2.813644
6/1/2019 16:15,2.463717,4.136312,3.46275,1.228478,2.829639
6/1/2019 16:30,2.540593,4.175728,3.475748,1.272311,2.860044
6/1/2019 16:45,2.593028,4.225683,3.495718,1.3106,2.915741
6/1/2019 17:00,2.638461,4.278558,3.500708,1.341439,2.963072
6/1/2019 17:15,2.671439,4.3253,3.518009,1.383819,2.99457
6/1/2019 17:30,2.697161,4.378633,3.534983,1.4205,3.012372
6/1/2019 17:45,2.723894,4.416605,3.541044,1.421433,3.022672
6/1/2019 18:00,2.751867,4.452622,3.550326,1.4291,3.031338
6/1/2019 18:15,2.769495,4.476408,3.611477,1.48625,3.09798
6/1/2019 18:30,2.790694,4.499187,3.619318,1.522305,3.137034
6/1/2019 18:45,2.794667,4.52493,3.614897,1.534406,3.136252
6/1/2019 19:00,2.797533,4.524133,3.592328,1.564269,3.082756
6/1/2019 19:15,2.8016,4.5148,3.562133,1.616583,3.042289
6/1/2019 19:30,2.799072,4.5022,3.527198,1.668139,3.0424
6/1/2019 19:45,2.790714,4.485867,3.488717,1.700444,3.052133
6/1/2019 20:00,2.785339,4.470273,3.452822,1.724039,3.02998
6/1/2019 20:15,2.774567,4.443117,3.418052,1.738469,2.99765
6/1/2019 20:30,2.758272,4.422245,3.373207,1.738736,2.954762
6/1/2019 20:45,2.751328,4.396778,3.345667,1.733161,2.933062
6/1/2019 21:00,2.744756,4.377234,3.306317,1.734306,2.917208
6/1/2019 21:15,2.7282,4.349667,3.270156,1.740833,2.8983
6/1/2019 21:30,2.707,4.31515,3.227167,1.736438,2.877589
6/1/2019 21:45,2.681226,4.283895,3.194731,1.728523,2.85489
6/1/2019 22:00,2.659405,4.255822,3.151429,1.71719,2.830761
6/1/2019 22:15,2.6377,4.220889,3.112857,1.706,2.8065
6/1/2019 22:30,2.614305,4.199133,3.075935,1.693761,2.782394
6/1/2019 22:45,2.584878,4.184114,3.032289,1.681634,2.757967
6/1/2019 23:00,2.558544,4.151134,2.988652,1.670806,2.736828
