,Arolla / Hydrologie (Ferpècle - Débit dégraveur),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (1. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (2. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (3. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (4. Année précédente)
Horodatage,m³/s,m³/s,m³/s,m³/s,m³/s
6/17/2019 16:00,5.467878,4.752278,7.95625,2.991494,6.357989
6/17/2019 16:15,5.500689,4.786,8.086083,2.960263,6.336681
6/17/2019 16:30,5.504777,4.781,8.191422,2.922783,6.28485
6/17/2019 16:45,5.452698,4.7655,8.306487,2.877581,6.223942
6/17/2019 17:00,5.480483,4.740667,8.418622,2.82985,6.143967
6/17/2019 17:15,5.54485,4.7527,8.4615,2.794961,6.077981
6/17/2019 17:30,5.573455,4.747036,8.562844,2.774694,6.043531
6/17/2019 17:45,5.614222,4.7432,8.65483,2.756222,6.007239
6/17/2019 18:00,5.63535,4.70405,8.689554,2.747161,5.9742
6/17/2019 18:15,5.695411,4.662667,8.679578,2.717317,5.941415
6/17/2019 18:30,5.741861,4.671667,8.646287,2.676183,5.847522
6/17/2019 18:45,5.755333,4.663089,8.604889,2.628359,5.67797
6/17/2019 19:00,5.762084,4.644933,8.309134,2.59865,5.75986
6/17/2019 19:15,5.757711,4.626111,8.261489,2.565317,5.744592
6/17/2019 19:30,5.71735,4.606144,8.396108,2.502961,5.676719
6/17/2019 19:45,5.7152,4.594533,8.284111,2.591241,5.651855
6/17/2019 20:00,5.67945,4.571833,8.227274,2.583189,5.613547
6/17/2019 20:15,5.6529,4.553035,8.189633,2.53925,5.563014
6/17/2019 20:30,5.614589,4.472385,8.16922,2.502648,5.484003
6/17/2019 20:45,5.572611,4.62465,8.275349,2.464494,5.413263
6/17/2019 21:00,5.573667,4.622967,8.062117,2.434415,5.516354
6/17/2019 21:15,5.558867,4.600033,7.889209,2.390663,5.493166
6/17/2019 21:30,5.514166,4.5838,7.827297,2.372761,5.436109
6/17/2019 21:45,5.468645,4.545579,7.744,2.351889,5.374455
6/17/2019 22:00,5.435193,4.51915,7.624967,2.340095,5.308405
6/17/2019 22:15,5.393789,4.493733,7.506094,2.321095,5.25185
6/17/2019 22:30,5.355283,4.475166,7.437111,2.300555,5.193239
6/17/2019 22:45,5.31565,4.462889,7.344925,2.288556,5.113164
6/17/2019 23:00,5.239033,4.450692,7.269994,2.270694,5.072054
6/17/2019 23:15,5.096716,4.435769,7.17663,2.256761,5.013811
6/17/2019 23:30,5.174304,4.4242,7.100519,2.245333,4.970998
6/17/2019 23:45,5.126783,4.425607,7.028616,2.231787,4.914545
6/18/2019 0:00,5.090564,4.388017,6.924264,2.215228,4.862953
6/18/2019 0:15,5.046717,4.343589,5.246629,2.209,4.823953
6/18/2019 0:30,5.014323,4.296844,0,2.191556,4.853016
6/18/2019 0:45,4.969672,4.269545,5.98306,2.187733,4.923191
6/18/2019 1:00,4.926055,4.243689,6.54157,2.17,4.95325
6/18/2019 1:15,4.880748,4.2108,6.448363,2.17,4.864992
6/18/2019 1:30,4.858767,4.201921,6.376679,2.161028,4.737505
6/18/2019 1:45,4.816753,4.186574,6.299578,2.151,4.631328
6/18/2019 2:00,4.771085,4.158663,6.228728,2.141556,4.532859
6/18/2019 2:15,4.735117,4.1422,6.16195,2.130983,4.467889
6/18/2019 2:30,4.7049,4.127153,6.100615,2.109333,4.413583
6/18/2019 2:45,4.672606,4.114178,6.036602,2.086828,4.373278
6/18/2019 3:00,4.628564,4.082194,5.997056,2.067933,4.306254
6/18/2019 3:15,4.606317,4.047683,5.892942,2.044555,4.272686
6/18/2019 3:30,4.568854,4.012834,5.777037,2.027667,4.237828
6/18/2019 3:45,4.528183,3.995733,5.793792,2.006028,4.214248
6/18/2019 4:00,4.492393,3.977278,5.784873,1.994489,4.173494
6/18/2019 4:15,4.4517,3.949952,5.744808,1.982556,4.135761
6/18/2019 4:30,4.43065,3.924133,5.681956,1.961894,4.10209
6/18/2019 4:45,4.397634,3.8909,5.632711,1.943667,4.054183
6/18/2019 5:00,4.359517,3.860467,5.579222,1.920322,4.024933
6/18/2019 5:15,4.318984,3.841863,5.543844,1.899,4.0224
6/18/2019 5:30,4.2763,3.8232,5.5046,1.885454,4.002648
6/18/2019 5:45,4.252613,3.797167,5.45703,1.870028,3.969458
6/18/2019 6:00,4.223983,3.77223,5.416133,1.857361,3.922761
6/18/2019 6:15,4.197866,3.752333,5.369704,1.84743,3.897983
6/18/2019 6:30,4.1658,3.734459,5.312822,1.826222,3.847478
6/18/2019 6:45,4.145059,3.6482,5.276055,1.822333,3.80625
6/18/2019 7:00,4.101011,3.645383,5.242556,1.802,3.767694
6/18/2019 7:15,4.077983,3.696283,5.210583,1.791183,3.737863
6/18/2019 7:30,4.056933,3.672998,5.170889,1.769333,3.713667
6/18/2019 7:45,4.04253,3.661683,5.119078,1.748961,3.701
6/18/2019 8:00,4.015934,3.649728,5.101594,1.734517,3.705828
6/18/2019 8:15,3.998057,3.602083,5.072372,1.705,3.681
6/18/2019 8:30,3.9848,3.591689,5.055908,1.707533,3.659256
6/18/2019 8:45,3.96677,3.585689,5.022645,1.698561,3.64563
6/18/2019 9:00,3.9319,3.556078,5.0061,1.691067,3.643
6/18/2019 9:15,3.904111,3.521567,4.986704,1.687267,3.6468
6/18/2019 9:30,3.996033,3.475483,4.994015,1.688467,3.644267
6/18/2019 9:45,3.916167,3.47867,5.033756,1.687372,3.643039
6/18/2019 10:00,3.908667,3.497304,4.941083,1.710163,3.641667
6/18/2019 10:15,3.930633,3.582211,4.866446,1.729722,3.636306
6/18/2019 10:30,3.958137,3.48354,5.1903,1.773142,3.66615
6/18/2019 10:45,4.012033,3.483117,5.282543,1.805817,3.773511
6/18/2019 11:00,4.069111,3.547533,5.364064,1.842518,3.926217
6/18/2019 11:15,4.136172,3.659133,5.510178,1.892978,4.004417
6/18/2019 11:30,4.181411,3.761167,5.654284,1.9545,4.079367
6/18/2019 11:45,4.254961,3.841,5.801978,2.006385,4.157139
6/18/2019 12:00,4.3386,3.876583,5.975178,2.04235,4.246406
6/18/2019 12:15,4.425611,3.9714,6.108655,2.050213,4.345028
6/18/2019 12:30,4.495024,4.08505,6.295156,2.068039,4.24305
6/18/2019 12:45,4.573884,4.192688,6.484705,2.101444,4.210556
6/18/2019 13:00,4.647424,4.273237,6.668246,2.144978,4.245029
6/18/2019 13:15,4.765622,4.394333,6.863741,2.196122,4.287619
6/18/2019 13:30,4.884352,4.526845,7.009815,2.159509,4.341789
6/18/2019 13:45,4.959789,4.6673,7.109743,2.172745,4.392017
6/18/2019 14:00,5.027161,4.781244,7.278474,2.205111,4.4256
6/18/2019 14:15,5.135624,4.89785,7.477437,2.240352,4.411504
6/18/2019 14:30,5.241263,5.012676,7.659882,2.296989,4.414119
6/18/2019 14:45,5.348184,5.127234,7.844802,2.34975,4.403396
6/18/2019 15:00,5.456094,5.260378,8.036682,2.406522,4.415378
6/18/2019 15:15,5.532611,5.3813,8.21724,2.445,4.415978
6/18/2019 15:30,5.593872,5.476733,8.337383,2.41812,4.402
6/18/2019 15:45,5.675919,5.551044,8.540905,2.477458,4.381154
6/18/2019 16:00,5.733944,5.589395,8.731434,2.424183,4.364334
6/18/2019 16:15,5.766556,5.609343,8.912906,2.393094,4.333878
6/18/2019 16:30,5.7949,5.636944,9.082774,2.372761,4.284911
6/18/2019 16:45,5.8403,5.687745,9.205638,2.361222,4.354166
6/18/2019 17:00,5.912739,5.727717,9.311417,2.349222,4.399422
6/18/2019 17:15,5.920455,5.708739,9.433287,2.344,4.420536
6/18/2019 17:30,5.924011,5.685369,9.539872,2.344,4.482439
6/18/2019 17:45,5.9691,5.717163,9.590874,2.333761,4.506653
6/18/2019 18:00,5.990061,5.725328,9.652189,2.335239,4.515148
6/18/2019 18:15,6.01,5.713778,9.671624,2.385922,4.522902
6/18/2019 18:30,5.995031,5.674033,9.672891,2.461124,4.521787
6/18/2019 18:45,5.980236,5.670889,9.669985,2.530767,4.502494
6/18/2019 19:00,5.97962,5.671667,9.602449,2.575733,4.482161
6/18/2019 19:15,5.999139,5.6598,9.536056,2.622591,4.460956
6/18/2019 19:30,5.980033,5.643102,9.478245,2.687033,4.443011
6/18/2019 19:45,5.9665,5.630822,9.386133,2.763256,4.411222
6/18/2019 20:00,5.946425,5.59825,9.263235,2.811978,4.39797
6/18/2019 20:15,5.927005,5.574933,9.207135,2.792491,4.3866
6/18/2019 20:30,5.941807,5.562266,9.125564,2.74873,4.356534
6/18/2019 20:45,6.049489,5.528544,9.027207,2.708094,4.344856
6/18/2019 21:00,6.059287,5.491775,8.935815,2.666917,4.299587
6/18/2019 21:15,6.014,5.4547,8.85742,2.630892,4.271148
6/18/2019 21:30,6.024267,5.420963,8.751066,2.599983,4.244295
6/18/2019 21:45,6.01375,5.440545,8.375368,2.571828,4.207986
6/18/2019 22:00,6.0374,5.388158,7.629554,2.569505,4.1888
6/18/2019 22:15,5.945617,5.252844,7.456733,2.600447,4.171805
6/18/2019 22:30,5.871933,5.3335,7.7318,2.615933,4.169906
6/18/2019 22:45,5.905238,5.204378,8.134637,2.607972,4.178667
6/18/2019 23:00,5.8688,5.132203,8.227205,2.602565,4.186266
6/18/2019 23:15,5.821367,4.929161,8.204548,2.616,4.186266
6/18/2019 23:30,5.770942,4.982276,8.105756,2.617297,4.16145
6/18/2019 23:45,5.7385,5.061334,7.943617,2.601254,4.145854
6/19/2019 0:00,5.692342,5.041284,7.835383,2.580694,4.12785
6/19/2019 0:15,5.6644,5.0007,7.838887,2.5656,4.056933
6/19/2019 0:30,5.62475,4.96798,7.773324,2.534072,4.018811
6/19/2019 0:45,5.596317,4.921367,7.678063,2.465411,4.098974
6/19/2019 1:00,5.559466,4.855911,7.549426,2.426717,4.189367
6/19/2019 1:15,5.529733,4.801007,5.207615,2.406028,4.299028
6/19/2019 1:30,5.488152,4.770911,0,2.380361,4.358284
6/19/2019 1:45,5.439287,4.746517,7.129467,2.359889,4.401083
6/19/2019 2:00,5.393578,4.683093,7.26467,2.342628,4.450152
6/19/2019 2:15,5.350544,4.628511,7.148263,2.319828,4.477727
6/19/2019 2:30,5.311133,4.570433,7.061771,2.306,4.526389
6/19/2019 2:45,5.276333,4.501243,6.996976,2.284482,4.596206
6/19/2019 3:00,5.239983,4.462945,6.931666,2.264361,4.72685
6/19/2019 3:15,5.201129,4.410645,6.882914,2.248,4.82678
6/19/2019 3:30,5.173563,4.331684,6.813373,2.230454,4.933546
6/19/2019 3:45,5.1208,4.278517,6.717839,2.215228,4.983028
6/19/2019 4:00,5.103005,4.271905,6.628059,2.206222,4.88455
6/19/2019 4:15,5.079107,4.246244,6.539804,2.189,4.896163
6/19/2019 4:30,5.053033,4.204842,6.465267,2.187628,5.082141
6/19/2019 4:45,5.010303,4.178878,6.403296,2.17,5.166789
6/19/2019 5:00,4.950456,4.152896,6.327628,2.158494,5.201319
6/19/2019 5:15,4.843053,4.120289,6.268267,2.151,5.229017
6/19/2019 5:30,4.812894,4.092846,6.200989,2.148222,5.250765
6/19/2019 5:45,4.904133,4.044893,6.14585,2.132333,5.253087
6/19/2019 6:00,4.925734,3.995237,6.085222,2.131,5.182972
6/19/2019 6:15,4.903266,3.954217,6.026563,2.097317,5.139222
6/19/2019 6:30,4.82345,3.91825,6.006904,2.058783,5.076822
6/19/2019 6:45,4.754811,3.870633,5.990233,2.008456,4.993565
6/19/2019 7:00,4.713958,3.8326,5.91865,1.973383,5.024536
6/19/2019 7:15,4.680578,3.797433,5.849185,1.96165,5.035978
6/19/2019 7:30,4.630675,3.75135,5.780917,1.94612,5.060604
6/19/2019 7:45,4.681254,3.722933,5.674567,1.9332,5.119641
6/19/2019 8:00,4.641933,3.679293,5.610655,1.933161,5.212152
6/19/2019 8:15,4.606375,3.6563,5.566606,1.918,5.261324
6/19/2019 8:30,4.56605,3.621933,5.572083,1.906494,5.402891
6/19/2019 8:45,4.557722,3.585683,5.541126,1.898867,5.538217
6/19/2019 9:00,4.537533,3.563936,5.512633,1.900372,5.612378
6/19/2019 9:15,4.526672,3.532565,5.470634,1.944047,5.655228
6/19/2019 9:30,4.511733,3.519667,5.4709,1.959533,5.759989
6/19/2019 9:45,4.458617,3.5094,5.470267,1.957986,5.801972
6/19/2019 10:00,4.6602,3.5082,5.536844,1.900781,5.820239
6/19/2019 10:15,4.558483,3.519083,5.445878,1.870133,5.798158
6/19/2019 10:30,4.581683,3.558995,5.534222,1.872905,5.755423
6/19/2019 10:45,4.634745,3.626379,5.6797,1.897746,5.740067
6/19/2019 11:00,4.683343,3.562356,5.850389,1.899,5.634672
6/19/2019 11:15,4.687667,3.6413,6.033869,1.896333,5.642958
6/19/2019 11:30,4.693328,3.730233,6.198328,1.905333,5.7405
6/19/2019 11:45,4.762885,3.8129,6.41342,1.9028,5.7892
6/19/2019 12:00,4.832666,3.902528,6.62183,1.916936,5.76483
6/19/2019 12:15,4.889411,3.983563,6.790428,1.928239,5.745867
6/19/2019 12:30,4.957611,4.068081,6.971467,1.946613,5.767283
6/19/2019 12:45,5.032545,4.157766,7.148747,1.97775,5.784133
6/19/2019 13:00,5.132285,4.251028,7.312368,2.033352,5.816417
6/19/2019 13:15,5.243864,4.277633,7.472061,2.084989,5.806652
6/19/2019 13:30,5.317167,4.315933,7.662772,2.141989,5.768287
6/19/2019 13:45,5.399545,4.4901,7.802211,2.176439,5.754094
6/19/2019 14:00,5.483208,4.653808,7.988521,2.199778,5.733678
6/19/2019 14:15,5.551902,4.760783,8.17057,2.237444,5.662481
6/19/2019 14:30,5.648881,4.856166,8.361469,2.264678,5.639064
6/19/2019 14:45,5.719067,4.949126,8.574329,2.30595,5.643344
6/19/2019 15:00,5.785053,5.046803,8.778772,2.358683,5.713472
6/19/2019 15:15,5.876833,5.132633,8.9933,2.436644,5.792082
6/19/2019 15:30,5.92975,5.244511,9.199705,2.556841,5.82675
6/19/2019 15:45,5.9928,5.331178,9.3464,2.628918,5.87707
6/19/2019 16:00,6.103556,5.423733,9.516983,2.652733,5.913455
6/19/2019 16:15,6.205946,5.521069,9.650133,2.620381,5.940267
6/19/2019 16:30,6.298633,5.614908,9.575774,2.553545,5.942815
6/19/2019 16:45,6.386403,5.6898,9.674644,2.496489,5.922333
6/19/2019 17:00,6.476117,5.747034,9.838628,2.535817,5.912815
6/19/2019 17:15,6.565813,5.753422,9.950202,2.528872,5.894855
6/19/2019 17:30,6.621461,5.758734,9.992626,2.469517,5.882497
6/19/2019 17:45,6.658309,5.810167,10.0056,2.430761,5.829267
6/19/2019 18:00,6.700555,5.9033,9.930443,2.387815,5.820133
6/19/2019 18:15,6.705969,5.923343,9.944217,2.376561,5.816017
6/19/2019 18:30,6.746902,5.948381,9.997155,2.364,5.783895
6/19/2019 18:45,6.747334,5.984994,10.024841,2.3402,5.744945
6/19/2019 19:00,6.739072,5.928733,9.98868,2.332494,5.685463
6/19/2019 19:15,6.723308,5.8444,9.861844,2.316028,5.584868
6/19/2019 19:30,6.711917,5.923928,9.795289,2.292556,5.473833
6/19/2019 19:45,6.683992,5.949989,9.737339,2.267,5.368884
6/19/2019 20:00,6.6611,5.820002,9.736342,2.243889,5.257972
6/19/2019 20:15,6.6394,5.817828,9.739044,2.219028,5.172002
6/19/2019 20:30,6.587455,5.877867,9.683578,2.202222,5.197463
6/19/2019 20:45,6.54715,5.796011,9.600526,2.178761,5.128498
6/19/2019 21:00,6.548809,5.785822,9.308637,2.167467,5.042039
6/19/2019 21:15,6.55895,5.7465,9.268444,2.152267,4.962033
6/19/2019 21:30,6.504281,5.6575,9.22917,2.125917,4.866431
6/19/2019 21:45,6.511971,5.765622,9.209888,2.108,4.787944
6/19/2019 22:00,6.533902,5.755184,9.175044,2.075428,4.717011
6/19/2019 22:15,6.358233,5.714517,9.081964,2.084922,4.66825
6/19/2019 22:30,6.385467,5.668267,8.973348,2.107889,4.614955
6/19/2019 22:45,6.355145,5.654233,8.864835,2.050581,4.560167
6/19/2019 23:00,6.326924,5.659209,8.76866,2.00065,4.484278
6/19/2019 23:15,6.287091,5.583378,8.592278,1.959533,4.437959
6/19/2019 23:30,6.24785,5.559822,8.586842,1.943517,4.419089
6/19/2019 23:45,6.203444,5.493717,8.53205,1.9142,4.388882
6/20/2019 0:00,6.176462,5.420134,8.424989,1.887953,4.364011
6/20/2019 0:15,6.132256,5.356522,8.333713,1.868761,4.309878
6/20/2019 0:30,6.09238,5.307367,8.195387,1.837983,4.281717
6/20/2019 0:45,6.037977,5.250279,8.127234,1.815828,4.249719
6/20/2019 1:00,6.023076,5.259054,8.03143,1.784517,4.208089
6/20/2019 1:15,5.994455,5.240496,7.974767,1.759094,4.178181
6/20/2019 1:30,5.948983,5.149302,7.892848,1.727889,4.127465
6/20/2019 1:45,5.915733,5.074498,7.799867,1.705,4.065983
6/20/2019 2:00,5.873233,5.005344,7.611245,1.680586,4.031055
6/20/2019 2:15,5.819165,4.961796,7.595286,1.659561,3.998896
6/20/2019 2:30,5.782081,4.904056,7.541173,1.621681,3.964228
6/20/2019 2:45,5.755111,4.835567,7.597034,1.596494,3.922694
6/20/2019 3:00,5.684592,4.777017,7.529142,1.572889,3.888776
6/20/2019 3:15,5.621487,4.742321,7.417178,1.561294,3.847783
6/20/2019 3:30,5.562911,4.691833,7.321527,1.55,3.818064
6/20/2019 3:45,5.521548,4.63622,7.214914,1.534694,3.797011
6/20/2019 4:00,5.454783,4.586933,7.124953,1.531,3.75982
6/20/2019 4:15,5.416873,4.55015,7.0453,1.514787,3.709411
6/20/2019 4:30,5.39023,4.50985,6.974216,1.508361,3.678494
6/20/2019 4:45,5.339225,4.45735,6.877,1.492,3.638544
6/20/2019 5:00,5.280766,4.4224,6.811635,1.492,3.603233
6/20/2019 5:15,5.228713,4.378633,6.792315,1.481222,3.569231
6/20/2019 5:30,5.190108,4.323963,6.748535,1.472,3.553494
6/20/2019 5:45,5.14977,4.304733,6.694169,1.464198,3.516983
6/20/2019 6:00,5.11517,4.26445,6.6484,1.451733,3.484361
6/20/2019 6:15,5.070664,4.226693,6.639,1.440228,3.453961
6/20/2019 6:30,5.02158,4.191755,6.596632,1.42312,3.431768
6/20/2019 6:45,4.990445,4.145961,6.512896,1.412733,3.383706
6/20/2019 7:00,4.947478,4.101767,6.425895,1.406294,3.375417
6/20/2019 7:15,4.904824,4.052468,6.302767,1.389933,3.394906
6/20/2019 7:30,4.861267,4.028311,6.404113,1.3772,3.384222
6/20/2019 7:45,4.816067,3.997704,6.425933,1.362556,3.350522
6/20/2019 8:00,4.793783,3.957111,6.446089,1.356169,3.327555
6/20/2019 8:15,4.761383,3.876074,6.437156,1.3408,3.314333
6/20/2019 8:30,4.715415,3.872994,6.419222,1.336919,3.302761
6/20/2019 8:45,4.689694,3.880383,6.373682,1.325111,3.292556
6/20/2019 9:00,4.641806,3.854146,6.331619,1.318333,3.259856
6/20/2019 9:15,4.608178,3.82975,6.315696,1.318333,3.246239
6/20/2019 9:30,4.746933,3.816418,6.286333,1.318333,3.263867
6/20/2019 9:45,4.65,3.785767,6.3588,1.322333,3.266497
6/20/2019 10:00,4.65,3.814874,6.280385,1.343439,3.255
6/20/2019 10:15,4.656755,3.711668,6.394874,1.352103,3.238533
6/20/2019 10:30,4.667156,3.780133,6.551633,1.370498,3.251306
6/20/2019 10:45,4.70712,3.860647,6.701007,1.410752,3.255
6/20/2019 11:00,4.703461,3.950956,6.882513,1.458456,3.237064
6/20/2019 11:15,4.717889,4.03763,7.048704,1.507617,3.219889
6/20/2019 11:30,4.738661,4.119833,7.157719,1.562019,3.209667
6/20/2019 11:45,4.781647,4.240045,7.422615,1.644567,3.214733
6/20/2019 12:00,4.820939,4.376523,7.631163,1.718361,3.209456
6/20/2019 12:15,4.789206,4.499704,7.810471,1.803567,3.221889
6/20/2019 12:30,4.766453,4.616869,7.884611,1.884828,3.229333
6/20/2019 12:45,4.790617,4.722971,7.892243,1.960928,3.241172
6/20/2019 13:00,4.833637,4.820089,8.034341,2.043925,3.274417
6/20/2019 13:15,4.939956,4.940238,8.261644,2.123795,3.320086
6/20/2019 13:30,5.024291,5.047711,8.503386,2.168583,3.362228
6/20/2019 13:45,5.11995,5.162045,8.86615,2.135417,3.358894
6/20/2019 14:00,5.193159,5.295674,9.101996,2.174011,3.477852
6/20/2019 14:15,5.161727,5.395744,9.336061,2.206417,3.586086
6/20/2019 14:30,5.066433,5.543883,9.518578,2.237444,3.633711
6/20/2019 14:45,4.988584,5.691089,9.626713,2.268478,3.678883
6/20/2019 15:00,4.958637,5.814416,9.710917,2.296778,3.699431
6/20/2019 15:15,4.96665,5.969859,9.762204,2.330375,3.730837
6/20/2019 15:30,4.990617,6.089664,9.909317,2.356111,3.75635
6/20/2019 15:45,5.03255,6.212916,10.020961,2.383,3.780841
6/20/2019 16:00,5.134955,6.303361,10.071441,2.423283,3.802333
6/20/2019 16:15,5.205448,6.4601,10.068456,2.454444,3.818133
6/20/2019 16:30,5.241791,6.553766,10.095533,2.485375,3.8284
6/20/2019 16:45,5.228983,6.608511,10.098017,2.499,3.785389
6/20/2019 17:00,5.256539,6.688933,10.1675,2.499,3.738917
6/20/2019 17:15,5.321233,6.735113,10.228983,2.500333,3.731611
6/20/2019 17:30,5.3848,6.800384,10.156663,2.500333,3.722437
6/20/2019 17:45,5.367431,6.854445,10.1355,2.491294,3.698914
6/20/2019 18:00,5.367,6.860734,10.214609,2.478628,3.646078
6/20/2019 18:15,5.352539,6.844791,10.031262,2.455287,3.587742
6/20/2019 18:30,5.339933,6.832983,10.076567,2.415011,3.52225
6/20/2019 18:45,5.336926,6.805533,9.995733,2.379094,3.457428
6/20/2019 19:00,5.333889,6.7729,9.977996,2.354556,3.545822
6/20/2019 19:15,5.329724,6.740078,9.834476,2.322256,3.50565
6/20/2019 19:30,5.340333,6.67895,9.808267,2.292556,3.44465
6/20/2019 19:45,5.317339,6.623178,9.85515,2.261625,3.391783
6/20/2019 20:00,5.303343,6.5889,9.816,2.234555,3.344117
6/20/2019 20:15,5.281611,6.541778,9.690445,2.206222,3.31185
6/20/2019 20:30,5.273589,6.5062,9.623402,2.185094,3.27652
6/20/2019 20:45,5.275805,6.466567,9.637844,2.180577,3.247294
6/20/2019 21:00,5.227183,6.438489,9.78265,2.224094,3.21465
6/20/2019 21:15,5.072913,6.431667,10.234533,2.207556,3.184228
6/20/2019 21:30,5.120383,6.417911,10.653352,2.191556,3.146272
6/20/2019 21:45,5.072459,6.407933,10.555518,2.187733,3.106122
6/20/2019 22:00,5.198233,6.394289,10.299959,2.17,3.066222
6/20/2019 22:15,4.998506,6.3713,10.068277,2.152064,3.038379
6/20/2019 22:30,4.996578,6.349089,9.885101,2.149667,3.004056
6/20/2019 22:45,4.986656,6.303545,9.663423,2.123294,2.96405
6/20/2019 23:00,4.956939,6.261655,9.643066,2.09725,2.939626
6/20/2019 23:15,4.942778,6.1411,9.532763,2.065092,2.909333
6/20/2019 23:30,4.945341,6.238885,9.425429,2.031596,2.86745
6/20/2019 23:45,4.921978,6.208422,9.26739,2.0264,2.826904
6/21/2019 0:00,4.898735,6.162417,9.193496,1.996753,2.783211
6/21/2019 0:15,4.84645,6.097059,8.951834,1.970828,2.722667
6/21/2019 0:30,4.779417,6.052541,8.804311,1.956553,2.71712
6/21/2019 0:45,4.740811,6.056667,8.819799,1.941095,2.699333
6/21/2019 1:00,4.708557,5.802962,8.812577,1.905161,2.678961
6/21/2019 1:15,4.664845,5.839716,8.698784,1.893489,2.666778
6/21/2019 1:30,4.637989,5.87673,6.800195,1.864961,2.641228
6/21/2019 1:45,4.606167,5.830868,0,1.858628,2.629933
6/21/2019 2:00,4.574378,5.784867,6.904409,1.842267,2.611889
6/21/2019 2:15,4.530856,5.7214,8.273563,1.841,2.587872
6/21/2019 2:30,4.496266,5.692889,8.228408,1.826222,2.571933
6/21/2019 2:45,4.473009,5.6598,8.161157,1.812028,2.560428
6/21/2019 3:00,4.442344,5.62757,8.07343,1.799222,2.539435
6/21/2019 3:15,4.393384,5.586822,7.921006,1.783333,2.524911
6/21/2019 3:30,4.360089,5.554233,7.838284,1.784667,2.50412
6/21/2019 3:45,4.331872,5.50178,7.757356,1.780796,2.488761
6/21/2019 4:00,4.310861,5.458766,7.674448,1.802219,2.467228
6/21/2019 4:15,4.315475,5.420535,7.588789,1.848706,2.451667
6/21/2019 4:30,4.299933,5.366726,7.493444,1.858637,2.443769
6/21/2019 4:45,4.281472,5.312634,7.406867,1.880333,2.434667
6/21/2019 5:00,4.23825,5.262602,7.306815,1.858628,2.417889
6/21/2019 5:15,4.212498,5.224928,7.167633,1.830222,2.400733
6/21/2019 5:30,4.182483,5.1684,7.018933,1.812028,2.390494
6/21/2019 5:45,4.160533,5.119029,7.036417,1.792556,2.383
6/21/2019 6:00,4.12319,5.072778,6.960689,1.771664,2.383
6/21/2019 6:15,4.107063,5.050545,6.879708,1.766897,2.375294
6/21/2019 6:30,4.094707,4.990011,6.833532,1.778306,2.365267
6/21/2019 6:45,4.070009,4.943917,6.767943,1.776894,2.364
6/21/2019 7:00,4.046944,4.910367,6.756276,1.773336,2.364
6/21/2019 7:15,4.04661,4.872591,6.716178,1.773028,2.361222
6/21/2019 7:30,4.025883,4.831189,6.606003,1.762894,2.353333
6/21/2019 7:45,4.014733,4.794655,6.5234,1.769439,2.344
6/21/2019 8:00,3.990876,4.7785,6.452731,1.776828,2.356102
6/21/2019 8:15,3.971926,4.739544,6.3503,1.774294,2.346667
6/21/2019 8:30,3.981,4.712289,6.243881,1.763,2.341467
6/21/2019 8:45,3.949431,4.7047,6.160614,1.787511,2.344
6/21/2019 9:00,3.937587,4.675667,6.103489,1.812385,2.340095
6/21/2019 9:15,3.924872,4.669304,6.088194,1.837083,2.326267
6/21/2019 9:30,3.9112,4.632335,6.113133,1.876772,2.327533
6/21/2019 9:45,3.886717,4.6336,6.251029,1.910611,2.325
6/21/2019 10:00,3.867119,4.758911,6.196362,1.951565,2.326267
6/21/2019 10:15,3.847543,4.677586,6.309148,1.996086,2.325
6/21/2019 10:30,3.837612,4.746433,6.479674,2.059391,2.325
6/21/2019 10:45,3.819037,4.853244,6.692704,2.125128,2.335239
6/21/2019 11:00,3.992227,4.98095,6.899136,2.158639,2.341467
6/21/2019 11:15,3.917492,5.125267,7.115908,2.175172,2.344
6/21/2019 11:30,3.914431,5.27968,7.398074,2.189,2.350778
6/21/2019 11:45,3.935858,5.423307,7.704517,2.189,2.364
6/21/2019 12:00,3.987072,5.5646,7.950572,2.199778,2.369172
6/21/2019 12:15,4.078472,5.692267,8.157654,2.235047,2.383
6/21/2019 12:30,4.162144,5.826756,8.328985,2.253172,2.415552
6/21/2019 12:45,4.195872,5.946867,8.563845,2.278506,2.509006
6/21/2019 13:00,4.218811,6.05913,8.795238,2.301494,2.587441
6/21/2019 13:15,4.268325,6.198583,9.046156,2.267,2.662561
6/21/2019 13:30,4.374356,6.351007,9.257633,2.268372,2.718778
6/21/2019 13:45,4.520346,6.487378,9.416223,2.288778,2.66735
6/21/2019 14:00,4.582213,6.587516,9.5207,2.318878,2.745139
6/21/2019 14:15,4.585889,6.644065,9.632422,2.356111,2.877422
