,Zmutt / Météo (Zmutt_Température - C°),C: Zmutt / Météo (Zmutt_Température - C°) (1. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (2. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (3. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (4. Année précédente)
Horodatage,°C,°C,°C,°C,°C
5/26/2019 7:45,3.717278,8.975,8.456889,5.572,2.817333
5/26/2019 8:00,3.952611,10.088,8.968,6.483333,3.113278
5/26/2019 8:15,3.916667,11.171556,9.969334,6.922,3.264611
5/26/2019 8:30,3.788667,11.716667,10.954666,7.484667,3.122
5/26/2019 8:45,3.811333,12.456667,11.704,8.357223,3.576722
5/26/2019 9:00,4.086667,13.077333,12.304,8.954667,3.816667
5/26/2019 9:15,4.505222,13.516,13.04,9.329333,3.904
5/26/2019 9:30,5.000667,14.010667,13.573334,9.900611,4.04
5/26/2019 9:45,5.829333,14.614,14.084,10.303333,4.023334
5/26/2019 10:00,6.274611,15.104,14.448,10.683333,3.856667
5/26/2019 10:15,6.568,15.442,14.326666,11.235222,3.863333
5/26/2019 10:30,6.648,15.903277,14.490666,11.554,3.613333
5/26/2019 10:45,6.616,16.308001,15.066,12.049944,3.338667
5/26/2019 11:00,6.803945,16.698668,15.574667,12.477833,4.086
5/26/2019 11:15,7.332,17.091999,15.908,12.986,5.247222
5/26/2019 11:30,7.692,17.52,16.370667,13.322666,5.55
5/26/2019 11:45,8.226611,17.744499,16.675333,13.546611,4.948
5/26/2019 12:00,8.547334,18.276445,17.208889,13.724667,4.48
5/26/2019 12:15,9.236611,18.27339,17.486778,14.314611,5.149333
5/26/2019 12:30,9.795944,18.262667,17.883888,14.470667,6.254611
5/26/2019 12:45,10.065945,18.098,18.09,14.619278,6.800778
5/26/2019 13:00,10.118667,18.492001,18.464722,14.470111,6.959333
5/26/2019 13:15,10.266,19.038,18.671333,14.834611,6.96
5/26/2019 13:30,10.912,19.174,18.776667,15.138556,7.283945
5/26/2019 13:45,11.069333,18.997999,18.84,15.852667,7.37
5/26/2019 14:00,11.296556,19.431999,19.057333,16.185362,8.266
5/26/2019 14:15,11.089334,19.674,19.152,16.625334,8.021444
5/26/2019 14:30,11.225222,18.832001,19.273333,16.434834,8.339334
5/26/2019 14:45,11.340111,18.476,19.393333,15.707334,8.806222
5/26/2019 15:00,11.183333,19.050667,19.608667,15.413333,8.311333
5/26/2019 15:15,10.856667,18.959999,19.648001,14.783334,8.464666
5/26/2019 15:30,11.836555,18.553333,19.737333,14.246667,8.545389
5/26/2019 15:45,12.136,18.470001,19.775999,14.770555,8.861389
5/26/2019 16:00,11.896,18.993999,19.783998,14.661333,8.9
5/26/2019 16:15,12.230611,18.812,19.743999,14.069555,9.262667
5/26/2019 16:30,10.994722,18.549334,19.728001,14.386555,8.992666
5/26/2019 16:45,10.53,18.156,19.584,14.938,9.144
5/26/2019 17:00,10.72,18.276001,19.542055,15.289277,9.095333
5/26/2019 17:15,10.816,17.978001,19.368,15.273333,9.097278
5/26/2019 17:30,10.624,17.303112,19.4,15.343945,8.956
5/26/2019 17:45,10.868667,16.360001,19.359333,15.013333,8.836
5/26/2019 18:00,10.576,14.952666,19.224001,14.646667,8.886667
5/26/2019 18:15,10.412666,13.453444,19.262667,14.384,8.506111
5/26/2019 18:30,10.161333,11.82,18.924,14.326722,8.070666
5/26/2019 18:45,9.984,11.012667,18.703999,14.296,7.452778
5/26/2019 19:00,9.928,10.928,18.68,14.32,7.560667
5/26/2019 19:15,9.823389,11.161777,18.568001,14.011333,7.1955
5/26/2019 19:30,9.700667,10.100445,18.117334,13.020667,7.208
5/26/2019 19:45,9.6,10.256,17.593332,12.170667,7.491944
5/26/2019 20:00,9.676667,9.589334,16.739389,11.866667,7.8
5/26/2019 20:15,9.649944,8.992,15.898666,11.243334,7.558055
5/26/2019 20:30,9.102722,9.173166,15.352,10.637278,7.476
5/26/2019 20:45,8.318,9.156,14.344,10.413333,7.070611
5/26/2019 21:00,7.854,8.877334,13.838,10.105333,6.903333
5/26/2019 21:15,7.529333,8.150778,13.168,10.125999,6.516111
5/26/2019 21:30,7.348667,8.245333,12.959333,9.556,6.255333
5/26/2019 21:45,7.355333,8.112,12.511333,9.207889,5.948667
5/26/2019 22:00,7.354722,7.974,12.136,8.911278,5.551333
5/26/2019 22:15,7.256,7.682667,12.072,8.485444,5.513278
5/26/2019 22:30,7.38,7.596,11.876,8.118667,5.262
5/26/2019 22:45,7.339334,7.687334,11.4,8.239333,4.957334
5/26/2019 23:00,7.322667,8.202666,11.198667,8.089944,4.486
5/26/2019 23:15,7.293278,8.296,11.2,8.053445,4.31
5/26/2019 23:30,6.991333,8.36,11.248,8.006,4.208
5/26/2019 23:45,6.586,7.6645,10.661333,8.223333,3.743333
5/27/2019 0:00,6.48,7.248667,10.334666,7.992667,3.705333
5/27/2019 0:15,6.432,7.264,10.234667,8.010889,3.379444
5/27/2019 0:30,6.458722,7.101333,10.257999,7.916611,3.197333
5/27/2019 0:45,6.36,6.946667,10.006722,7.940556,2.759278
5/27/2019 1:00,6.312,6.882667,9.774667,7.804167,2.592
5/27/2019 1:15,6.126,6.930556,9.64,7.764778,3.196
5/27/2019 1:30,5.964,6.744,9.502666,7.616,3.600667
5/27/2019 1:45,5.883333,6.658667,9.248667,8.004666,3.865333
5/27/2019 2:00,5.968,6.52,9.512,8.004111,3.896
5/27/2019 2:15,5.940444,6.452667,9.255333,7.926667,3.84
5/27/2019 2:30,5.846667,6.525333,9.2,7.681334,3.790667
5/27/2019 2:45,6.044667,6.68,9.04,7.322778,3.526722
5/27/2019 3:00,6.141333,6.859334,8.912889,7.4,3.438
5/27/2019 3:15,6.448,6.597333,8.88,7.626667,3.238055
5/27/2019 3:30,6.373333,6.337334,8.870667,7.388667,3.224667
5/27/2019 3:45,5.993333,5.928,8.664001,7.168667,3.215333
5/27/2019 4:00,5.848,6.069333,8.581334,7.390722,3.079333
5/27/2019 4:15,5.792,6.2,8.388,7.344667,2.982
5/27/2019 4:30,6.165333,6.31,8.173333,6.986111,2.751333
5/27/2019 4:45,6.336,6.312,7.976666,6.875222,2.623333
5/27/2019 5:00,6.364667,6.4185,8.201333,6.79,2.552611
5/27/2019 5:15,5.922667,6.700666,8.265333,6.647333,2.696667
5/27/2019 5:30,5.763333,6.38,8.198667,6.915945,2.582667
5/27/2019 5:45,5.582,6.496,8.071333,6.902667,2.368
5/27/2019 6:00,5.532667,6.6,8.034667,6.784,2.319333
5/27/2019 6:15,5.48,6.758667,7.898889,6.766,2.055333
5/27/2019 6:30,5.653333,6.894667,7.517334,6.576056,1.774
5/27/2019 6:45,5.740667,7.384,7.450667,6.616,1.826
5/27/2019 7:00,5.44,8.203,7.858667,6.656667,2.04
5/27/2019 7:15,5.576611,8.802667,8.270444,6.695333,2.112667
5/27/2019 7:30,5.704,9.276,9.197333,7.091278,2.078667
5/27/2019 7:45,6.083944,9.651556,10.472,7.805222,2.042
5/27/2019 8:00,6.387333,9.493999,11.368,8.742,2.393278
5/27/2019 8:15,6.443334,9.436666,12.124,9.514,2.472667
5/27/2019 8:30,6.556,9.396,12.628,9.584666,2.52
5/27/2019 8:45,6.766666,9.344,13.149333,10.163944,2.399333
5/27/2019 9:00,7.106,9.470666,13.509334,10.874667,2.666667
5/27/2019 9:15,7.427945,9.400111,13.986667,11.386,3.344667
5/27/2019 9:30,7.818,9.48,14.154,11.834001,3.781945
5/27/2019 9:45,7.883333,9.951,14.852612,12.225333,4.690667
5/27/2019 10:00,8.112,10.809889,15.462444,12.512,5.711333
5/27/2019 10:15,8.164,11.636,15.804,12.398666,6.642667
5/27/2019 10:30,8.466666,12.362666,16.299999,12.814555,7.010667
5/27/2019 10:45,9.167945,12.618,16.757334,13.37,7.128833
5/27/2019 11:00,10.043571,13.188778,17.045334,13.978,7.722
5/27/2019 11:15,9.899445,13.853333,17.529333,14.435333,7.968667
5/27/2019 11:30,9.579556,14.112,17.805332,14.906667,8.201944
5/27/2019 11:45,10.144,14.653334,18.152445,15.354667,8.37
5/27/2019 12:00,10.919111,15.061334,18.290667,15.931889,8.729334
5/27/2019 12:15,11.502,15.316,18.844,16.201944,9.106
5/27/2019 12:30,11.328889,15.4655,19.139999,16.497334,9.491278
5/27/2019 12:45,10.978666,15.815223,19.297333,16.436832,10.139333
5/27/2019 13:00,11.12,16.066668,19.610666,16.796,10.400666
5/27/2019 13:15,10.708,16.237333,19.664667,17.345945,10.568666
5/27/2019 13:30,10.884,15.866778,19.950222,17.466,10.888
5/27/2019 13:45,11.167334,15.9085,19.929333,17.960667,11.034
5/27/2019 14:00,11.752,16.144001,19.760555,17.608,11.183333
5/27/2019 14:15,12.234667,16.302666,19.986668,17.601334,11.208
5/27/2019 14:30,12.34,17.076,20.305334,17.878666,11.352666
5/27/2019 14:45,12.6,17.450666,20.036001,17.727999,11.366667
5/27/2019 15:00,12.560667,17.150778,19.714666,17.639444,11.264
5/27/2019 15:15,12.432889,16.654667,19.620001,17.671999,11.288
5/27/2019 15:30,11.992,16.245777,19.783333,17.664,11.368667
5/27/2019 15:45,11.584001,16.901112,19.718889,17.774,11.270666
5/27/2019 16:00,11.491555,16.841999,19.854666,17.697334,11.184667
5/27/2019 16:15,11.41,17.064001,20.052,17.083445,11.328667
5/27/2019 16:30,11.4,16.704889,20.171223,16.624001,11.351333
5/27/2019 16:45,11.388666,16.4135,20.182667,16.647333,11.392667
5/27/2019 17:00,11.220667,15.489333,19.877333,16.713943,11.287333
5/27/2019 17:15,10.969334,15.056,20.059334,16.839333,11.264
5/27/2019 17:30,10.84,15.03,20.269112,16.599333,11.279333
5/27/2019 17:45,10.836667,14.296,19.914667,16.430666,11.264
5/27/2019 18:00,10.872,13.561389,19.34,16.350666,11.255333
5/27/2019 18:15,10.738667,13.775001,19.254667,16.264612,10.968
5/27/2019 18:30,10.709333,14.029333,19.038666,16.046667,10.719334
5/27/2019 18:45,10.779333,14.390667,19.170666,16.048,10.712667
5/27/2019 19:00,10.826667,14.322,19.365557,16.014668,10.854667
5/27/2019 19:15,10.876667,14.497334,18.987999,15.630056,10.550056
5/27/2019 19:30,10.591333,14.624001,18.698666,15.397444,10.207277
5/27/2019 19:45,10.044666,14.493334,18.374666,15.165999,10.062667
5/27/2019 20:00,10.176,13.9445,18.122889,14.748,9.436666
5/27/2019 20:15,9.582,12.9045,17.762667,14.174,9.095944
5/27/2019 20:30,9.420667,11.628,17.425333,13.564778,8.846
5/27/2019 20:45,9.205999,11.24,16.454666,13.052,8.332055
5/27/2019 21:00,9.057944,11.28,15.720222,12.528666,7.63
5/27/2019 21:15,8.817333,11.464,15.038667,12.165334,7.407222
5/27/2019 21:30,8.356,11.300667,14.293333,11.798,7.020667
5/27/2019 21:45,7.969333,11.24,13.927334,11.301333,6.308111
5/27/2019 22:00,7.963333,10.9945,13.636,11.078,5.846
5/27/2019 22:15,7.838,11.052667,13.033333,10.903334,5.196694
5/27/2019 22:30,7.736,10.764667,12.7,10.62,5.016666
5/27/2019 22:45,7.861333,11.082666,12.334666,10.488667,5.038
5/27/2019 23:00,7.922667,11.119389,12.166666,10.238722,4.582111
5/27/2019 23:15,7.766666,11.278556,12.346666,9.902778,4.510666
5/27/2019 23:30,7.726,11.977,12.347777,10.017944,4.294667
5/27/2019 23:45,7.608889,12.236444,11.856,9.944667,4.014056
5/28/2019 0:00,7.428667,11.504,11.581334,9.798612,3.774667
5/28/2019 0:15,7.677333,10.467555,11.666445,9.453333,3.8
5/28/2019 0:30,7.875333,10.178666,11.678445,9.233222,3.647333
5/28/2019 0:45,8.04,10.442667,11.576,9.016,3.165333
5/28/2019 1:00,8.012667,9.974055,11.544,8.950666,3.057333
5/28/2019 1:15,7.686,10.018666,11.568,9.116,2.903333
5/28/2019 1:30,7.425333,9.298667,11.432,9.424666,2.88
5/28/2019 1:45,7.217333,8.986,10.896,9.540167,2.790667
5/28/2019 2:00,7.197333,8.385333,10.592,9.415999,2.502667
5/28/2019 2:15,7.328,8.265333,10.504,9.212667,2.159333
5/28/2019 2:30,7.233333,8.085999,10.176,9.2,2.136
5/28/2019 2:45,7.187333,8.026,10.16,9.254666,2.264667
5/28/2019 3:00,7.097333,7.629333,10.152,9.156,2.222667
5/28/2019 3:15,6.876667,7.442,10.08,8.868,2.070667
5/28/2019 3:30,6.510222,7.365334,9.968,8.246,1.766667
5/28/2019 3:45,6.476,7.219333,10.16,8.029333,1.39506
5/28/2019 4:00,6.499333,6.982666,9.928,7.736,1.231333
5/28/2019 4:15,6.644667,6.954667,9.784,7.685778,1.345333
5/28/2019 4:30,6.425333,6.839,9.672,7.574667,1.528667
5/28/2019 4:45,6.163333,6.409778,9.656,7.449333,1.511333
5/28/2019 5:00,6.258,6.231111,9.584,7.476,1.464667
5/28/2019 5:15,6.038,6.056,9.24,7.416611,1.592
5/28/2019 5:30,5.921333,5.936,9.08,7.190667,1.414611
5/28/2019 5:45,5.626667,6.075555,9.064,7.104,0.983333
5/28/2019 6:00,5.662,6.16,8.992,7.082666,0.831333
5/28/2019 6:15,5.545333,6.148,9.096,7.006667,0.752
5/28/2019 6:30,5.220667,5.976,9.12,6.928,1.001944
5/28/2019 6:45,5.155333,5.89,9.112,7.040667,1.120667
5/28/2019 7:00,5.483944,5.912,9.048,7.266,1.232
5/28/2019 7:15,5.738555,5.988,9.376,7.907389,1.523278
5/28/2019 7:30,5.648056,6.152,10.352,8.29,1.746667
5/28/2019 7:45,5.701334,6.072,11.176,8.971889,2.451333
5/28/2019 8:00,6.605333,6.19,12.128,9.532001,3.189222
5/28/2019 8:15,6.654056,6.284667,13.024,10.090611,3.844
5/28/2019 8:30,6.737333,6.555333,13.664,10.281333,4.580611
5/28/2019 8:45,6.577944,7.164444,13.976,10.302667,5.597333
5/28/2019 9:00,6.682667,8.065333,14.424,10.116667,6.412
5/28/2019 9:15,7.2,7.971334,14.944,10.297333,7.091278
5/28/2019 9:30,7.252,7.944,15.752,10.612,7.482
5/28/2019 9:45,7.132667,8.401333,16.112,11.042666,7.858
5/28/2019 10:00,7.064,8.682,16.448,11.490666,8.315333
5/28/2019 10:15,7.447278,9.036,16.978056,12.077333,8.859333
5/28/2019 10:30,7.762,9.308,17.589333,12.611944,9.523278
5/28/2019 10:45,8.123333,9.6175,18.086,13.017333,10.133222
5/28/2019 11:00,8.260667,10.4135,18.499332,13.349333,10.658667
5/28/2019 11:15,7.752666,11.092,18.917334,13.792,11.308611
5/28/2019 11:30,6.811444,11.276,19.33,13.872,11.680612
5/28/2019 11:45,6.525333,11.476666,19.669333,13.968667,11.583389
5/28/2019 12:00,6.813334,11.561334,20.146667,14.059999,11.850612
5/28/2019 12:15,6.528,11.704612,20.162001,14.568556,12.41
5/28/2019 12:30,6.618,12.014667,20.842667,14.730556,12.769334
5/28/2019 12:45,6.736,12.351999,21.315279,14.848001,13.04
5/28/2019 13:00,6.868,12.485333,21.479111,14.604667,13.184667
5/28/2019 13:15,6.757333,12.941944,21.503445,14.641334,13.457334
5/28/2019 13:30,7.157333,13.171333,21.760666,15.130667,13.674
5/28/2019 13:45,7.252,13.317333,21.921888,15.36,13.97
5/28/2019 14:00,7.016,13.49,22.021334,15.539333,14.224667
5/28/2019 14:15,6.824,13.52,22.037333,15.549111,14.232666
5/28/2019 14:30,6.84,13.618667,21.567389,15.673334,14.260667
5/28/2019 14:45,7.112667,13.384,21.122223,15.912,13.624667
5/28/2019 15:00,7.232,12.712889,21.376499,15.870667,13.503333
5/28/2019 15:15,7.386,12.801333,21.574667,15.881389,13.688667
5/28/2019 15:30,7.424,13.512667,21.716,16.134666,13.607389
5/28/2019 15:45,7.412611,13.637334,21.533333,16.014668,13.855333
5/28/2019 16:00,6.9,13.272222,21.498667,15.763333,13.654667
5/28/2019 16:15,6.036444,13.162666,21.025333,15.792666,13.775333
5/28/2019 16:30,6.049333,12.997389,20.938,15.710667,13.518056
5/28/2019 16:45,5.605333,12.332055,20.5135,15.752723,13.616
5/28/2019 17:00,5.508056,12.270666,20.357334,15.586778,13.438055
5/28/2019 17:15,5.250667,12.016,19.908001,15.013389,13.449889
5/28/2019 17:30,5.4,11.610001,18.705999,14.984667,13.448667
5/28/2019 17:45,5.286,11.904,18.157999,14.799334,13.592667
5/28/2019 18:00,5.042666,12.24,17.294001,14.082666,13.478
5/28/2019 18:15,4.981333,12.262,16.748667,13.342111,13.28
5/28/2019 18:30,5.728,12.070666,16.202,12.898,13.278
5/28/2019 18:45,5.125444,12.037333,15.376222,11.836834,13.134666
5/28/2019 19:00,5.478667,11.99,15.851556,11.743334,12.879389
5/28/2019 19:15,5.677278,11.683111,15.968,11.5675,12.798667
5/28/2019 19:30,4.724111,11.274,16.109501,12.192056,12.444667
5/28/2019 19:45,4.399111,11.218666,16.280001,11.668,12.094666
5/28/2019 20:00,4.532,11.065333,15.994667,11.450666,11.830667
5/28/2019 20:15,4.32,11.064,15.800611,12.162666,11.492667
5/28/2019 20:30,4.014,10.386666,15.502,12.221334,10.748722
5/28/2019 20:45,3.513333,9.618,15.207334,12.720667,10.478666
5/28/2019 21:00,3.767222,8.978,14.514112,12.886667,10.158667
5/28/2019 21:15,3.656,8.625334,13.957389,12.64,9.967278
5/28/2019 21:30,3.742667,8.351999,13.259334,12.777333,9.936611
5/28/2019 21:45,3.954,8.466,12.5085,12.862667,9.612722
5/28/2019 22:00,4.059333,8.566,12.17,12.744,9.141334
5/28/2019 22:15,3.908444,8.138666,11.925333,12.936666,8.856
5/28/2019 22:30,4.100667,7.732,11.846666,12.855333,8.555389
5/28/2019 22:45,3.92,7.436,11.430056,13.024667,8.157333
5/28/2019 23:00,3.85,7.412,11.345333,13.031389,7.501278
5/28/2019 23:15,3.596667,7.441389,11.301333,13.016,6.796722
5/28/2019 23:30,3.72,7.3,11.279333,12.902,6.302
5/28/2019 23:45,3.659333,7.355333,11.087334,12.856667,6.224667
5/29/2019 0:00,3.641333,7.36,10.901334,12.864,6.15
5/29/2019 0:15,3.473944,7.234667,10.666667,12.694667,5.821389
5/29/2019 0:30,3.408,7.012,10.649334,12.534778,5.656
5/29/2019 0:45,3.36,6.864,10.373333,12.374,5.656
5/29/2019 1:00,3.388667,6.891334,10.306666,12.409888,5.656055
5/29/2019 1:15,3.24,6.719389,10.270722,12.407333,5.461333
5/29/2019 1:30,3.002,6.864,10.389111,12.177333,4.99
5/29/2019 1:45,2.740667,6.624,10.357333,12.158722,4.695333
5/29/2019 2:00,2.534,6.512,10.202666,11.770667,4.744667
5/29/2019 2:15,1.910778,6.571333,10.302667,11.563334,4.622
5/29/2019 2:30,1.973333,6.421333,10.0405,11.096111,4.424667
5/29/2019 2:45,2.180667,6.4,9.936,10.366777,4.486667
5/29/2019 3:00,2.115333,6.534667,9.9,10.617333,4.216667
5/29/2019 3:15,1.884667,6.262,9.872,10.696667,4.238667
5/29/2019 3:30,1.965333,6.104,9.662222,10.583334,4.008
5/29/2019 3:45,1.958,6.114666,9.646,10.305333,3.880833
5/29/2019 4:00,1.039333,5.955333,9.452666,10.007334,3.879333
5/29/2019 4:15,1.103278,5.896,9.148,9.870667,3.874556
5/29/2019 4:30,1.450667,5.832,9.288,9.906,3.911333
5/29/2019 4:45,1.524667,5.724,9.034667,9.990666,3.517333
5/29/2019 5:00,1.262056,5.72,8.856667,11.179111,3.400611
5/29/2019 5:15,1.284667,5.624,8.930445,11.085333,3.336
5/29/2019 5:30,1.152,5.56,8.901334,11.162,3.319333
5/29/2019 5:45,1.192,5.618667,8.776,11.100667,3.280667
5/29/2019 6:00,0.586667,5.42,8.897333,10.728001,3.392
5/29/2019 6:15,0.528667,5.558,8.838,9.958,3.416
5/29/2019 6:30,1.035333,5.576,8.784889,9.654,3.465333
5/29/2019 6:45,1.096,5.786,8.8,9.382,3.648667
5/29/2019 7:00,1.155333,6.021333,8.932,9.168,3.954
5/29/2019 7:15,1.342667,6.069333,9.432,8.991333,4.258
5/29/2019 7:30,1.5,6.198,10.156445,8.983334,5.126
5/29/2019 7:45,1.614667,6.48,10.865111,8.454666,6.123333
5/29/2019 8:00,1.854667,6.806,11.609333,8.328722,7.018
5/29/2019 8:15,2.200611,7.21,12.683778,8.405334,7.233333
5/29/2019 8:30,2.498,7.694611,13.400666,7.908722,7.7
5/29/2019 8:45,3.425333,7.919111,13.621333,7.430667,8.162
5/29/2019 9:00,4.404,8.106667,14.238667,6.940667,8.658667
5/29/2019 9:15,4.68,8.760667,14.789333,6.44,9.394667
5/29/2019 9:30,5.126667,9.426,15.271999,6.640611,9.794667
5/29/2019 9:45,5.026667,10.044,15.744,6.230667,10.418667
5/29/2019 10:00,5.191278,9.84,16.033333,6.554667,10.954611
5/29/2019 10:15,4.832,9.752,16.367779,6.444111,11.256666
5/29/2019 10:30,4.979333,10.005333,16.723999,6.262667,11.490666
5/29/2019 10:45,5.189333,11.035889,17.194668,6.449889,11.930612
5/29/2019 11:00,5.36,11.565389,17.521334,6.087333,12.274667
5/29/2019 11:15,5.558667,12.350666,17.775999,6.104,12.826555
5/29/2019 11:30,5.576,12.412,18.112667,6.282667,12.985945
5/29/2019 11:45,5.752,12.878222,18.577333,7.042666,13.443334
5/29/2019 12:00,6.082,13.229333,18.813334,7.031333,13.728667
5/29/2019 12:15,6.081334,13.373343,19.129333,6.709389,13.977944
5/29/2019 12:30,5.884667,13.376,19.597,6.730667,14.025333
5/29/2019 12:45,6.072,13.403999,19.842667,7.368667,14.069445
5/29/2019 13:00,6.146555,13.734667,20.174,7.16,14.129333
5/29/2019 13:15,6.210667,14.151333,20.691332,6.879333,14.242611
5/29/2019 13:30,6.759333,14.266,20.798666,6.606055,14.351334
5/29/2019 13:45,7.182222,13.802667,20.817333,6.494,14.563334
5/29/2019 14:00,7.426,13.308,20.828222,6.048,14.789222
5/29/2019 14:15,7.443556,12.727112,20.763332,5.772611,14.551889
5/29/2019 14:30,7.719222,12.957334,20.933332,4.528666,14.67
5/29/2019 14:45,7.34,12.889444,20.511999,3.871389,14.456
5/29/2019 15:00,6.852111,13.614223,19.795389,4.208,14.68
5/29/2019 15:15,7.664556,14.146,19.029444,4.516,14.544667
5/29/2019 15:30,8.392,13.686666,18.5,4.776667,14.727334
5/29/2019 15:45,8.078,12.967112,18,4.710667,14.873222
5/29/2019 16:00,7.918,13.737,18.358999,4.486667,14.738
5/29/2019 16:15,8.256444,13.254,18.333334,4.504667,14.837334
5/29/2019 16:30,8.359278,13.224,17.784,4.432,14.763223
5/29/2019 16:45,7.934,13.352,17.586666,4.407333,14.750667
5/29/2019 17:00,6.955333,13.513333,17.705778,4.32,15.066667
5/29/2019 17:15,7.273222,13.460667,18.072001,4.2,14.836611
5/29/2019 17:30,7.757333,13.818,17.889778,4.394,14.658556
5/29/2019 17:45,8.179333,13.784223,18.624001,4.786667,14.713333
5/29/2019 18:00,8.097333,13.979333,18.841999,5.22,15.179277
5/29/2019 18:15,7.953333,13.597334,18.308001,5.707944,15.173445
5/29/2019 18:30,7.856667,13.371778,18.026667,6.176666,14.530778
5/29/2019 18:45,8.221334,12.88,18.392666,6.191333,14.676
5/29/2019 19:00,8.132,12.690001,18.269333,6.18,14.675333
5/29/2019 19:15,7.708,12.196,17.949333,5.926,14.151999
5/29/2019 19:30,7.196,12.042,17.796,5.88,14.064
5/29/2019 19:45,6.974667,11.928,17.357332,5.904,14.064
5/29/2019 20:00,6.976,11.763556,16.406666,5.908667,13.876778
5/29/2019 20:15,6.560722,11.285999,16.111334,5.788723,13.737223
5/29/2019 20:30,6.44,11.090722,15.168,5.325389,13.244056
5/29/2019 20:45,6.336,10.888,14.641334,5.2,12.703334
5/29/2019 21:00,6.076,10.832778,14.062056,5.18,12.446667
5/29/2019 21:15,5.383333,10.626667,14.194222,5.240667,12.318666
5/29/2019 21:30,5.299334,10.001333,13.559999,5.457944,12.166666
5/29/2019 21:45,5.366667,9.5025,13.352888,5.511333,11.725333
5/29/2019 22:00,5.377334,9.353499,13.184,5.194,11.174666
5/29/2019 22:15,5.196667,9.621333,12.886222,4.951334,10.804667
5/29/2019 22:30,4.968,9.502666,12.482,4.854722,10.326
5/29/2019 22:45,4.926667,9.190666,12.322666,4.68,9.795333
5/29/2019 23:00,5.084667,8.877334,11.841778,4.691333,9.433333
5/29/2019 23:15,4.872,8.956,11.594,4.616,9.273334
5/29/2019 23:30,4.968,8.725333,11.228,4.56,9.389333
5/29/2019 23:45,4.814,9.008,10.932445,4.688666,9.536
5/30/2019 0:00,4.414,9.282666,10.666667,4.7775,9.554667
5/30/2019 0:15,4.2,8.973333,10.637334,4.606722,9.510722
5/30/2019 0:30,4.273944,8.833445,10.348666,4.648611,9.759334
5/30/2019 0:45,4.192,9.158667,10.654667,4.665333,9.913334
5/30/2019 1:00,3.932667,9.021334,10.79,4.8,9.887334
5/30/2019 1:15,3.857333,8.681334,10.338722,4.783278,9.344666
5/30/2019 1:30,3.801944,8.98,9.790889,4.673277,8.654667
5/30/2019 1:45,3.696,8.835334,9.943277,4.566722,8.165555
5/30/2019 2:00,3.737333,9.562667,9.754001,4.636666,7.998667
5/30/2019 2:15,3.380666,10.028666,9.954667,4.623389,7.772666
5/30/2019 2:30,3.32,9.554667,9.926056,4.639333,7.317389
5/30/2019 2:45,3.176,9.242722,9.480444,4.592611,6.808
5/30/2019 3:00,3.169333,9.178666,9.180223,4.441389,6.936
5/30/2019 3:15,3.048,9.008,9.288,4.520667,6.713778
5/30/2019 3:30,2.981333,8.558667,9.198667,4.544,6.647278
5/30/2019 3:45,2.464,7.950222,9.201333,4.495333,6.195
5/30/2019 4:00,2.902667,7.298666,8.996,4.449333,5.838
5/30/2019 4:15,2.945333,7.036,8.816,4.551333,5.907222
5/30/2019 4:30,2.952611,7.019333,8.549334,4.367333,5.8615
5/30/2019 4:45,3,6.992,8.624001,4.24,5.718
5/30/2019 5:00,2.826667,6.846,8.462667,4.272,5.615944
5/30/2019 5:15,2.702,7.030667,8.126667,4.287333,5.48
5/30/2019 5:30,2.336667,6.868667,8.159888,4.208666,5.305222
5/30/2019 5:45,1.582,6.848,7.985333,4.239333,4.892778
5/30/2019 6:00,1.402667,6.992,8.022667,4.2,4.816
5/30/2019 6:15,1.247389,7.242445,7.920222,4.216,4.905334
5/30/2019 6:30,0.946667,7.367389,7.916,4.296,4.993333
5/30/2019 6:45,0.84,7.466667,7.969333,4.296,5.24
5/30/2019 7:00,0.588,7.68,8.331778,4.44,5.433333
5/30/2019 7:15,0.805333,8.392,8.522,4.568,5.633333
5/30/2019 7:30,1.482,8.876,9.456667,4.736,5.913945
5/30/2019 7:45,2.052,9.1495,10.296888,4.864,6.242667
5/30/2019 8:00,2.474611,9.516,10.924,4.888,6.319333
5/30/2019 8:15,3.162611,10.512,11.466,4.911389,6.956
