,Arolla / Hydrologie (Bertol_Inferieur_-_Debit),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (1. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (2. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (3. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (4. Année précédente)
5/5/2019 7:15,0.004,0.172,0.045,0.087817,0.79024
5/5/2019 7:30,0.004,0.172,0.045388,0.087202,0.788111
5/5/2019 7:45,0.004,0.172,0.049,0.087693,0.788974
5/5/2019 8:00,0.004,0.172,0.049,0.089234,0.794926
5/5/2019 8:15,0.004,0.172,0.049,0.087646,0.789448
5/5/2019 8:30,0.004,0.172,0.045946,0.088499,0.789835
5/5/2019 8:45,0.004,0.172,0.045,0.088474,0.796132
5/5/2019 9:00,0.004,0.172,0.045,0.087422,0.799177
5/5/2019 9:15,0.004,0.172,0.045,0.087492,0.802602
5/5/2019 9:30,0.004,0.172,0.045387,0.087468,0.80912
5/5/2019 9:45,0.004,0.172747,0.049,0.087536,0.807092
5/5/2019 10:00,0.004,0.176,0.049,0.087424,0.81131
5/5/2019 10:15,0.004,0.176,0.049,0.088154,0.818697
5/5/2019 10:30,0.004,0.174936,0.049,0.087157,0.823279
5/5/2019 10:45,0.004,0.172,0.046891,0.088558,0.834279
5/5/2019 11:00,0.004,0.172,0.045,0.088707,0.849057
5/5/2019 11:15,0.004,0.172,0.045,0.087895,0.861953
5/5/2019 11:30,0.004,0.172,0.045,0.088264,0.869399
5/5/2019 11:45,0.004,0.172,0.045,0.087882,0.875929
5/5/2019 12:00,0.004,0.172,0.047422,0.088037,0.892253
5/5/2019 12:15,0.004,0.172,0.049,0.087506,0.889141
5/5/2019 12:30,0.004,0.172,0.049,0.088032,0.907525
5/5/2019 12:45,0.004,0.172185,0.048141,0.088128,0.920195
5/5/2019 13:00,0.004,0.18,0.045,0.088619,0.930789
5/5/2019 13:15,0.004,0.180624,0.045,0.088957,0.947281
5/5/2019 13:30,0.004,0.191,0.045,0.088692,0.948735
5/5/2019 13:45,0.004,0.18302,0.048597,0.087617,0.941892
5/5/2019 14:00,0.004,0.1819,0.049,0.08756,0.970067
5/5/2019 14:15,0.004,0.191,0.049,0.087161,0.994253
5/5/2019 14:30,0.004,0.191328,0.049,0.087916,1.00452
5/5/2019 14:45,0.004,0.195778,0.046144,0.089165,1.021192
5/5/2019 15:00,0.004,0.209163,0.045,0.087141,1.031603
5/5/2019 15:15,0.004,0.214,0.045,0.088731,1.056768
5/5/2019 15:30,0.004,0.223452,0.045,0.090021,1.06075
5/5/2019 15:45,0.004,0.229,0.045,0.086912,1.071718
5/5/2019 16:00,0.004,0.229608,0.051643,0.092003,1.095056
5/5/2019 16:15,0.004,0.247,0.052,0.093078,1.116507
5/5/2019 16:30,0.004,0.247,0.052,0.092391,1.105635
5/5/2019 16:45,0.004,0.259835,0.0552,0.096829,1.143948
5/5/2019 17:00,0.004,0.27,0.056,0.099168,1.154009
5/5/2019 17:15,0.004,0.27,0.056,0.098984,1.175247
5/5/2019 17:30,0.004,0.281497,0.056,0.099861,1.177048
5/5/2019 17:45,0.004,0.292,0.056,0.098342,1.201518
5/5/2019 18:00,0.004,0.292,0.056,0.097835,1.214528
5/5/2019 18:15,0.004,0.296231,0.06458,0.0986,1.202417
5/5/2019 18:30,0.004,0.307,0.068,0.099001,1.189637
5/5/2019 18:45,0.004,0.307,0.068,0.099447,1.213866
5/5/2019 19:00,0.004,0.31035,0.068,0.09888,1.216489
5/5/2019 19:15,0.004,0.315,0.064503,0.098252,1.221458
5/5/2019 19:30,0.004,0.311778,0.064,0.097899,1.220059
5/5/2019 19:45,0.004,0.307,0.064,0.099385,1.22552
5/5/2019 20:00,0.004,0.307,0.064,0.099718,1.229581
5/5/2019 20:15,0.004,0.321013,0.064,0.099448,1.232845
5/5/2019 20:30,0.004,0.330527,0.064,0.101066,1.241925
5/5/2019 20:45,0.004,0.335445,0.064,0.098363,1.221993
5/5/2019 21:00,0.004,0.344152,0.064,0.099841,1.237995
5/5/2019 21:15,0.004,0.338,0.064,0.09855,1.24846
5/5/2019 21:30,0.004,0.340565,0.064,0.100502,1.234417
5/5/2019 21:45,0.004,0.352115,0.064,0.098997,1.229915
5/5/2019 22:00,0.004,0.345,0.064,0.099594,1.239259
5/5/2019 22:15,0.004,0.355629,0.064,0.099266,1.234726
5/5/2019 22:30,0.004,0.34792,0.064,0.099323,1.220138
5/5/2019 22:45,0.004,0.355268,0.066255,0.098063,1.227141
5/5/2019 23:00,0.004,0.356,0.068,0.097862,1.219435
5/5/2019 23:15,0.004,0.354896,0.068,0.098189,1.223099
5/5/2019 23:30,0.004,0.344945,0.060456,0.098557,1.238397
5/5/2019 23:45,0.004,0.352,0.062386,0.098025,1.235535
5/6/2019 0:00,0.004,0.352,0.068,0.097977,1.231369
5/6/2019 0:15,0.004,0.352,0.068,0.099123,1.22776
5/6/2019 0:30,0.004,0.354722,0.068,0.103307,1.228232
5/6/2019 0:45,0.004,0.362354,0.060284,0.098392,1.227834
5/6/2019 1:00,0.004,0.349,0.062542,0.100956,1.219642
5/6/2019 1:15,0.004,0.359964,0.068,0.101556,1.214708
5/6/2019 1:30,0.004,0.355204,0.068,0.099175,1.215505
5/6/2019 1:45,0.004,0.345,0.068,0.102756,1.200521
5/6/2019 2:00,0.004,0.350426,0.064299,0.101561,1.196314
5/6/2019 2:15,0.004,0.357415,0.06,0.10446,1.195263
5/6/2019 2:30,0.004,0.341,0.067272,0.105384,1.185791
5/6/2019 2:45,0.004,0.341,0.068,0.107035,1.172197
5/6/2019 3:00,0.004,0.341,0.068,0.107286,1.165989
5/6/2019 3:15,0.004,0.341,0.066377,0.10925,1.154086
5/6/2019 3:30,0.004,0.341,0.064,0.11001,1.159143
5/6/2019 3:45,0.004,0.3436,0.064,0.107099,1.15759
5/6/2019 4:00,0.005141,0.337348,0.064,0.110126,1.146362
5/6/2019 4:15,0.007,0.335306,0.064,0.110181,1.134856
5/6/2019 4:30,0.006389,0.336372,0.064,0.111201,1.126356
5/6/2019 4:45,0.004,0.329444,0.065186,0.109775,1.113673
5/6/2019 5:00,0.004,0.338,0.068,0.110304,1.109626
5/6/2019 5:15,0.004,0.326562,0.068,0.110459,1.101348
5/6/2019 5:30,0.004,0.328035,0.068,0.110176,1.096573
5/6/2019 5:45,0.004,0.33,0.06474,0.109946,1.090523
5/6/2019 6:00,0.004,0.318026,0.064,0.109705,1.091175
5/6/2019 6:15,0.004,0.310491,0.064,0.110823,1.077135
5/6/2019 6:30,0.004,0.329521,0.064,0.110135,1.069604
5/6/2019 6:45,0.004,0.323493,0.064,0.1105,1.070181
5/6/2019 7:00,0.004,0.307,0.064,0.110954,1.064234
5/6/2019 7:15,0.004,0.321211,0.070746,0.10913,1.065468
5/6/2019 7:30,0.004,0.308464,0.066901,0.110423,1.056915
5/6/2019 7:45,0.004,0.313568,0.064,0.109944,1.046055
5/6/2019 8:00,0.004,0.306424,0.064,0.110221,1.040891
5/6/2019 8:15,0.004,0.311,0.064,0.111408,1.035069
5/6/2019 8:30,0.004,0.311,0.064,0.110502,1.035282
5/6/2019 8:45,0.004,0.311,0.064,0.110293,1.032744
5/6/2019 9:00,0.004,0.311,0.064,0.110449,1.045806
5/6/2019 9:15,0.004,0.305298,0.064,0.110561,1.02605
5/6/2019 9:30,0.004,0.304,0.067765,0.11038,1.026568
5/6/2019 9:45,0.004,0.310356,0.068,0.110246,1.030032
5/6/2019 10:00,0.004,0.304,0.068,0.111528,1.029275
5/6/2019 10:15,0.004,0.295788,0.064679,0.11111,1.020455
5/6/2019 10:30,0.004,0.300767,0.064,0.111985,1.020517
5/6/2019 10:45,0.004,0.292,0.064,0.109803,1.011457
5/6/2019 11:00,0.004,0.292,0.066339,0.110509,1.011604
5/6/2019 11:15,0.004,0.292,0.068,0.110687,1.006252
5/6/2019 11:30,0.004,0.298751,0.072407,0.111764,1.009889
5/6/2019 11:45,0.004,0.285467,0.075,0.110036,1.005796
5/6/2019 12:00,0.004,0.292,0.075,0.111301,1.012748
5/6/2019 12:15,0.004,0.292,0.075,0.110281,1.014013
5/6/2019 12:30,0.004,0.292,0.075,0.11209,1.015693
5/6/2019 12:45,0.004,0.292,0.075,0.111449,1.025689
5/6/2019 13:00,0.004,0.292,0.075,0.108475,1.026592
5/6/2019 13:15,0.004,0.292,0.083639,0.110691,0.489352
5/6/2019 13:30,0.004,0.292,0.086,0.110227,0.032457
5/6/2019 13:45,0.004,0.308786,0.086,0.110782,0.010572
5/6/2019 14:00,0.004,0.303351,0.093759,0.111816,0.010408
5/6/2019 14:15,0.004,0.315,0.101,0.109233,0.485045
5/6/2019 14:30,0.004,0.315,0.094728,0.110754,0.461486
5/6/2019 14:45,0.004,0.315,0.094,0.115697,0.024008
5/6/2019 15:00,0.004,0.33812,0.094,0.121327,0.973211
5/6/2019 15:15,0.004,0.334312,0.100978,0.123257,1.042803
5/6/2019 15:30,0.004,0.345728,0.10084,0.123274,1.041288
5/6/2019 15:45,0.004,0.36,0.098,0.122739,1.044644
5/6/2019 16:00,0.004,0.36,0.098,0.124998,1.052165
5/6/2019 16:15,0.004,0.379321,0.098,0.130088,1.056388
5/6/2019 16:30,0.004,0.378,0.099433,0.136186,1.062435
5/6/2019 16:45,0.004,0.392561,0.113,0.135755,1.069584
5/6/2019 17:00,0.004,0.403688,0.109748,0.134473,1.079391
5/6/2019 17:15,0.004,0.411598,0.105,0.136162,1.079288
5/6/2019 17:30,0.004,0.418252,0.105,0.136553,1.068333
5/6/2019 17:45,0.004,0.416,0.105938,0.137179,1.060938
5/6/2019 18:00,0.004,0.424835,0.113,0.133061,1.061731
5/6/2019 18:15,0.004,0.429623,0.110636,0.135353,1.045982
5/6/2019 18:30,0.004,0.446409,0.105,0.133912,1.04418
5/6/2019 18:45,0.004,0.445789,0.105,0.13826,1.040529
5/6/2019 19:00,0.004,0.45,0.105,0.137151,0.99965
5/6/2019 19:15,0.004,0.459448,0.110752,0.136178,0.211074
5/6/2019 19:30,0.004,0.461,0.113,0.136288,0.608573
5/6/2019 19:45,0.004,0.471937,0.102896,0.139308,1.013638
5/6/2019 20:00,0.004,0.472,0.107105,0.139917,1.007946
5/6/2019 20:15,0.004,0.472,0.109,0.148217,1.002683
5/6/2019 20:30,0.004,0.466527,0.109,0.148524,1.004967
5/6/2019 20:45,0.004,0.463655,0.109,0.148271,0.993489
5/6/2019 21:00,0.006629,0.465651,0.109,0.14871,0.988438
5/6/2019 21:15,0.007,0.472,0.109,0.14811,0.978568
5/6/2019 21:30,0.004913,0.472,0.109,0.147814,0.972531
5/6/2019 21:45,0.004,0.472,0.109,0.148231,0.964181
5/6/2019 22:00,0.004,0.482969,0.105013,0.149008,0.959608
5/6/2019 22:15,0.004,0.484,0.101242,0.150624,0.955785
5/6/2019 22:30,0.004,0.473333,0.109,0.153216,0.950137
5/6/2019 22:45,0.004,0.473238,0.102354,0.158784,0.945206
5/6/2019 23:00,0.004,0.48,0.101,0.157639,0.949176
5/6/2019 23:15,0.004,0.48,0.101,0.159399,0.891082
5/6/2019 23:30,0.004,0.47736,0.099067,0.159276,0.236907
5/6/2019 23:45,0.004,0.476,0.094,0.161729,0.522577
5/7/2019 0:00,0.004,0.476,0.09635,0.161273,0.911676
5/7/2019 0:15,0.004,0.466581,0.098,0.159942,0.917028
5/7/2019 0:30,0.004,0.476703,0.098,0.160761,0.909928
5/7/2019 0:45,0.004,0.469475,0.098,0.162308,0.900139
5/7/2019 1:00,0.004,0.468554,0.098,0.16166,0.904609
5/7/2019 1:15,0.004,0.46517,0.098,0.163168,0.898308
5/7/2019 1:30,0.004,0.466658,0.098,0.161512,0.895208
5/7/2019 1:45,0.004,0.461,0.098,0.16354,0.887516
5/7/2019 2:00,0.004,0.461,0.096007,0.161684,0.874486
5/7/2019 2:15,0.004,0.461,0.094,0.162593,0.872148
5/7/2019 2:30,0.004,0.461,0.094,0.160327,0.865729
5/7/2019 2:45,0.004,0.451233,0.097022,0.162317,0.852377
5/7/2019 3:00,0.004,0.454927,0.101,0.162218,0.847054
5/7/2019 3:15,0.004,0.452992,0.098631,0.162468,0.844736
5/7/2019 3:30,0.004,0.446,0.098,0.164607,0.83526
5/7/2019 3:45,0.004,0.441267,0.098,0.159454,0.830454
5/7/2019 4:00,0.004,0.435,0.098,0.1604,0.827117
5/7/2019 4:15,0.004,0.435,0.098,0.160617,0.819074
5/7/2019 4:30,0.004,0.431046,0.098,0.161114,0.811251
5/7/2019 4:45,0.004,0.42,0.098,0.161818,0.80908
5/7/2019 5:00,0.004,0.428,0.098,0.16186,0.804175
5/7/2019 5:15,0.004,0.42,0.098,0.161092,0.791675
5/7/2019 5:30,0.004,0.42,0.098,0.160172,0.787081
5/7/2019 5:45,0.004,0.42,0.098,0.161035,0.786755
5/7/2019 6:00,0.004,0.42,0.098,0.162897,0.785603
5/7/2019 6:15,0.004,0.418681,0.094679,0.160989,0.772888
5/7/2019 6:30,0.004,0.405055,0.094,0.162911,0.770367
5/7/2019 6:45,0.004,0.404877,0.096217,0.162715,0.764109
5/7/2019 7:00,0.004,0.404451,0.101,0.161586,0.758683
5/7/2019 7:15,0.004,0.411178,0.100511,0.161486,0.751872
5/7/2019 7:30,0.004,0.394,0.098,0.160921,0.741315
5/7/2019 7:45,0.004,0.394,0.098,0.163201,0.738458
5/7/2019 8:00,0.004,0.394,0.098,0.16152,0.729293
5/7/2019 8:15,0.004,0.400313,0.098,0.162799,0.718968
5/7/2019 8:30,0.004,0.39907,0.098,0.161161,0.713473
5/7/2019 8:45,0.004,0.378347,0.098,0.161846,0.704444
5/7/2019 9:00,0.004,0.39,0.098,0.162264,0.704353
5/7/2019 9:15,0.004,0.383073,0.098,0.161607,0.697054
5/7/2019 9:30,0.004,0.383,0.098,0.161768,0.697256
5/7/2019 9:45,0.004,0.383,0.098,0.159895,0.689572
5/7/2019 10:00,0.004,0.365147,0.098,0.16153,0.686556
5/7/2019 10:15,0.004,0.373737,0.098,0.160052,0.683974
5/7/2019 10:30,0.004,0.367,0.098,0.1594,0.676366
5/7/2019 10:45,0.004,0.367,0.098,0.162075,0.670397
5/7/2019 11:00,0.004,0.367,0.098,0.163698,0.664913
5/7/2019 11:15,0.004,0.36119,0.095625,0.162261,0.659619
5/7/2019 11:30,0.004,0.36,0.09,0.162977,0.653354
5/7/2019 11:45,0.004,0.36,0.092974,0.161407,0.644293
5/7/2019 12:00,0.004,0.36,0.094,0.162036,0.642298
5/7/2019 12:15,0.004,0.36,0.094,0.160601,0.647549
5/7/2019 12:30,0.004,0.363073,0.097485,0.16241,0.648313
5/7/2019 12:45,0.004,0.361809,0.101,0.16311,0.647681
5/7/2019 13:00,0.004,0.358866,0.098706,0.161575,0.652118
5/7/2019 13:15,0.004,0.364,0.098,0.161472,0.656483
5/7/2019 13:30,0.004,0.364,0.098,0.161084,0.657385
5/7/2019 13:45,0.004,0.364,0.098,0.160612,0.665484
5/7/2019 14:00,0.004,0.375328,0.098,0.161592,0.667696
5/7/2019 14:15,0.004,0.379,0.098,0.162579,0.671753
5/7/2019 14:30,0.004,0.382935,0.098,0.164614,0.679045
5/7/2019 14:45,0.004,0.386,0.098,0.169329,0.679525
5/7/2019 15:00,0.004,0.397183,0.098,0.171574,0.6852
5/7/2019 15:15,0.004,0.398,0.096374,0.175322,0.685784
5/7/2019 15:30,0.004,0.412373,0.094,0.174974,0.68658
5/7/2019 15:45,0.004,0.412231,0.094,0.180261,0.689001
5/7/2019 16:00,0.004,0.419307,0.095451,0.18172,0.688161
5/7/2019 16:15,0.004,0.424,0.098,0.186416,0.689609
5/7/2019 16:30,0.004,0.424,0.098,0.188948,0.695005
5/7/2019 16:45,0.004,0.437402,0.098,0.190544,0.698495
5/7/2019 17:00,0.004,0.436016,0.098,0.189167,0.700676
5/7/2019 17:15,0.004,0.443,0.098,0.189167,0.702003
5/7/2019 17:30,0.004,0.443,0.098,0.193871,0.706975
5/7/2019 17:45,0.004,0.443,0.098,0.199473,0.70126
5/7/2019 18:00,0.004,0.443,0.098,0.198302,0.698192
5/7/2019 18:15,0.004,0.443,0.098,0.193916,0.701419
5/7/2019 18:30,0.004,0.443,0.098,0.199119,0.69971
5/7/2019 18:45,0.004,0.461907,0.098,0.19999,0.698947
5/7/2019 19:00,0.00407,0.463806,0.090757,0.201479,0.694674
5/7/2019 19:15,0.007,0.4737,0.095564,0.203136,0.689857
5/7/2019 19:30,0.007,0.471634,0.098,0.203417,0.689497
5/7/2019 19:45,0.001381,0.476,0.098,0.206365,0.686577
5/7/2019 20:00,0,0.476,0.098,0.204164,0.680397
5/7/2019 20:15,0.002323,0.476,0.098,0.20374,0.68083
5/7/2019 20:30,0.004,0.485136,0.098,0.204258,0.678738
5/7/2019 20:45,0.004,0.487,0.098,0.20401,0.679592
5/7/2019 21:00,0.004,0.477847,0.098,0.204517,0.673227
5/7/2019 21:15,0.004,0.486374,0.097078,0.203748,0.675817
5/7/2019 21:30,0.004,0.491343,0.094,0.204655,0.669046
5/7/2019 21:45,0.004,0.489167,0.094,0.204521,0.668468
5/7/2019 22:00,0.004,0.495137,0.100111,0.203988,0.669472
5/7/2019 22:15,0.004,0.484994,0.099793,0.203592,0.663075
5/7/2019 22:30,0.004,0.487363,0.094,0.20355,0.66874
5/7/2019 22:45,0.004,0.486796,0.094,0.20376,0.664261
5/7/2019 23:00,0.004,0.486519,0.094,0.203845,0.665528
5/7/2019 23:15,0.004,0.484,0.095144,0.203732,0.66336
5/7/2019 23:30,0.004,0.484,0.100323,0.204251,0.663998
5/7/2019 23:45,0.004,0.484,0.094,0.204069,0.662393
5/8/2019 0:00,0.004,0.480097,0.094,0.202302,0.664244
5/8/2019 0:15,0.004,0.477736,0.094,0.20177,0.66261
5/8/2019 0:30,0.004,0.48873,0.094,0.202563,0.659864
5/8/2019 0:45,0.004,0.484,0.094,0.20185,0.657896
5/8/2019 1:00,0.004,0.474834,0.08824,0.199307,0.662268
5/8/2019 1:15,0.004,0.473192,0.086,0.193289,0.66356
5/8/2019 1:30,0.004,0.476,0.086,0.194339,0.660621
5/8/2019 1:45,0.004,0.476,0.086,0.195384,0.659677
5/8/2019 2:00,0.004,0.476,0.086,0.192631,0.65381
5/8/2019 2:15,0.004,0.476,0.086,0.18764,0.652274
5/8/2019 2:30,0.004,0.463349,0.086,0.190261,0.656954
5/8/2019 2:45,0.004,0.474472,0.086,0.191315,0.651545
5/8/2019 3:00,0.004,0.461,0.086,0.188839,0.6525
5/8/2019 3:15,0.004,0.469257,0.086,0.189154,0.649456
5/8/2019 3:30,0.004,0.451827,0.086,0.189415,0.647164
5/8/2019 3:45,0.004,0.459444,0.086,0.18917,0.644036
5/8/2019 4:00,0.004,0.455488,0.086,0.190563,0.641641
5/8/2019 4:15,0.004,0.458626,0.086,0.190436,0.640067
5/8/2019 4:30,0.004,0.455907,0.086,0.188609,0.634162
5/8/2019 4:45,0.004,0.451926,0.086,0.187519,0.633409
5/8/2019 5:00,0.004,0.448374,0.086,0.187366,0.629702
5/8/2019 5:15,0.004,0.427163,0.086,0.185404,0.628347
5/8/2019 5:30,0.004,0.435,0.086,0.188298,0.624521
5/8/2019 5:45,0.004,0.435,0.086,0.187496,0.623441
5/8/2019 6:00,0.004,0.428742,0.086,0.187424,0.619663
5/8/2019 6:15,0.004,0.433716,0.086,0.182885,0.613912
5/8/2019 6:30,0.004,0.427,0.086,0.181507,0.616178
5/8/2019 6:45,0.004,0.419621,0.086,0.183868,0.613261
5/8/2019 7:00,0.004,0.421036,0.086,0.181939,0.611389
5/8/2019 7:15,0.004,0.421968,0.086,0.183112,0.602229
5/8/2019 7:30,0.004,0.42,0.086,0.180576,0.602486
5/8/2019 7:45,0.004,0.412254,0.086,0.176683,0.602127
5/8/2019 8:00,0.004,0.412026,0.083705,0.17636,0.59875
5/8/2019 8:15,0.004,0.416,0.083,0.175571,0.594645
5/8/2019 8:30,0.004,0.408763,0.085555,0.176728,0.591803
5/8/2019 8:45,0.004,0.405,0.09,0.1763,0.579723
5/8/2019 9:00,0.004,0.405,0.087475,0.175034,0.576499
5/8/2019 9:15,0.004,0.401363,0.086,0.175038,0.568938
5/8/2019 9:30,0.004,0.40126,0.086,0.174872,0.561688
5/8/2019 9:45,0.004,0.394,0.086,0.17536,0.552943
5/8/2019 10:00,0.004,0.408632,0.086,0.175158,0.537303
5/8/2019 10:15,0.004,0.401571,0.086,0.175477,0.531312
5/8/2019 10:30,0.004,0.401,0.086,0.17521,0.522515
5/8/2019 10:45,0.004,0.393694,0.086,0.174816,0.52226
5/8/2019 11:00,0.004,0.401929,0.086,0.175494,0.515886
5/8/2019 11:15,0.004,0.403383,0.086,0.17385,0.508459
5/8/2019 11:30,0.004,0.424,0.086,0.175082,0.506443
5/8/2019 11:45,0.004,0.424,0.086,0.17129,0.500251
5/8/2019 12:00,0.004,0.448399,0.086,0.172585,0.500177
5/8/2019 12:15,0.004,0.458,0.086,0.170107,0.496846
5/8/2019 12:30,0.004,0.458,0.086,0.168634,0.493465
5/8/2019 12:45,0.004,0.465853,0.086,0.173172,0.496658
5/8/2019 13:00,0.004,0.466034,0.083703,0.170492,0.495157
5/8/2019 13:15,0.004,0.464213,0.083,0.167335,0.495825
5/8/2019 13:30,0.004,0.469,0.083,0.16923,0.500008
5/8/2019 13:45,0.004,0.477368,0.089764,0.170966,0.505129
5/8/2019 14:00,0.004,0.472,0.087451,0.169339,0.502867
5/8/2019 14:15,0.004,0.469739,0.079,0.172892,0.507681
5/8/2019 14:30,0.004,0.472355,0.091821,0.174789,0.512356
5/8/2019 14:45,0.004,0.47704,0.088044,0.174708,0.513858
5/8/2019 15:00,0.004,0.472,0.086,0.174602,0.510333
5/8/2019 15:15,0.004,0.472,0.086,0.171974,0.507976
5/8/2019 15:30,0.004,0.472,0.086,0.175371,0.519396
5/8/2019 15:45,0.004,0.472,0.086,0.176522,0.52017
5/8/2019 16:00,0.004,0.491087,0.086,0.175165,0.522034
5/8/2019 16:15,0.004,0.48,0.086,0.175224,0.523214
5/8/2019 16:30,0.004,0.48,0.092119,0.176397,0.527422
5/8/2019 16:45,0.004,0.48,0.094,0.175527,0.532495
5/8/2019 17:00,0.004,0.48,0.094214,0.175981,0.544011
5/8/2019 17:15,0.004,0.479661,0.098,0.173473,0.546998
5/8/2019 17:30,0.004,0.466925,0.098,0.174446,0.553143
5/8/2019 17:45,0.004,0.472,0.098,0.175954,0.561864
5/8/2019 18:00,0.004,0.464952,0.098,0.181977,0.561158
5/8/2019 18:15,0.004,0.454,0.098,0.178535,0.56342
5/8/2019 18:30,0.004,0.441333,0.098,0.177919,0.564465
5/8/2019 18:45,0.004,0.438081,0.098,0.183103,0.564191
5/8/2019 19:00,0.004,0.431,0.094767,0.181286,0.564172
5/8/2019 19:15,0.004,0.429889,0.094,0.185187,0.565322
5/8/2019 19:30,0.004,0.413054,0.094,0.183905,0.566991
5/8/2019 19:45,0.004,0.42,0.097815,0.185532,0.568016
5/8/2019 20:00,0.004,0.42,0.101,0.184086,0.572171
5/8/2019 20:15,0.004,0.42,0.097985,0.188912,0.572776
5/8/2019 20:30,0.004,0.42,0.094,0.188387,0.573372
5/8/2019 20:45,0.004,0.42,0.094,0.18923,0.571776
5/8/2019 21:00,0.004,0.42,0.094,0.189152,0.570911
5/8/2019 21:15,0.004,0.405652,0.094562,0.183777,0.571834
5/8/2019 21:30,0.004,0.418332,0.098,0.187614,0.569726
5/8/2019 21:45,0.004,0.410299,0.098,0.185584,0.569487
5/8/2019 22:00,0.004,0.414823,0.098,0.18325,0.565129
5/8/2019 22:15,0.004,0.399178,0.098,0.186437,0.565727
5/8/2019 22:30,0.004,0.40796,0.098,0.185007,0.561322
5/8/2019 22:45,0.004,0.401,0.098,0.187515,0.563206
5/8/2019 23:00,0.004,0.405528,0.098,0.182344,0.562795
5/8/2019 23:15,0.004,0.409509,0.098,0.188355,0.559347
5/8/2019 23:30,0.004,0.401,0.098,0.187655,0.561774
5/8/2019 23:45,0.004,0.401,0.098,0.185694,0.563329
5/9/2019 0:00,0.004,0.401,0.098,0.186601,0.559168
5/9/2019 0:15,0.004,0.3979,0.098,0.186116,0.554776
5/9/2019 0:30,0.004,0.391122,0.098,0.184604,0.555103
5/9/2019 0:45,0.004,0.394,0.097312,0.18691,0.554022
5/9/2019 1:00,0.004,0.394,0.094,0.183299,0.546739
5/9/2019 1:15,0.004,0.394,0.094,0.184071,0.546663
5/9/2019 1:30,0.004,0.394,0.095493,0.183078,0.548125
5/9/2019 1:45,0.004,0.394,0.098,0.182533,0.545938
5/9/2019 2:00,0.004,0.385912,0.098,0.183271,0.545188
5/9/2019 2:15,0.004,0.380792,0.098,0.184699,0.538726
5/9/2019 2:30,0.004,0.383,0.098,0.183587,0.538091
5/9/2019 2:45,0.004,0.393489,0.098,0.182292,0.536747
5/9/2019 3:00,0.004,0.39088,0.098,0.181188,0.527739
5/9/2019 3:15,0.004,0.39,0.098,0.181075,0.53074
5/9/2019 3:30,0.004,0.378034,0.098,0.17905,0.528544
5/9/2019 3:45,0.004,0.386633,0.096459,0.177873,0.528879
5/9/2019 4:00,0.004,0.379,0.094,0.180086,0.525019
5/9/2019 4:15,0.004,0.379,0.094,0.180673,0.524732
5/9/2019 4:30,0.004,0.379,0.094,0.179057,0.522573
5/9/2019 4:45,0.004,0.373477,0.094,0.178189,0.51903
5/9/2019 5:00,0.004,0.367,0.094368,0.178235,0.519972
5/9/2019 5:15,0.004,0.367,0.101,0.176426,0.521226
5/9/2019 5:30,0.004,0.367,0.087373,0.174356,0.515521
5/9/2019 5:45,0.004,0.367493,0.091667,0.177334,0.511855
5/9/2019 6:00,0.004,0.370356,0.094,0.176413,0.513673
5/9/2019 6:15,0.004,0.36,0.094,0.177858,0.512303
5/9/2019 6:30,0.004,0.368069,0.094,0.176658,0.505819
5/9/2019 6:45,0.004,0.3557,0.092813,0.174879,0.505929
5/9/2019 7:00,0.004,0.356,0.09,0.176478,0.503952
5/9/2019 7:15,0.004,0.356,0.09,0.176831,0.500327
5/9/2019 7:30,0.004,0.360794,0.09,0.176087,0.497534
5/9/2019 7:45,0.004,0.356371,0.086892,0.175909,0.496835
5/9/2019 8:00,0.004,0.357762,0.086,0.175779,0.493583
5/9/2019 8:15,0.004,0.349,0.086,0.175513,0.490846
5/9/2019 8:30,0.004,0.358742,0.086,0.172793,0.486966
5/9/2019 8:45,0.004,0.342307,0.086,0.173849,0.485001
5/9/2019 9:00,0.004,0.351105,0.086,0.176053,0.485621
5/9/2019 9:15,0.004,0.338,0.086,0.17753,0.478002
5/9/2019 9:30,0.004,0.347226,0.086,0.174793,0.476599
5/9/2019 9:45,0.004,0.341411,0.086,0.177221,0.474914
5/9/2019 10:00,0.004,0.336668,0.086,0.174675,0.473904
5/9/2019 10:15,0.004,0.33,0.086,0.175409,0.471607
5/9/2019 10:30,0.004,0.33,0.051518,0.174752,0.471079
5/9/2019 10:45,0.004,0.321014,0.004,0.1759,0.466141
5/9/2019 11:00,0.004,0.315,0.004,0.177757,0.463353
5/9/2019 11:15,0.004,0.320482,0.004,0.17688,0.465814
5/9/2019 11:30,0.004,0.322027,0.004,0.175877,0.461599
5/9/2019 11:45,0.004,0.315,0.001215,0.177462,0.463487
5/9/2019 12:00,0.004,0.321094,0,0.178073,0.462794
5/9/2019 12:15,0.004,0.323,0.02931,0.179023,0.46032
5/9/2019 12:30,0.004,0.323,0.097957,0.184775,0.458927
5/9/2019 12:45,0.004,0.323,0.098,0.186547,0.459613
5/9/2019 13:00,0.004,0.310911,0.098,0.188244,0.461128
5/9/2019 13:15,0.004,0.323,0.098,0.190993,0.466871
