,Zmutt / Météo (Findelen_Rayonnement - W/m2),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (1. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (2. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (3. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (4. Année précédente)
Horodatage,W/m²,W/m²,W/m²,W/m²,W/m²
5/24/2019 18:45,562.184998,375.255005,301.320007,238.544998,180.653
5/24/2019 19:00,480.576996,310.386993,371.070007,168.097,113.692001
5/24/2019 19:15,432.450012,350.144989,338.984985,133.919998,87.186996
5/24/2019 19:30,300.622986,260.167999,237.149994,97.650002,66.263
5/24/2019 19:45,231.570007,214.830002,149.264999,86.489998,46.733002
5/24/2019 20:00,112.296997,62.077999,55.102001,44.639999,27.9
5/24/2019 20:15,131.130005,36.967999,55.102001,112.995003,15.345
5/24/2019 20:30,50.220001,23.017,55.102001,48.825001,15.345
5/24/2019 20:45,27.202999,10.463,25.110001,24.413,15.345
5/24/2019 21:00,10.463,10.463,8.37,9.765,4.883
5/24/2019 21:15,0,0.698,8.37,9.765,4.883
5/24/2019 21:30,0,0.698,0.698,0,0.698
5/24/2019 21:45,0,0.698,0.698,0,0.698
5/24/2019 22:00,0,0.698,0.698,0,0.698
5/24/2019 22:15,0,0.698,0.698,0,0.698
5/24/2019 22:30,0,-1.395,0.698,0,0.698
5/24/2019 22:45,0,-1.395,-1.395,0,0.698
5/24/2019 23:00,0,-1.395,-1.395,0,0.698
5/24/2019 23:15,0,-1.395,-1.395,0,0.698
5/24/2019 23:30,0,-1.395,-1.395,0,0.698
5/24/2019 23:45,0,-1.395,-1.395,0,0.698
5/25/2019 0:00,0,-1.395,-1.395,-0.698,0.698
5/25/2019 0:15,0,-1.395,-1.395,-0.698,0.698
5/25/2019 0:30,-0.698,-1.395,-1.395,-0.698,0.698
5/25/2019 0:45,-0.698,-1.395,-1.395,-0.698,0.698
5/25/2019 1:00,-0.698,-1.395,-1.395,-0.698,0.698
5/25/2019 1:15,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 1:30,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 1:45,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 2:00,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 2:15,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 2:30,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 2:45,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 3:00,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 3:15,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 3:30,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 3:45,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 4:00,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 4:15,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 4:30,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 4:45,-0.698,-1.395,-1.395,-2.092,0.698
5/25/2019 5:00,-0.698,-1.395,-1.395,-1.395,0.698
5/25/2019 5:15,-0.698,-1.395,-1.395,-1.395,0.698
5/25/2019 5:30,-0.698,-1.395,-1.395,-1.395,0.698
5/25/2019 5:45,-0.698,-1.395,-1.395,-1.395,0.698
5/25/2019 6:00,-0.698,-1.395,9.068,-1.395,0.698
5/25/2019 6:15,11.16,9.765,9.068,9.068,0.698
5/25/2019 6:30,25.808001,25.110001,24.413,19.530001,0.698
5/25/2019 6:45,48.126999,44.639999,39.757999,19.530001,15.345
5/25/2019 7:00,73.237,57.195,56.498001,29.992001,24.644734
5/25/2019 7:15,101.138,57.195,75.330002,29.992001,37.525201
5/25/2019 7:30,149.962997,177.164993,165.307999,194.602005,56.498001
5/25/2019 7:45,201.576996,216.225006,237.149994,259.470001,67.936801
5/25/2019 8:00,209.25,261.562012,249.705002,352.238007,92.627802
5/25/2019 8:15,170.190002,322.244995,310.386993,301.320007,148.567533
5/25/2019 8:30,145.080002,382.928009,347.355011,370.372986,180.653
5/25/2019 8:45,389.902008,411.524994,389.902008,445.701996,126.5266
5/25/2019 9:00,360.608002,467.325012,436.63501,477.787994,185.953403
5/25/2019 9:15,473.602997,75.330002,127.641998,94.162003,271.048593
5/25/2019 9:30,391.994995,578.924988,542.655029,581.715027,309.968994
5/25/2019 9:45,558,629.84198,604.731995,641.700012,373.859985
5/25/2019 10:00,573.344971,629.84198,648.674988,670.297974,373.859985
5/25/2019 10:15,510.570007,704.474976,693.315002,733.072021,382.928009
5/25/2019 10:30,599.849976,726.096985,666.809998,765.85498,486.15799
5/25/2019 10:45,668.205017,754.695007,769.34198,798.638,666.112
5/25/2019 11:00,702.382996,815.377991,705.172974,797.940002,403.852997
5/25/2019 11:15,480.576996,843.278015,795.846985,680.062012,385.71701
5/25/2019 11:30,834.210022,893.497009,811.192017,862.109985,408.734985
5/25/2019 11:45,803.52002,893.497009,914.422974,909.539978,456.863007
5/25/2019 12:00,719.820007,969.525024,846.067017,938.138,469.417999
5/25/2019 12:15,"1,001.61",878.153015,841.882996,956.27301,454.071991
5/25/2019 12:30,"1,089.49",916.515015,911.632996,996.72699,460.350006
5/25/2019 12:45,832.815002,"1,053.22",963.247009,"1,112.51",448.493011
5/25/2019 13:00,"1,036.48","1,147.39",985.567017,"1,132.04",486.855011
5/25/2019 13:15,889.312012,776.317017,902.565002,982.778015,699.59198
5/25/2019 13:30,507.082001,927.674988,899.775024,860.715027,594.96698
5/25/2019 13:45,626.35498,939.53302,915.817017,840.487,623.565002
5/25/2019 14:00,748.41803,541.26001,834.210022,"1,120.88",494.527008
5/25/2019 14:15,454.071991,838.39502,875.362,"1,094.38",548.234985
5/25/2019 14:30,535.679993,521.72998,908.14502,786.780029,675.179993
5/25/2019 14:45,404.549988,"1,188.54",908.14502,656.346985,691.221985
5/25/2019 15:00,318.059998,703.080017,859.320007,"1,217.83",389.902008
5/25/2019 15:15,334.102997,460.350006,952.784973,802.125,405.945007
5/25/2019 15:30,334.102997,551.721985,938.835022,468.720001,502.897003
5/25/2019 15:45,262.957001,410.826996,913.028015,479.880005,516.150024
5/25/2019 16:00,318.059998,984.869995,835.60498,398.970001,529.403015
5/25/2019 16:15,230.175003,298.529999,749.812012,557.302979,485.459991
5/25/2019 16:30,288.765015,329.917999,302.714996,714.937012,450.584991
5/25/2019 16:45,144.382004,408.037994,795.846985,292.950012,278.303009
5/25/2019 17:00,108.809998,825.143005,523.125,307.597992,373.859985
5/25/2019 17:15,149.962997,242.031998,781.89801,209.25,221.804993
5/25/2019 17:30,215.528,737.257996,624.263,251.798004,191.811996
5/25/2019 17:45,176.468002,658.440002,624.263,251.798004,359.910004
5/25/2019 18:00,176.468002,749.812012,563.580017,186.231995,174.375
5/25/2019 18:15,164.610001,586.596985,490.34201,176.468002,174.375
5/25/2019 18:30,66.263,327.127014,442.214996,159.029999,174.375
5/25/2019 18:45,115.087997,418.5,392.691986,191.811996,81.608002
5/25/2019 19:00,168.097,418.5,352.238007,241.335007,71.144997
5/25/2019 19:15,145.080002,232.964996,319.454987,180.653,81.608002
5/25/2019 19:30,117.18,185.535004,262.957001,103.230003,129.037003
5/25/2019 19:45,33.48,127.641998,233.662003,53.009998,103.230003
5/25/2019 20:00,33.48,51.615002,176.468002,53.009998,54.404999
5/25/2019 20:15,33.48,29.295,116.483002,46.035,54.404999
5/25/2019 20:30,11.16,29.295,20.226999,19.530001,26.504999
5/25/2019 20:45,11.16,20.924999,20.226999,19.530001,13.95
5/25/2019 21:00,11.16,6.277,9.068,7.673,13.95
5/25/2019 21:15,3.487,6.277,9.068,7.673,3.487
5/25/2019 21:30,3.487,-0.698,0,-0.698,3.487
5/25/2019 21:45,3.487,-0.698,0,-0.698,3.487
5/25/2019 22:00,0,-0.698,0,-0.698,-0.698
5/25/2019 22:15,0,-0.698,0,-0.698,-0.698
5/25/2019 22:30,0,-0.698,0,-0.698,-0.698
5/25/2019 22:45,0,-0.698,0,-0.698,-0.698
5/25/2019 23:00,0,-0.698,-1.395,-0.698,-0.698
5/25/2019 23:15,0,-0.698,-1.395,-0.698,-0.698
5/25/2019 23:30,0,-0.698,-1.395,-0.698,-0.698
5/25/2019 23:45,0,-0.698,-1.395,-0.698,-0.698
5/26/2019 0:00,0,-0.698,-1.395,-0.698,0
5/26/2019 0:15,0,-0.698,-1.395,-0.698,0
5/26/2019 0:30,0,-0.698,-1.395,-0.698,0
5/26/2019 0:45,0,-0.698,-1.395,-0.698,0
5/26/2019 1:00,0,-0.698,-1.395,-1.395,0
5/26/2019 1:15,0,-0.698,-1.395,-1.395,0
5/26/2019 1:30,0,-0.698,-1.395,-1.395,0
5/26/2019 1:45,0,-0.698,-1.395,-1.395,0
5/26/2019 2:00,0,-0.698,-1.395,-1.395,0
5/26/2019 2:15,0,-0.698,-1.395,-1.395,0
5/26/2019 2:30,0,-0.698,-1.395,-1.395,0
5/26/2019 2:45,0,-0.698,-1.395,-1.395,0
5/26/2019 3:00,0,-0.698,-1.395,-1.395,0
5/26/2019 3:15,0,-0.698,-1.395,-1.395,0
5/26/2019 3:30,0,-0.698,-1.395,-1.395,0
5/26/2019 3:45,0.698,-0.698,-1.395,-1.395,0
5/26/2019 4:00,0.698,-0.698,-1.395,-1.395,0
5/26/2019 4:15,0.698,-0.698,-1.395,-1.395,0
5/26/2019 4:30,0.698,-0.698,-1.395,-1.395,-2.092
5/26/2019 4:45,0.698,-0.698,-1.395,-1.395,-2.092
5/26/2019 5:00,0.698,-0.698,-1.395,-1.395,-2.092
5/26/2019 5:15,0.698,-0.698,-1.395,-1.395,-2.092
5/26/2019 5:30,0.698,-0.698,-1.395,-1.395,-2.092
5/26/2019 5:45,0.698,-0.698,-1.395,-1.395,-2.092
5/26/2019 6:00,0.698,-0.698,-1.395,6.277,-2.092
5/26/2019 6:15,0.698,15.345,-1.395,6.277,10.463
5/26/2019 6:30,13.95,15.345,11.16,17.437,10.463
5/26/2019 6:45,13.95,28.598,11.16,36.967999,24.413
5/26/2019 7:00,52.312,50.220001,20.924999,36.967999,24.413
5/26/2019 7:15,71.843002,50.220001,20.924999,36.967999,43.943001
5/26/2019 7:30,99.044998,66.263,195.300003,209.25,126.945
5/26/2019 7:45,99.044998,198.089996,223.199997,188.324997,118.574997
5/26/2019 8:00,99.044998,226.686996,282.488007,277.605011,276.90799
5/26/2019 8:15,99.044998,294.345001,311.084991,327.825012,261.562012
5/26/2019 8:30,127.641998,334.102997,371.766998,382.928009,469.417999
5/26/2019 8:45,179.257004,400.36499,401.76001,424.777008,423.381989
5/26/2019 9:00,235.755005,423.381989,462.441986,490.34201,464.535004
5/26/2019 9:15,174.375,356.423004,73.934998,112.995003,382.928009
5/26/2019 9:30,170.190002,554.513,567.765015,610.312012,472.904999
5/26/2019 9:45,280.394989,592.177979,595.664978,442.214996,446.399994
5/26/2019 10:00,243.427994,628.447021,650.070007,680.76001,468.720001
5/26/2019 10:15,288.066986,666.112,707.265015,684.945007,285.277008
5/26/2019 10:30,371.070007,704.474976,733.77002,659.138,277.605011
5/26/2019 10:45,371.070007,749.11499,763.065002,711.450012,219.014999
5/26/2019 11:00,447.097992,803.52002,813.981995,524.52002,655.650024
5/26/2019 11:15,447.097992,833.513,838.39502,567.765015,368.977997
5/26/2019 11:30,581.018005,794.452026,862.807983,639.606995,380.834991
5/26/2019 11:45,574.73999,893.497009,886.52301,931.163025,288.765015
5/26/2019 12:00,622.867004,693.315002,933.255005,720.518005,265.049988
5/26/2019 12:15,647.280029,707.961975,954.877991,795.846985,273.420013
5/26/2019 12:30,"1,127.86",521.03302,972.315002,834.90802,"1,060.90"
5/26/2019 12:45,896.984985,448.493011,972.315002,"1,037.18",303.412994
5/26/2019 13:00,0,"1,122.28",987.659973,692.617004,289.462006
5/26/2019 13:15,"1,199.00",887.91803,"1,001.61",659.138,384.321991
5/26/2019 13:30,"1,300.14",868.388,"1,001.61",659.138,366.187012
5/26/2019 13:45,"1,354.55",485.459991,"1,001.61",766.552979,381.53299
5/26/2019 14:00,534.981995,"1,080.43","1,001.61",800.72998,917.211975
5/26/2019 14:15,"1,193.42",442.214996,993.23999,894.195007,534.284973
5/26/2019 14:30,"1,104.84",351.540009,993.23999,964.643005,655.650024
5/26/2019 14:45,"1,069.96",338.287994,979.987,608.219971,833.513
5/26/2019 15:00,"1,022.53",513.359985,963.945007,401.062012,523.822021
5/26/2019 15:15,"1,023.93",571.252991,938.138,297.13501,"1,266.66"
5/26/2019 15:30,976.5,385.019989,908.14502,373.162994,"1,088.10"
5/26/2019 15:45,350.84201,594.27002,879.547974,322.941986,"1,071.36"
5/26/2019 16:00,424.079987,961.85199,860.018005,189.022995,"1,071.36"
5/26/2019 16:15,682.85199,766.552979,813.981995,165.307999,534.284973
5/26/2019 16:30,454.071991,509.872986,778.409973,142.988007,743.534973
5/26/2019 16:45,890.70697,435.937012,268.537994,228.082993,903.263
5/26/2019 17:00,207.156998,285.277008,718.424988,249.705002,870.47998
5/26/2019 17:15,138.802994,173.677994,696.10498,316.665009,811.890015
5/26/2019 17:30,167.399994,57.195,633.330017,197.393005,749.812012
5/26/2019 17:45,232.268005,29.295,573.344971,197.393005,712.844971
5/26/2019 18:00,232.268005,13.252,541.26001,209.25,368.977997
5/26/2019 18:15,207.854996,13.252,486.15799,179.955002,611.01001
5/26/2019 18:30,221.106995,4.185,454.769989,200.182999,536.377991
5/26/2019 18:45,201.576996,4.185,394.785004,122.061996,464.535004
5/26/2019 19:00,147.869995,4.185,364.095001,116.483002,377.347992
5/26/2019 19:15,101.834999,4.185,304.808014,136.710007,345.261993
5/26/2019 19:30,84.397003,4.185,276.209991,76.028,66.263
5/26/2019 19:45,84.397003,4.185,219.712997,48.825001,42.547001
5/26/2019 20:00,84.397003,4.185,159.727005,26.504999,42.547001
5/26/2019 20:15,60.681999,14.648,129.735001,55.799999,31.386999
5/26/2019 20:30,39.757999,14.648,26.504999,55.799999,31.386999
5/26/2019 20:45,18.832001,18.135,12.555,21.622,31.386999
5/26/2019 21:00,4.883,6.975,12.555,7.673,16.042999
5/26/2019 21:15,4.883,6.975,2.79,7.673,3.487
5/26/2019 21:30,4.883,0,2.79,-0.698,3.487
5/26/2019 21:45,0,0,2.79,-0.698,3.487
5/26/2019 22:00,0,0,-2.092,-0.698,-1.395
5/26/2019 22:15,0,0,-2.092,-0.698,-1.395
5/26/2019 22:30,0,0,-2.092,-0.698,-1.395
5/26/2019 22:45,0,0,-2.092,-0.698,-1.395
5/26/2019 23:00,0,0,-2.092,-0.698,-1.395
5/26/2019 23:15,0,0,-2.092,-0.698,-1.395
5/26/2019 23:30,0,0,-2.092,-0.698,-1.395
5/26/2019 23:45,0,0,-2.092,-0.698,-1.395
5/27/2019 0:00,0,0,-2.092,-0.698,-1.395
5/27/2019 0:15,0,0,-2.092,-0.698,-1.395
5/27/2019 0:30,0,0,-2.092,-0.698,-1.395
5/27/2019 0:45,0,0,-2.092,-0.698,-1.395
5/27/2019 1:00,0,0,-2.092,-0.698,-1.395
5/27/2019 1:15,0,-0.698,-2.092,-1.395,-1.395
5/27/2019 1:30,-0.698,-0.698,-2.092,-1.395,-1.395
5/27/2019 1:45,-0.698,-0.698,-1.395,-1.395,-1.395
