,Arolla / Météo1 (Bricola - Rayonnement - W/m2),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (1. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (2. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (3. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (4. Année précédente)
Horodatage,W/m²,W/m²,W/m²,W/m²,W/m²
5/30/2019 3:15,0.698,0.698,0.698,0.698,0.698
5/30/2019 3:30,0.698,0.698,0.698,0.698,0.698
5/30/2019 3:45,0.698,0.698,0.698,0.698,0.698
5/30/2019 4:00,0.698,0.698,0.698,0.698,0.698
5/30/2019 4:15,0.698,0.698,0.698,0.698,0.698
5/30/2019 4:30,0.698,0.698,0.698,0.698,0.698
5/30/2019 4:45,0.698,0.698,0.698,0.698,0.698
5/30/2019 5:00,0.698,0.698,0.698,0.698,0.698
5/30/2019 5:15,0.698,0.698,0.698,0.698,0.698
5/30/2019 5:30,0.698,0.698,0.698,0.698,0.698
5/30/2019 5:45,0.698,0.698,0.698,0.698,0.698
5/30/2019 6:00,0.698,0.698,0.698,0.698,0.698
5/30/2019 6:15,0.698,0.698,0.698,0.698,0.698
5/30/2019 6:30,0.698,0.698,0.698,0.698,0.698
5/30/2019 6:45,0.698,0.698,0.698,0.698,0.698
5/30/2019 7:00,0.698,11.857,0.698,0.698,0.698
5/30/2019 7:15,0.698,36.27,0.698,0.698,17.437
5/30/2019 7:30,0.698,50.917,0.698,0.698,39.757999
5/30/2019 7:45,0.698,58.59,1.395,9.765,0.698
5/30/2019 8:00,0.698,26.504999,19.530001,53.708,0.698
5/30/2019 8:15,420.59201,319.454987,93.464996,127.641998,351.540009
5/30/2019 8:30,589.388,415.011993,414.315002,129.735001,448.493011
5/30/2019 8:45,684.247009,458.954987,468.022003,175.072006,506.38501
5/30/2019 9:00,758.182983,163.214996,521.72998,232.964996,559.39502
5/30/2019 9:15,813.981995,501.502014,554.513,174.375,607.52301
5/30/2019 9:30,862.109985,158.332993,664.02002,135.315002,657.742004
5/30/2019 9:45,919.304993,753.299988,813.981995,286.673004,717.72699
5/30/2019 10:00,967.432983,297.13501,938.138,164.610001,753.299988
5/30/2019 10:15,"1,022.53",309.690002,461.048004,261.562012,799.335022
5/30/2019 10:30,"1,049.74",819.562012,411.524994,203.669998,860.715027
5/30/2019 10:45,"1,046.25",348.75,260.167999,297.13501,897.682983
5/30/2019 11:00,"1,054.62",542.655029,305.505005,246.914993,955.575012
5/30/2019 11:15,"1,049.04",563.580017,205.065002,308.295013,"1,111.12"
5/30/2019 11:30,"1,053.92","1,112.51",253.889999,394.785004,546.840027
5/30/2019 11:45,"1,078.33",509.872986,155.542007,455.46701,873.96698
5/30/2019 12:00,"1,097.86","1,354.55",155.542007,492.434998,0
5/30/2019 12:15,"1,119.49","1,261.78",232.268005,397.575012,0
5/30/2019 12:30,"1,132.04","1,291.77",622.169983,230.873001,645.187012
5/30/2019 12:45,"1,149.48","1,335.02",479.880005,464.535004,854.437012
5/30/2019 13:00,"1,154.36","1,161.34","1,304.32",417.105011,397.575012
5/30/2019 13:15,"1,127.16",640.304993,"1,215.74",421.290009,548.932983
5/30/2019 13:30,"1,156.45",97.650002,"1,100.66",394.087006,427.566986
5/30/2019 13:45,"1,154.36",0.698,"1,295.26",508.477997,389.204987
5/30/2019 14:00,"1,143.20",0.698,347.355011,649.372009,"1,351.76"
5/30/2019 14:15,"1,125.77",0.698,369.674988,303.412994,434.542999
5/30/2019 14:30,"1,111.81",163.912003,391.298004,304.808014,456.165009
5/30/2019 14:45,"1,092.98",419.196991,"1,111.81",205.065002,486.15799
5/30/2019 15:00,"1,070.66",198.089996,293.647003,198.787003,402.457001
5/30/2019 15:15,"1,039.97","1,158.55",338.287994,84.397003,451.28299
5/30/2019 15:30,"1,012.77",511.964996,382.928009,31.386999,544.049988
5/30/2019 15:45,975.10498,283.184998,623.565002,29.992001,343.170013
5/30/2019 16:00,940.927979,279.696991,338.984985,59.287998,444.308014
5/30/2019 16:15,900.471985,197.393005,266.445007,96.953003,288.765015
5/30/2019 16:30,853.04303,236.451996,951.390015,89.279999,284.579987
5/30/2019 16:45,818.16803,125.550003,387.113007,10.463,319.454987
5/30/2019 17:00,792.359985,121.364998,260.86499,23.017,282.488007
5/30/2019 17:15,721.913025,308.295013,113.692001,242.031998,219.712997
5/30/2019 17:30,684.945007,103.927002,136.011993,105.322998,217.619995
5/30/2019 17:45,631.237,27.9,117.18,101.834999,202.972
5/30/2019 18:00,587.992004,0.698,65.565002,109.507004,147.173004
5/30/2019 18:15,535.679993,0.698,49.522999,86.489998,179.955002
5/30/2019 18:30,461.744995,0.698,18.135,53.009998,159.029999
5/30/2019 18:45,293.647003,0.698,20.226999,42.547001,117.876999
5/30/2019 19:00,488.25,0.698,3.487,2.79,80.212997
5/30/2019 19:15,285.975006,0.698,101.138,0.698,53.009998
5/30/2019 19:30,345.261993,0.698,89.279999,0.698,20.924999
5/30/2019 19:45,240.636993,0.698,0.698,0.698,13.252
5/30/2019 20:00,190.417007,0.698,5.58,15.345,13.252
5/30/2019 20:15,99.742996,0.698,0.698,0.698,0.698
5/30/2019 20:30,28.598,0.698,0.698,0.698,0.698
5/30/2019 20:45,0,0.698,0.698,0.698,0.698
5/30/2019 21:00,0.698,0.698,0.698,0.698,0.698
5/30/2019 21:15,0,0.698,0.698,0.698,0.698
5/30/2019 21:30,0.698,0.698,0.698,0.698,0.698
5/30/2019 21:45,0.698,0.698,0.698,0.698,0.698
5/30/2019 22:00,0,0.698,0.698,0.698,0.698
5/30/2019 22:15,0.698,0.698,0.698,0.698,0.698
5/30/2019 22:30,0,0.698,0.698,0.698,0.698
5/30/2019 22:45,0.698,0.698,0.698,0.698,0.698
5/30/2019 23:00,0.698,0.698,0.698,0.698,0.698
5/30/2019 23:15,0,0.698,0.698,0.698,0.698
5/30/2019 23:30,0.698,0.698,0.698,0.698,0.698
5/30/2019 23:45,0.698,0.698,0.698,0.698,0.698
5/31/2019 0:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 0:15,0.698,0.698,0.698,0.698,0.698
5/31/2019 0:30,0,0.698,0.698,0.698,0.698
5/31/2019 0:45,0.698,0.698,0.698,0.698,0.698
5/31/2019 1:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 1:15,0,0.698,0.698,0.698,0.698
5/31/2019 1:30,0.698,0.698,0.698,0.698,0.698
5/31/2019 1:45,0.698,0.698,0.698,0.698,0.698
5/31/2019 2:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 2:15,0.698,0.698,0.698,0.698,0.698
5/31/2019 2:30,0,0.698,0.698,0.698,0.698
5/31/2019 2:45,0.698,0.698,0.698,0.698,0.698
5/31/2019 3:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 3:15,0,0.698,0.698,0.698,0.698
5/31/2019 3:30,0.698,0.698,0.698,0.698,0.698
5/31/2019 3:45,0.698,0.698,0.698,0.698,0.698
5/31/2019 4:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 4:15,0.698,0.698,0.698,0.698,0.698
5/31/2019 4:30,0,0.698,0.698,0.698,0.698
5/31/2019 4:45,0.698,0.698,0.698,0.698,0.698
5/31/2019 5:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 5:15,0.698,0.698,0.698,0.698,0.698
5/31/2019 5:30,0.698,0.698,0.698,0.698,0.698
5/31/2019 5:45,0,0.698,0.698,0.698,0.698
5/31/2019 6:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 6:15,0.698,0.698,0.698,0.698,0.698
5/31/2019 6:30,0.698,0.698,0.698,0.698,0.698
5/31/2019 6:45,0.698,12.555,0.698,0.698,0.698
5/31/2019 7:00,0.698,29.992001,0.698,0.698,0.698
5/31/2019 7:15,0.698,47.43,0.698,0.698,0.698
5/31/2019 7:30,0.698,27.9,0.698,47.43,0.698
5/31/2019 7:45,0,68.355003,0.698,114.389999,0.698
5/31/2019 8:00,0.698,85.792999,4.185,94.162003,0.698
5/31/2019 8:15,350.144989,194.602005,345.959991,120.667999,369.674988
5/31/2019 8:30,445.701996,439.424988,401.062012,135.315002,412.920013
5/31/2019 8:45,504.292999,539.86499,457.559998,527.309998,445.701996
5/31/2019 9:00,548.932983,647.280029,510.570007,290.858002,494.527008
5/31/2019 9:15,606.825012,130.432999,558,765.15802,545.445007
5/31/2019 9:30,660.53302,140.197006,612.405029,772.132996,646.58197
5/31/2019 9:45,703.778015,157.634995,670.994995,832.117004,693.315002
5/31/2019 10:00,750.51001,199.485001,719.820007,864.900024,719.122009
5/31/2019 10:15,797.242004,186.929993,777.015015,917.211975,770.737
5/31/2019 10:30,834.90802,276.209991,808.403015,960.45697,788.174988
5/31/2019 10:45,872.572021,327.825012,859.320007,753.299988,792.359985
5/31/2019 11:00,897.682983,340.380005,871.875,"1,161.34",797.940002
5/31/2019 11:15,924.88501,394.087006,935.346985,946.507996,836.302979
5/31/2019 11:30,962.549988,"1,086.70",956.27301,"1,091.59",860.018005
5/31/2019 11:45,992.54303,"1,085.31",916.515015,"1,023.93",879.547974
5/31/2019 12:00,"1,006.49",675.877991,908.14502,"1,232.48",943.71698
5/31/2019 12:15,"1,027.42",475.695007,"1,026.02","1,379.66","1,037.88"
5/31/2019 12:30,"1,051.83",382.230011,"1,023.23",466.627014,"1,063.69"
5/31/2019 12:45,"1,067.87",564.278015,952.784973,927.674988,"1,028.81"
5/31/2019 13:00,"1,000.22",564.974976,906.052979,"1,256.20","1,068.57"
5/31/2019 13:15,"1,092.29",397.575012,"1,113.91",0,"1,014.16"
5/31/2019 13:30,"1,037.18",336.195007,"1,051.13",557.302979,809.797974
5/31/2019 13:45,"1,093.68",353.631989,"1,004.40",903.960022,789.570007
5/31/2019 14:00,"1,079.03",202.274994,"1,127.86",619.380005,"1,140.41"
5/31/2019 14:15,"1,064.39",236.451996,"1,134.14","1,112.51","1,200.40"
5/31/2019 14:30,"1,072.06",175.072006,"1,064.39",920.002991,517.544983
5/31/2019 14:45,905.35498,296.437012,"1,069.96",523.125,955.575012
5/31/2019 15:00,"1,047.65",860.018005,"1,053.22",824.445007,373.859985
5/31/2019 15:15,449.886993,710.054993,"1,032.30","1,116.00",394.087006
5/31/2019 15:30,"1,003.70",915.817017,702.382996,"1,302.23",396.877014
5/31/2019 15:45,996.030029,984.869995,758.880005,"1,223.42",481.274994
5/31/2019 16:00,962.549988,937.440002,935.346985,"1,025.32",383.625
5/31/2019 16:15,"1,050.44",807.705017,403.852997,278.303009,394.785004
5/31/2019 16:30,359.212006,790.268005,334.102997,112.296997,317.363007
5/31/2019 16:45,"1,046.95",643.094971,233.662003,95.557999,244.822006
5/31/2019 17:00,904.65802,742.836975,256.679993,152.751999,219.014999
5/31/2019 17:15,334.102997,691.919983,135.315002,135.315002,259.470001
5/31/2019 17:30,719.820007,634.028015,165.307999,158.332993,281.09201
5/31/2019 17:45,754.695007,529.403015,195.300003,130.432999,230.175003
5/31/2019 18:00,718.424988,478.484985,134.617996,140.895004,215.528
5/31/2019 18:15,576.83197,590.78302,117.876999,133.919998,283.184998
5/31/2019 18:30,525.914978,465.929993,110.205002,148.567001,197.393005
5/31/2019 18:45,316.665009,142.988007,141.593002,131.130005,105.322998
5/31/2019 19:00,419.196991,7.673,279,50.917,125.550003
5/31/2019 19:15,331.312012,280.394989,93.464996,13.252,39.757999
5/31/2019 19:30,288.765015,230.175003,77.421997,0.698,79.514999
5/31/2019 19:45,120.667999,168.794998,49.522999,0.698,46.035
5/31/2019 20:00,173.677994,25.110001,9.068,0.698,8.37
5/31/2019 20:15,56.498001,24.413,0.698,0.698,24.413
5/31/2019 20:30,39.757999,0.698,0.698,0.698,0.698
5/31/2019 20:45,0.698,0.698,0.698,0.698,0.698
5/31/2019 21:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 21:15,0.698,0.698,0.698,0.698,0.698
5/31/2019 21:30,0.698,0.698,0.698,0.698,0.698
5/31/2019 21:45,0,0.698,0.698,0.698,0.698
5/31/2019 22:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 22:15,0,0.698,0.698,0.698,0.698
5/31/2019 22:30,0.698,0.698,0.698,0.698,0.698
5/31/2019 22:45,0.698,0.698,0.698,0.698,0.698
5/31/2019 23:00,0.698,0.698,0.698,0.698,0.698
5/31/2019 23:15,0.698,0.698,0.698,0.698,0.698
5/31/2019 23:30,0,0.698,0.698,0.698,0.698
5/31/2019 23:45,0.698,0.698,0.698,0.698,0.698
6/1/2019 0:00,0,0.698,0.698,0.698,0.698
6/1/2019 0:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 0:30,0.698,0.698,0.698,0.698,0.698
6/1/2019 0:45,0.698,0.698,0.698,0.698,0.698
6/1/2019 1:00,0.698,0.698,0.698,0.698,0.698
6/1/2019 1:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 1:30,0.698,0.698,0.698,0.698,0.698
6/1/2019 1:45,0,0.698,0.698,0.698,0.698
6/1/2019 2:00,0.698,0.698,0.698,0.698,0.698
6/1/2019 2:15,0,0.698,0.698,0.698,0.698
6/1/2019 2:30,0.698,0.698,0.698,0.698,0.698
6/1/2019 2:45,0,0.698,0.698,0.698,0.698
6/1/2019 3:00,0.698,0.698,0.698,0.698,0.698
6/1/2019 3:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 3:30,0.698,0.698,0.698,0.698,0.698
6/1/2019 3:45,0.698,0.698,0.698,0.698,0.698
6/1/2019 4:00,0.698,0.698,0.698,0.698,0.698
6/1/2019 4:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 4:30,0,0.698,0.698,0.698,0.698
6/1/2019 4:45,0.698,0.698,0.698,0.698,0.698
6/1/2019 5:00,0,0.698,0.698,0.698,0.698
6/1/2019 5:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 5:30,0,0.698,0.698,0.698,0.698
6/1/2019 5:45,0.698,0.698,0.698,0.698,0.698
6/1/2019 6:00,0.698,0.698,0.698,0.698,0.698
6/1/2019 6:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 6:30,0.698,0.698,0.698,0.698,4.883
6/1/2019 6:45,0.698,0.698,0.698,0.698,17.437
6/1/2019 7:00,0.698,0.698,9.068,0.698,9.765
6/1/2019 7:15,0,0.698,34.178001,0.698,19.530001
6/1/2019 7:30,0.698,0.698,57.195,0.698,16.74
6/1/2019 7:45,0.698,0.698,98.347,64.867996,23.017
6/1/2019 8:00,0.698,0.698,126.945,93.464996,27.9
6/1/2019 8:15,383.625,359.910004,372.464996,101.834999,403.154999
6/1/2019 8:30,447.795013,433.147003,383.625,167.399994,368.977997
6/1/2019 8:45,498.712006,477.787994,457.559998,143.684998,507.082001
6/1/2019 9:00,552.419983,526.612,506.38501,85.095001,189.022995
6/1/2019 9:15,607.52301,585.202026,515.452026,88.582001,401.76001
6/1/2019 9:30,657.742004,648.674988,511.266998,232.268005,696.802979
6/1/2019 9:45,709.356995,690.525024,345.959991,430.358002,741.442017
6/1/2019 10:00,753.299988,740.047974,409.433014,236.451996,717.030029
6/1/2019 10:15,802.125,788.174988,523.822021,192.509995,885.825012
6/1/2019 10:30,837,832.117004,691.919983,323.640015,763.065002
6/1/2019 10:45,862.807983,878.153015,832.815002,664.71698,703.778015
6/1/2019 11:00,903.960022,908.14502,914.422974,742.836975,846.067017
6/1/2019 11:15,923.48999,959.062012,"1,011.38","1,133.44",926.97699
6/1/2019 11:30,948.599976,"1,009.98",587.294983,"1,106.23",866.294983
6/1/2019 11:45,990.450012,"1,051.83",892.10199,537.77301,929.070007
6/1/2019 12:00,"1,019.05","1,093.68","1,127.86","1,136.23","1,047.65"
6/1/2019 12:15,"1,034.39","1,249.92",954.179993,"1,323.85",879.547974
6/1/2019 12:30,"1,038.58","1,262.47","1,088.10",400.36499,"1,018.35"
6/1/2019 12:45,"1,035.79","1,309.21","1,171.80",465.233002,475.695007
6/1/2019 13:00,"1,049.04","1,231.09",587.294983,0,975.802979
6/1/2019 13:15,"1,083.22",574.73999,"1,090.19",620.775024,901.169983
6/1/2019 13:30,"1,107.63",551.025024,"1,302.23",601.244995,"1,007.19"
6/1/2019 13:45,"1,104.84",918.606995,"1,340.59","1,132.04","1,059.50"
6/1/2019 14:00,"1,094.38","1,036.48","1,169.01",500.804993,"1,053.92"
6/1/2019 14:15,"1,082.52",624.960022,534.284973,574.04303,"1,025.32"
6/1/2019 14:30,"1,067.87",490.34201,789.570007,595.664978,"1,018.35"
6/1/2019 14:45,"1,053.22","1,168.31",531.494995,533.586975,"1,109.03"
6/1/2019 15:00,"1,028.81",543.35199,320.850006,488.946991,461.048004
6/1/2019 15:15,993.937012,518.940002,239.940002,671.692017,760.275024
6/1/2019 15:30,982.080017,281.09201,258.772003,645.187012,"1,137.62"
6/1/2019 15:45,981.382996,285.277008,412.222992,401.062012,338.287994
6/1/2019 16:00,977.197021,297.13501,407.339996,302.714996,"1,068.57"
6/1/2019 16:15,943.02002,274.118011,704.474976,332.707001,265.747986
6/1/2019 16:30,948.599976,391.994995,578.22699,292.950012,859.320007
6/1/2019 16:45,887.91803,262.26001,343.170013,321.548004,278.303009
6/1/2019 17:00,793.057983,322.244995,172.281998,594.96698,152.751999
6/1/2019 17:15,712.14801,228.779999,102.531998,"1,073.45",120.667999
6/1/2019 17:30,725.400024,269.234985,97.650002,201.576996,118.574997
6/1/2019 17:45,747.02301,176.468002,11.857,69.75,336.195007
6/1/2019 18:00,651.465027,237.149994,0.698,33.48,241.335007
6/1/2019 18:15,572.64801,164.610001,61.380001,69.75,168.097
6/1/2019 18:30,555.210022,131.826996,101.138,110.903,179.955002
6/1/2019 18:45,532.890015,71.843002,71.144997,73.934998,66.263
6/1/2019 19:00,462.441986,83.001999,84.397003,49.522999,76.724998
6/1/2019 19:15,295.042999,52.312,73.934998,0.698,72.540001
6/1/2019 19:30,161.123001,83.699997,69.052002,0.698,46.733002
6/1/2019 19:45,76.724998,19.530001,71.144997,27.202999,29.992001
6/1/2019 20:00,27.9,0.698,61.380001,0.698,39.757999
6/1/2019 20:15,29.992001,0.698,0.698,0.698,3.487
6/1/2019 20:30,0,0.698,0.698,0.698,0.698
6/1/2019 20:45,0.698,0.698,0.698,0.698,0.698
6/1/2019 21:00,0,0.698,0.698,0.698,0.698
6/1/2019 21:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 21:30,0,0.698,0.698,0.698,0.698
6/1/2019 21:45,0.698,0.698,0.698,0.698,0.698
6/1/2019 22:00,0,0.698,0.698,0.698,0.698
6/1/2019 22:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 22:30,0,0.698,0.698,0.698,0.698
6/1/2019 22:45,0.698,0.698,0.698,0.698,0.698
6/1/2019 23:00,0,0.698,0.698,0.698,0.698
6/1/2019 23:15,0.698,0.698,0.698,0.698,0.698
6/1/2019 23:30,0,0.698,0.698,0.698,0.698
6/1/2019 23:45,0.698,0.698,0.698,0.698,0.698
6/2/2019 0:00,0,0.698,0.698,0.698,0.698
6/2/2019 0:15,0.698,0.698,0.698,0.698,0.698
6/2/2019 0:30,0,0.698,0.698,0.698,0.698
6/2/2019 0:45,0.698,0.698,0.698,0.698,0.698
6/2/2019 1:00,0,0.698,0.698,0.698,0.698
6/2/2019 1:15,0.698,0.698,0.698,0.698,0.698
6/2/2019 1:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 1:45,0.698,0.698,0.698,0.698,0.698
6/2/2019 2:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 2:15,0.698,0.698,0.698,0.698,0.698
6/2/2019 2:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 2:45,0.698,0.698,0.698,0.698,0.698
6/2/2019 3:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 3:15,0.698,0.698,0.698,0.698,0.698
6/2/2019 3:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 3:45,0.698,0.698,0.698,0.698,0.698
6/2/2019 4:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 4:15,0,0.698,0.698,0.698,0.698
6/2/2019 4:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 4:45,0,0.698,0.698,0.698,0.698
6/2/2019 5:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 5:15,0,0.698,0.698,0.698,0.698
6/2/2019 5:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 5:45,0,0.698,0.698,0.698,0.698
6/2/2019 6:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 6:15,0,0.698,0.698,0.698,0.698
6/2/2019 6:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 6:45,0.698,0.698,0.698,0.698,0.698
6/2/2019 7:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 7:15,0.698,0.698,0.698,5.58,34.875
6/2/2019 7:30,0.698,0.698,0.698,6.277,2.79
6/2/2019 7:45,0.698,0.698,0.698,0.698,34.178001
6/2/2019 8:00,0.698,0.698,0.698,0.698,102.531998
6/2/2019 8:15,393.390015,366.88501,382.230011,11.16,84.397003
6/2/2019 8:30,450.584991,435.937012,435.937012,34.875,126.945
6/2/2019 8:45,511.964996,486.15799,492.434998,82.305,253.192001
6/2/2019 9:00,558.697021,538.469971,543.35199,133.919998,243.427994
6/2/2019 9:15,617.984985,583.109985,587.294983,113.692001,329.220001
6/2/2019 9:30,668.903015,640.304993,629.84198,68.355003,831.419983
6/2/2019 9:45,718.424988,684.945007,678.66803,117.876999,395.483002
6/2/2019 10:00,768.64502,733.77002,729.585022,126.945,463.140015
6/2/2019 10:15,808.403015,775.619995,703.080017,173.677994,466.627014
6/2/2019 10:30,848.856995,821.655029,818.86499,135.315002,573.344971
6/2/2019 10:45,878.153015,861.413025,846.765015,129.735001,"1,021.84"
6/2/2019 11:00,909.539978,896.288025,895.590027,175.072006,966.038025
6/2/2019 11:15,932.557983,936.044983,940.927979,181.350006,978.59198
6/2/2019 11:30,964.643005,970.221985,969.525024,223.199997,951.390015
6/2/2019 11:45,998.820007,"1,003.01",993.937012,200.880005,972.315002
6/2/2019 12:00,"1,034.39","1,030.21","1,017.65",230.175003,"1,009.28"
6/2/2019 12:15,"1,057.41","1,051.83","1,044.16",255.285004,"1,129.25"
6/2/2019 12:30,"1,075.55","1,078.33","1,064.39",216.923004,"1,132.74"
6/2/2019 12:45,"1,086.01","1,087.40","1,095.77",223.199997,908.14502
6/2/2019 13:00,"1,096.47","1,095.07","1,111.12",249.007004,"1,291.77"
6/2/2019 13:15,"1,101.35","1,098.56","1,143.90",320.850006,"1,086.70"
6/2/2019 13:30,"1,104.84","1,128.56","1,180.17",196.695007,683.549988
6/2/2019 13:45,"1,101.35","1,113.91","1,215.05",126.248001,461.744995
6/2/2019 14:00,"1,094.38","1,103.44","1,290.38",152.054993,515.452026
6/2/2019 14:15,"1,086.70","1,097.86","1,291.07",207.156998,468.022003
6/2/2019 14:30,"1,072.76","1,071.36","1,239.46",202.972,465.233002
6/2/2019 14:45,"1,042.06","1,035.09","1,168.31",212.738007,407.339996
6/2/2019 15:00,"1,025.32","1,025.32","1,079.03",172.979996,402.457001
6/2/2019 15:15,999.518005,"1,027.42","1,144.60",212.039993,452.678009
6/2/2019 15:30,968.827026,628.447021,"1,056.71",281.790009,"1,078.33"
6/2/2019 15:45,936.742004,932.557983,"1,038.58",273.420013,"1,197.61"
6/2/2019 16:00,904.65802,347.355011,666.809998,293.647003,553.815002
6/2/2019 16:15,857.924988,158.332993,197.393005,345.261993,350.84201
6/2/2019 16:30,817.469971,267.141998,590.78302,244.822006,323.640015
6/2/2019 16:45,771.434998,253.889999,255.981995,203.669998,910.934998
6/2/2019 17:00,728.888,281.09201,255.285004,191.811996,410.826996
6/2/2019 17:15,688.432983,252.494995,287.369995,130.432999,862.109985
6/2/2019 17:30,651.465027,166.701996,201.576996,112.995003,304.109985
6/2/2019 17:45,601.244995,168.794998,51.615002,47.43,202.274994
6/2/2019 18:00,557.302979,143.684998,70.447998,45.337002,301.320007
6/2/2019 18:15,437.332001,114.389999,44.639999,95.557999,163.912003
6/2/2019 18:30,472.207001,379.440002,95.557999,103.927002,174.375
6/2/2019 18:45,378.045013,136.011993,120.667999,208.552994,186.231995
6/2/2019 19:00,319.454987,142.988007,60.681999,90.675003,126.248001
6/2/2019 19:15,267.839996,118.574997,19.530001,0.698,283.881989
6/2/2019 19:30,211.343002,65.565002,0.698,0.698,188.324997
6/2/2019 19:45,147.173004,4.883,13.95,18.135,166.005005
6/2/2019 20:00,101.834999,0.698,0.698,0.698,101.834999
6/2/2019 20:15,57.195,0.698,0.698,0.698,55.102001
6/2/2019 20:30,11.16,0.698,0.698,0.698,0.698
6/2/2019 20:45,0,0.698,0.698,0.698,0.698
6/2/2019 21:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 21:15,0,0.698,0.698,0.698,0.698
6/2/2019 21:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 21:45,0,0.698,0.698,0.698,0.698
6/2/2019 22:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 22:15,0,0.698,0.698,0.698,0.698
6/2/2019 22:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 22:45,0,0.698,0.698,0.698,0.698
6/2/2019 23:00,0.698,0.698,0.698,0.698,0.698
6/2/2019 23:15,0,0.698,0.698,0.698,0.698
6/2/2019 23:30,0.698,0.698,0.698,0.698,0.698
6/2/2019 23:45,0,0.698,0.698,0.698,0.698
6/3/2019 0:00,0.698,0.698,0.698,0.698,0.698
6/3/2019 0:15,0,0.698,0.698,0.698,0.698
6/3/2019 0:30,0.698,0.698,0.698,0.698,0.698
6/3/2019 0:45,0,0.698,0.698,0.698,0.698
6/3/2019 1:00,0.698,0.698,0.698,0.698,0.698
6/3/2019 1:15,0,0.698,0.698,0.698,0.698
6/3/2019 1:30,0.698,0.698,0.698,0.698,0.698
6/3/2019 1:45,0,0.698,0.698,0.698,0.698
6/3/2019 2:00,0.698,0.698,0.698,0.698,0.698
6/3/2019 2:15,0,0.698,0.698,0.698,0.698
6/3/2019 2:30,0.698,0.698,0.698,0.698,0.698
6/3/2019 2:45,0,0.698,0.698,0.698,0.698
6/3/2019 3:00,0.698,0.698,0.698,0.698,0.698
6/3/2019 3:15,0,0.698,0.698,0.698,0.698
6/3/2019 3:30,0.698,0.698,0.698,0.698,0.698
6/3/2019 3:45,0,0.698,0.698,0.698,0.698
6/3/2019 4:00,0.698,0.698,0.698,0.698,0.698
6/3/2019 4:15,0,0.698,0.698,0.698,0.698
6/3/2019 4:30,0.698,0.698,0.698,0.698,0.698
6/3/2019 4:45,0,0.698,0.698,0.698,0.698
6/3/2019 5:00,0.698,0.698,0.698,0.698,0.698
6/3/2019 5:15,0.698,0.698,0.698,0.698,0.698
6/3/2019 5:30,0.698,0.698,0.698,0.698,0.698
6/3/2019 5:45,0.698,0.698,0.698,0.698,0.698
6/3/2019 6:00,0.698,0.698,0.698,0.698,0.698
6/3/2019 6:15,0.698,0.698,0.698,0.698,0.698
6/3/2019 6:30,0.698,0.698,0.698,0.698,0.698
6/3/2019 6:45,0.698,0.698,0.698,0.698,0.698
6/3/2019 7:00,0.698,16.042999,0.698,0.698,0.698
6/3/2019 7:15,0.698,45.337002,0.698,0.698,0.698
6/3/2019 7:30,0.698,102.531998,0.698,34.875,0.698
6/3/2019 7:45,0.698,136.710007,0.698,30.690001,0.698
6/3/2019 8:00,0.698,146.475006,39.757999,18.832001,0.698
6/3/2019 8:15,389.902008,116.483002,345.959991,32.084999,382.230011
6/3/2019 8:30,451.28299,103.927002,397.575012,36.27,433.845001
