,Stafel / Hydrologie (Stafel - Débit dessableur),C: Stafel / Hydrologie (Stafel - Débit dessableur) (1. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (2. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (3. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (4. Année précédente)
9/9/2019 4:15,0.373856,0.642847,0.689445,1.095347,0.521215
9/9/2019 4:30,0.39125,0.631079,0.68125,1.084097,0.512431
9/9/2019 4:45,0.3875,0.61941,0.672743,1.069962,0.505382
9/9/2019 5:00,0.3875,0.523368,0.665903,1.054132,0.499132
9/9/2019 5:15,0.3875,0.613588,0.65941,1.045625,0.49375
9/9/2019 5:30,0.385729,0.617361,0.651458,1.031979,0.489965
9/9/2019 5:45,0.378542,0.581528,0.638333,1.021603,0.484965
9/9/2019 6:00,0.363229,0.524051,0.644858,1.011562,0.479965
9/9/2019 6:15,0.373021,0.578322,0.632743,1.001667,0.475
9/9/2019 6:30,0.385937,0.586875,0.637327,0.99368,0.469548
9/9/2019 6:45,0.379297,0.574792,0.632083,0.986215,0.461632
9/9/2019 7:00,0.375,0.558333,0.6225,0.973229,0.457396
9/9/2019 7:15,0.371563,0.5625,0.618333,0.957326,0.442083
9/9/2019 7:30,0.369583,0.560764,0.617567,0.954549,0.447118
9/9/2019 7:45,0.361771,0.541389,0.61441,0.944514,0.441597
9/9/2019 8:00,0.362812,0.542708,0.59625,0.94125,0.438817
9/9/2019 8:15,0.3625,0.52772,0.590833,0.921458,0.432049
9/9/2019 8:30,0.361979,0.525417,0.620833,0.914514,0.425
9/9/2019 8:45,0.35625,0.511458,0.626667,0.874132,0.421534
9/9/2019 9:00,0.360208,0.512917,0.635625,0.917075,0.422048
9/9/2019 9:15,0.365833,0.504514,0.646528,0.919236,0.422951
9/9/2019 9:30,0.365208,0.494375,0.672292,0.789338,0.4191
9/9/2019 9:45,0.361458,0.485208,0.695521,0.860903,0.417917
9/9/2019 10:00,0.360208,0.506806,0.687813,0.854904,0.413368
9/9/2019 10:15,0.355703,0.5075,0.691354,0.854971,0.4141
9/9/2019 10:30,0.360912,0.503542,0.693264,0.914305,0.413333
9/9/2019 10:45,0.355,0.504792,0.655625,0.916701,0.41125
9/9/2019 11:00,0.355547,0.507986,0.632364,0.938021,0.411667
9/9/2019 11:15,0.361204,0.512396,0.676146,0.923892,0.411667
9/9/2019 11:30,0.36375,0.52599,0.692604,0.931941,0.421768
9/9/2019 11:45,0.362086,0.554896,0.718426,0.985307,0.426702
9/9/2019 12:00,0.357917,0.581609,0.72285,1.039201,0.445136
9/9/2019 12:15,0.357917,0.616458,0.725347,1.119471,0.464338
9/9/2019 12:30,0.334583,0.663542,0.735938,1.139479,0.491421
9/9/2019 12:45,0.358333,0.720139,0.765938,1.212248,0.519444
9/9/2019 13:00,0.3725,0.778472,0.776667,1.206982,0.575139
9/9/2019 13:15,0.370833,0.835764,0.804479,1.128542,0.614893
9/9/2019 13:30,0.372049,0.896094,0.839722,1.013186,0.643646
9/9/2019 13:45,0.3825,0.946308,0.873296,1.329994,0.673368
9/9/2019 14:00,0.390833,0.961111,0.911563,1.57925,0.767847
9/9/2019 14:15,0.400521,0.940573,0.962778,1.50493,0.824827
9/9/2019 14:30,0.416563,1.08461,1.00632,1.749291,0.85809
9/9/2019 14:45,0.439661,1.187291,1.097257,1.828646,0.852118
9/9/2019 15:00,0.458125,1.260671,1.163021,1.89511,0.623721
9/9/2019 15:15,0.475729,1.332986,1.207222,1.95125,0.677778
9/9/2019 15:30,0.496667,1.391748,1.234647,1.995937,0.9952
9/9/2019 15:45,0.507109,1.410139,1.266667,2.013498,1.049094
9/9/2019 16:00,0.523724,1.471181,1.323889,2.041742,1.08632
9/9/2019 16:15,0.545729,1.521713,1.395651,2.076736,1.10553
9/9/2019 16:30,0.567813,1.545729,1.450695,2.107674,1.133851
9/9/2019 16:45,0.584271,1.556181,1.487917,2.140452,1.156001
9/9/2019 17:00,0.583229,1.574283,1.489028,2.1468,1.184094
9/9/2019 17:15,0.597604,1.604769,1.470209,2.144583,1.216806
9/9/2019 17:30,0.6125,1.612986,1.443385,2.139861,1.234557
9/9/2019 17:45,0.621458,1.611528,1.411111,2.129028,1.263053
9/9/2019 18:00,0.626146,1.585347,1.48,2.11,1.276001
9/9/2019 18:15,0.615911,1.564861,1.532778,2.059554,1.295486
9/9/2019 18:30,0.612734,1.53507,1.524259,2.009447,1.298785
9/9/2019 18:45,0.609479,1.529109,1.529583,1.981363,1.284415
9/9/2019 19:00,0.6,1.526719,1.544167,1.927885,1.269447
9/9/2019 19:15,0.596563,1.510486,1.535093,1.84809,1.253646
9/9/2019 19:30,0.590729,1.479445,1.492917,1.785116,1.223195
9/9/2019 19:45,0.579297,1.432847,1.455313,1.738924,1.188924
9/9/2019 20:00,0.565729,1.389653,1.447083,1.698061,1.144375
9/9/2019 20:15,0.557396,1.359306,1.402917,1.664407,1.097222
9/9/2019 20:30,0.547396,1.327708,1.341667,1.625631,1.043889
9/9/2019 20:45,0.534479,1.284329,1.277396,1.593544,0.991322
9/9/2019 21:00,0.522214,1.246771,1.214074,1.56101,0.829193
9/9/2019 21:15,0.511875,1.224722,1.157344,1.518472,0.260417
9/9/2019 21:30,0.496797,1.203125,1.113125,1.478681,0.158993
9/9/2019 21:45,0.352187,0.842761,1.068611,1.116123,0.784884
9/9/2019 22:00,0.339818,0.433264,0.662083,1.4125,0.76993
9/9/2019 22:15,0.466146,1.081614,0.574861,1.354167,0.750764
9/9/2019 22:30,0.454479,1.062291,0.91625,1.338956,0.726563
9/9/2019 22:45,0.447813,1.006927,0.907361,1.341979,0.717048
9/9/2019 23:00,0.442813,0.972083,0.884167,1.324097,0.708264
9/9/2019 23:15,0.434896,0.994375,0.855313,1.300628,0.689447
9/9/2019 23:30,0.422708,1.023472,0.824583,1.279063,0.674514
9/9/2019 23:45,0.419583,0.968681,0.806458,1.253582,0.663681
9/10/2019 0:00,0.416979,0.938056,0.794306,1.235249,0.643197
9/10/2019 0:15,0.4125,0.91647,0.781389,1.221947,0.627882
9/10/2019 0:30,0.4125,0.9,0.764444,1.201146,0.62125
9/10/2019 0:45,0.410313,0.886597,0.743333,1.184447,0.614899
9/10/2019 1:00,0.40625,0.868776,0.731667,1.167431,0.601597
9/10/2019 1:15,0.404896,0.845,0.722083,1.147847,0.592014
9/10/2019 1:30,0.397917,0.823195,0.709583,1.137048,0.566736
9/10/2019 1:45,0.393985,0.803854,0.693333,1.121597,0.484167
9/10/2019 2:00,0.39375,0.783901,0.676979,1.111597,0.538258
9/10/2019 2:15,0.390729,0.780833,0.6625,1.097781,0.567118
9/10/2019 2:30,0.3875,0.771597,0.65125,1.083712,0.565382
9/10/2019 2:45,0.386146,0.759097,0.646493,1.071597,0.551947
9/10/2019 3:00,0.379063,0.747639,0.629653,1.056181,0.53785
9/10/2019 3:15,0.377604,0.728067,0.625,1.041117,0.531149
9/10/2019 3:30,0.376484,0.718611,0.619861,1.033684,0.520799
9/10/2019 3:45,0.375,0.687708,0.61125,1.024549,0.512431
9/10/2019 4:00,0.375,0.692639,0.6025,1.011632,0.504997
9/10/2019 4:15,0.371317,0.686458,0.59088,1.002431,0.497882
9/10/2019 4:30,0.36875,0.67875,0.578854,0.994097,0.488715
9/10/2019 4:45,0.367604,0.672639,0.585417,0.983715,0.486632
9/10/2019 5:00,0.367917,0.662708,0.577708,0.972784,0.48125
9/10/2019 5:15,0.363333,0.650859,0.569236,0.964132,0.475833
9/10/2019 5:30,0.3625,0.64125,0.561215,0.949864,0.473715
9/10/2019 5:45,0.3625,0.631053,0.552083,0.933299,0.46875
9/10/2019 6:00,0.356979,0.632083,0.543056,0.929965,0.465799
9/10/2019 6:15,0.35625,0.622303,0.525139,0.920382,0.459965
9/10/2019 6:30,0.35625,0.61875,0.5375,0.914132,0.457083
9/10/2019 6:45,0.35625,0.613194,0.537083,0.906181,0.454132
9/10/2019 7:00,0.353333,0.605313,0.534965,0.895799,0.449549
9/10/2019 7:15,0.351979,0.6,0.529132,0.890382,0.444583
9/10/2019 7:30,0.35,0.594028,0.521632,0.879583,0.439549
9/10/2019 7:45,0.34875,0.570833,0.51875,0.875278,0.433681
9/10/2019 8:00,0.346146,0.574635,0.512986,0.8675,0.429583
9/10/2019 8:15,0.341667,0.550596,0.509167,0.850732,0.424618
9/10/2019 8:30,0.337292,0.556805,0.50566,0.846635,0.419097
9/10/2019 8:45,0.341094,0.540856,0.5,0.845417,0.413299
9/10/2019 9:00,0.338021,0.544375,0.493935,0.843264,0.417465
9/10/2019 9:15,0.348151,0.544653,0.49066,0.830347,0.411282
9/10/2019 9:30,0.343021,0.532222,0.4875,0.816632,0.40875
9/10/2019 9:45,0.341641,0.534514,0.489572,0.813403,0.4075
9/10/2019 10:00,0.347187,0.53463,0.480208,0.825833,0.409167
9/10/2019 10:15,0.342292,0.53375,0.48125,0.830035,0.404132
9/10/2019 10:30,0.3375,0.538403,0.475104,0.837083,0.401701
9/10/2019 10:45,0.3375,0.550023,0.471493,0.845938,0.401667
9/10/2019 11:00,0.335521,0.553776,0.46875,0.864303,0.400313
9/10/2019 11:15,0.333646,0.586302,0.465382,0.885972,0.403785
9/10/2019 11:30,0.333438,0.596563,0.456979,0.922046,0.407569
9/10/2019 11:45,0.33875,0.637778,0.455448,0.970903,0.421704
9/10/2019 12:00,0.339687,0.694352,0.45875,1.03048,0.445035
9/10/2019 12:15,0.341562,0.747917,0.45625,1.094511,0.457191
9/10/2019 12:30,0.3375,0.805799,0.463125,1.166597,0.485622
9/10/2019 12:45,0.338021,0.86507,0.463472,1.23816,0.511493
9/10/2019 13:00,0.348958,0.905764,0.469167,1.277743,0.562289
9/10/2019 13:15,0.360938,0.992477,0.480092,1.345729,0.589063
9/10/2019 13:30,0.3625,1.040764,0.493397,1.396181,0.638296
9/10/2019 13:45,0.367292,1.128464,0.514028,1.452361,0.709925
9/10/2019 14:00,0.382292,1.150729,0.540937,1.491458,0.737428
9/10/2019 14:15,0.382813,1.192639,0.562882,1.52851,0.767986
9/10/2019 14:30,0.391979,1.318796,0.593333,1.568189,0.662775
9/10/2019 14:45,0.408646,1.422338,0.622917,1.594375,0.698857
9/10/2019 15:00,0.417917,1.456589,0.648102,1.627286,0.854722
9/10/2019 15:15,0.424792,1.491146,0.681979,1.662954,0.872535
9/10/2019 15:30,0.435104,1.532031,0.698958,1.668085,0.87965
9/10/2019 15:45,0.444453,1.573646,0.745324,1.680382,0.881563
9/10/2019 16:00,0.449271,1.60638,0.753924,1.685,0.900555
9/10/2019 16:15,0.459688,1.638255,0.756389,1.702257,0.91375
9/10/2019 16:30,0.468542,1.680023,0.761875,1.717847,0.923403
9/10/2019 16:45,0.47375,1.690417,0.763935,1.717219,0.93257
9/10/2019 17:00,0.4725,1.712245,0.766482,1.737118,0.928264
9/10/2019 17:15,0.479687,1.745694,0.769444,1.740417,0.915347
9/10/2019 17:30,0.482604,1.756343,0.770104,1.755556,0.917983
9/10/2019 17:45,0.489167,1.720579,0.760139,1.753195,0.921218
9/10/2019 18:00,0.478854,1.711528,0.755417,1.765625,0.925
9/10/2019 18:15,0.471354,1.737604,0.758333,1.779307,0.913646
9/10/2019 18:30,0.480104,1.699051,0.755417,1.764931,0.888611
9/10/2019 18:45,0.485521,1.708984,0.749826,1.744097,0.864479
9/10/2019 19:00,0.483229,1.71235,0.739167,1.725278,0.838229
9/10/2019 19:15,0.48125,1.681181,0.727778,1.694242,0.803785
9/10/2019 19:30,0.48125,1.641111,0.715,1.648958,0.745556
9/10/2019 19:45,0.476979,1.590347,0.697917,1.610593,0.777847
9/10/2019 20:00,0.47375,1.550764,0.68118,1.576077,0.752393
9/10/2019 20:15,0.467813,1.497656,0.666597,1.541427,0.719378
9/10/2019 20:30,0.461979,1.461065,0.660417,1.509063,0.694896
9/10/2019 20:45,0.455313,1.425364,0.64875,1.479378,0.672431
9/10/2019 21:00,0.447396,1.378681,0.637083,1.438576,0.66875
9/10/2019 21:15,0.439401,1.337442,0.620104,1.402778,0.654375
9/10/2019 21:30,0.435729,1.303276,0.604445,1.361809,0.624135
9/10/2019 21:45,0.162552,1.052708,0.217373,1.143947,0.629132
9/10/2019 22:00,0.410859,1.247179,0.565353,1.168791,0.620347
9/10/2019 22:15,0.419896,1.227523,0.576736,1.282465,0.600697
9/10/2019 22:30,0.413229,1.207153,0.564826,1.270798,0.591215
9/10/2019 22:45,0.403229,1.175972,0.555385,1.265284,0.580347
9/10/2019 23:00,0.390521,1.155695,0.546944,1.260382,0.569097
9/10/2019 23:15,0.371771,1.1325,0.53375,1.248681,0.551979
9/10/2019 23:30,0.368021,1.096806,0.534583,1.242431,0.548785
9/10/2019 23:45,0.36875,1.068704,0.53125,1.229097,0.546215
9/11/2019 0:00,0.36875,1.040764,0.523403,1.218264,0.538299
9/11/2019 0:15,0.365417,1.007083,0.51875,1.202847,0.526597
9/11/2019 0:30,0.364088,0.962604,0.512674,1.188715,0.517465
9/11/2019 0:45,0.363333,0.961597,0.502326,1.168993,0.507431
9/11/2019 1:00,0.363333,0.940755,0.5,1.135347,0.496632
9/11/2019 1:15,0.3625,0.917639,0.4941,1.127434,0.493264
9/11/2019 1:30,0.359063,0.901111,0.491077,1.111597,0.484167
9/11/2019 1:45,0.35625,0.885984,0.48316,1.092781,0.479965
9/11/2019 2:00,0.354479,0.866875,0.47691,1.079479,0.469548
9/11/2019 2:15,0.348958,0.850208,0.474444,1.058646,0.465799
9/11/2019 2:30,0.344687,0.835266,0.470093,1.037781,0.457431
9/11/2019 2:45,0.34875,0.813438,0.463611,1.020798,0.448715
9/11/2019 3:00,0.34875,0.800555,0.4625,1.005347,0.44375
9/11/2019 3:15,0.346667,0.789514,0.459583,0.988765,0.444583
9/11/2019 3:30,0.343984,0.774375,0.455313,0.974965,0.44375
9/11/2019 3:45,0.34375,0.766146,0.453412,0.959797,0.436181
9/11/2019 4:00,0.34375,0.756181,0.444792,0.946632,0.43125
9/11/2019 4:15,0.341562,0.744028,0.426771,0.934896,0.427049
9/11/2019 4:30,0.335313,0.727778,0.441702,0.923715,0.425833
9/11/2019 4:45,0.336667,0.723194,0.439167,0.909063,0.425382
9/11/2019 5:00,0.333646,0.711944,0.431146,0.897815,0.413681
9/11/2019 5:15,0.33125,0.7025,0.426181,0.889167,0.407917
9/11/2019 5:30,0.334688,0.696817,0.437083,0.887083,0.407118
9/11/2019 5:45,0.335495,0.68647,0.432292,0.884132,0.409583
9/11/2019 6:00,0.33125,0.678681,0.429028,0.874066,0.404548
9/11/2019 6:15,0.33125,0.672014,0.416979,0.867049,0.397049
9/11/2019 6:30,0.33125,0.6625,0.416181,0.848582,0.390382
9/11/2019 6:45,0.326562,0.65493,0.41875,0.844931,0.391285
9/11/2019 7:00,0.328437,0.647057,0.420417,0.833715,0.387014
9/11/2019 7:15,0.325,0.635695,0.417917,0.799965,0.385868
9/11/2019 7:30,0.325,0.629097,0.414239,0.787911,0.382014
9/11/2019 7:45,0.320912,0.617639,0.408993,0.815417,0.375
9/11/2019 8:00,0.32,0.615417,0.406667,0.807497,0.378819
9/11/2019 8:15,0.315313,0.57901,0.402326,0.797917,0.38125
9/11/2019 8:30,0.313333,0.583611,0.401042,0.792431,0.373232
9/11/2019 8:45,0.310833,0.584271,0.395556,0.782049,0.365382
9/11/2019 9:00,0.314688,0.577778,0.395938,0.775767,0.357048
9/11/2019 9:15,0.315313,0.588739,0.394271,0.77708,0.365133
9/11/2019 9:30,0.3125,0.556736,0.391146,0.767917,0.367396
9/11/2019 9:45,0.307917,0.555833,0.38625,0.762083,0.359271
9/11/2019 10:00,0.310104,0.557998,0.383333,0.758301,0.358785
9/11/2019 10:15,0.309479,0.558958,0.384306,0.762532,0.356565
9/11/2019 10:30,0.311354,0.559792,0.387292,0.770903,0.353333
9/11/2019 10:45,0.310417,0.57397,0.387083,0.782604,0.355382
9/11/2019 11:00,0.309271,0.576319,0.387914,0.796771,0.319034
9/11/2019 11:15,0.311979,0.581111,0.38,0.815555,0.349754
9/11/2019 11:30,0.310312,0.594456,0.384271,0.838854,0.352847
9/11/2019 11:45,0.315625,0.62257,0.388782,0.878258,0.3416
9/11/2019 12:00,0.318854,0.652153,0.39007,0.929063,0.341285
9/11/2019 12:15,0.323333,0.712425,0.39184,0.989479,0.345833
9/11/2019 12:30,0.335781,0.766991,0.406042,1.0668,0.350553
9/11/2019 12:45,0.351745,0.815046,0.419583,1.146285,0.356667
9/11/2019 13:00,0.375104,0.832917,0.434375,1.209022,0.36375
9/11/2019 13:15,0.397135,0.83507,0.458333,1.262043,0.37507
9/11/2019 13:30,0.418854,0.94456,0.481667,1.290868,0.403923
9/11/2019 13:45,0.450833,1.02706,0.505833,1.31566,0.432673
9/11/2019 14:00,0.478125,1.120139,0.543053,1.34011,0.471073
9/11/2019 14:15,0.509375,1.198889,0.571907,1.34993,0.498437
9/11/2019 14:30,0.538516,1.254225,0.599271,1.098527,0.510104
9/11/2019 14:45,0.56875,0.977106,0.631667,1.227283,0.341944
9/11/2019 15:00,0.60026,1.598009,0.666667,1.445055,0.60355
9/11/2019 15:15,0.613125,1.554305,0.700521,1.518608,0.652188
9/11/2019 15:30,0.632396,1.602361,0.732917,1.58489,0.662083
9/11/2019 15:45,0.656667,1.645648,0.762639,1.655582,0.664583
9/11/2019 16:00,0.694557,1.69368,0.783646,1.684335,0.680104
9/11/2019 16:15,0.731537,1.724734,0.802593,1.68695,0.679201
9/11/2019 16:30,0.757292,1.748472,0.825208,1.701586,0.693892
9/11/2019 16:45,0.765104,1.770278,0.845796,1.723542,0.714265
9/11/2019 17:00,0.774583,1.783698,0.86368,1.782494,0.731806
9/11/2019 17:15,0.780417,1.782153,0.867645,1.832292,0.732781
9/11/2019 17:30,0.782083,1.761736,0.882083,1.840868,0.714028
9/11/2019 17:45,0.7775,1.778982,0.893125,1.837813,0.694514
9/11/2019 18:00,0.780417,1.784583,0.895417,1.80441,0.680798
9/11/2019 18:15,0.780312,1.777656,0.895559,1.77691,0.67535
9/11/2019 18:30,0.763906,1.766528,0.889236,1.76434,0.675
9/11/2019 18:45,0.76474,1.761424,0.883229,1.714375,0.663681
9/11/2019 19:00,0.758646,1.729062,0.86625,1.678481,0.649514
9/11/2019 19:15,0.751458,1.688102,0.850938,1.650208,0.642917
9/11/2019 19:30,0.735625,1.636673,0.835,1.611458,0.633715
9/11/2019 19:45,0.727917,1.574398,0.824236,1.569757,0.618229
9/11/2019 20:00,0.724063,1.543345,0.80875,1.525695,0.599514
9/11/2019 20:15,0.711458,1.501343,0.789583,1.51285,0.576111
9/11/2019 20:30,0.699688,1.458819,0.768195,1.495834,0.557014
9/11/2019 20:45,0.677604,1.424031,0.745417,1.451493,0.545764
9/11/2019 21:00,0.663125,1.389653,0.721667,1.420695,0.533681
9/11/2019 21:15,0.645938,1.34993,0.699167,1.387708,0.519097
9/11/2019 21:30,0.630208,1.305,0.670281,1.330006,0.502014
9/11/2019 21:45,0.340078,1.281146,0.232891,0.955558,0.490764
9/11/2019 22:00,0.588255,0.285324,0.246042,1.268362,0.479965
9/11/2019 22:15,0.587708,0.889236,0.61559,1.240972,0.469514
9/11/2019 22:30,0.575625,1.144468,0.605208,1.223611,0.45868
9/11/2019 22:45,0.565313,1.108357,0.591458,1.19691,0.445798
9/11/2019 23:00,0.554713,1.073264,0.58007,1.16566,0.433232
9/11/2019 23:15,0.544896,1.056862,0.565313,1.140035,0.427014
9/11/2019 23:30,0.536458,1.041528,0.550069,1.098195,0.403229
9/11/2019 23:45,0.525729,1.019178,0.53757,1.087083,0.410486
9/12/2019 0:00,0.519375,0.993125,0.527292,1.084502,0.407882
9/12/2019 0:15,0.509479,0.973889,0.516218,1.072465,0.403299
9/12/2019 0:30,0.501563,0.95,0.504829,1.057813,0.400417
9/12/2019 0:45,0.494896,0.927361,0.497083,1.024479,0.395799
9/12/2019 1:00,0.486667,0.911528,0.489097,1.0175,0.392049
9/12/2019 1:15,0.481042,0.90022,0.48125,1.019549,0.384965
9/12/2019 1:30,0.471979,0.878842,0.472813,1.006563,0.38125
9/12/2019 1:45,0.464062,0.864317,0.463993,0.991839,0.379198
9/12/2019 2:00,0.4625,0.838437,0.462048,0.980313,0.374132
9/12/2019 2:15,0.458229,0.812998,0.453125,0.960695,0.36875
9/12/2019 2:30,0.455729,0.826875,0.448993,0.92441,0.363715
9/12/2019 2:45,0.45125,0.809514,0.445,0.917399,0.3625
9/12/2019 3:00,0.450912,0.798553,0.441111,0.922604,0.357048
9/12/2019 3:15,0.445313,0.790729,0.434132,0.935868,0.35625
9/12/2019 3:30,0.442813,0.780833,0.428577,0.932431,0.351714
9/12/2019 3:45,0.4375,0.77263,0.425,0.926562,0.35
9/12/2019 4:00,0.431979,0.761111,0.420208,0.916632,0.346632
9/12/2019 4:15,0.43125,0.750764,0.41816,0.908715,0.34375
9/12/2019 4:30,0.43125,0.734688,0.4125,0.897049,0.338715
9/12/2019 4:45,0.426979,0.729445,0.409826,0.887847,0.3375
9/12/2019 5:00,0.425,0.722474,0.40625,0.877396,0.332882
9/12/2019 5:15,0.419818,0.675636,0.40316,0.868264,0.33125
9/12/2019 5:30,0.41875,0.702344,0.4,0.861632,0.33125
9/12/2019 5:45,0.417083,0.694028,0.4,0.85035,0.325
9/12/2019 6:00,0.413646,0.68875,0.396077,0.839063,0.325
9/12/2019 6:15,0.4125,0.682789,0.394549,0.827326,0.325
9/12/2019 6:30,0.409922,0.67493,0.392327,0.825,0.325
9/12/2019 6:45,0.401771,0.662789,0.385417,0.821215,0.322049
9/12/2019 7:00,0.383021,0.658681,0.384827,0.81285,0.317882
9/12/2019 7:15,0.365469,0.651042,0.381667,0.800347,0.312951
9/12/2019 7:30,0.409739,0.63993,0.38125,0.792049,0.315382
9/12/2019 7:45,0.373281,0.628472,0.379861,0.780764,0.310798
9/12/2019 8:00,0.391224,0.630255,0.3775,0.779583,0.312118
9/12/2019 8:15,0.388958,0.607164,0.375,0.775764,0.304549
9/12/2019 8:30,0.379479,0.6,0.375,0.7675,0.306702
9/12/2019 8:45,0.379661,0.583495,0.373333,0.764097,0.298229
9/12/2019 9:00,0.375312,0.580718,0.369965,0.760833,0.300451
9/12/2019 9:15,0.3775,0.591597,0.369583,0.757115,0.30125
9/12/2019 9:30,0.368333,0.579815,0.367917,0.747465,0.296183
9/12/2019 9:45,0.364896,0.575833,0.36375,0.7425,0.29875
9/12/2019 10:00,0.370182,0.572292,0.361077,0.736979,0.296701
9/12/2019 10:15,0.36875,0.592963,0.359861,0.728819,0.303299
9/12/2019 10:30,0.363073,0.5775,0.357949,0.749756,0.294548
9/12/2019 10:45,0.362604,0.586319,0.355729,0.763333,0.296982
9/12/2019 11:00,0.370417,0.602083,0.353018,0.780521,0.298715
9/12/2019 11:15,0.373021,0.610208,0.35,0.798542,0.2975
9/12/2019 11:30,0.373958,0.624974,0.35,0.824306,0.308088
9/12/2019 11:45,0.380833,0.664028,0.347225,0.871146,0.319202
9/12/2019 12:00,0.394792,0.700912,0.344167,0.91906,0.331354
9/12/2019 12:15,0.410729,0.779896,0.34066,0.971944,0.356354
9/12/2019 12:30,0.43375,0.825833,0.3375,1.018993,0.380139
9/12/2019 12:45,0.462083,0.87625,0.338333,1.086979,0.413542
9/12/2019 13:00,0.491771,0.950937,0.339375,1.138675,0.450764
9/12/2019 13:15,0.53599,1.044323,0.333611,1.184063,0.491108
9/12/2019 13:30,0.572604,1.110625,0.337083,1.246528,0.537778
9/12/2019 13:45,0.608724,1.211771,0.333519,1.301077,0.588608
9/12/2019 14:00,0.646354,1.279965,0.33375,1.373368,0.641493
9/12/2019 14:15,0.685521,1.375972,0.336077,1.473403,0.687257
9/12/2019 14:30,0.715938,1.401927,0.346852,1.560553,0.340205
9/12/2019 14:45,0.70875,1.507083,0.363229,1.652326,0.164963
9/12/2019 15:00,0.663489,1.584028,0.386667,1.7216,0.749994
9/12/2019 15:15,0.760208,1.637569,0.402115,1.797457,0.857673
9/12/2019 15:30,0.809063,1.696713,0.417604,1.835903,0.88254
9/12/2019 15:45,0.814479,1.718333,0.427153,1.84548,0.909236
9/12/2019 16:00,0.844583,1.773984,0.436667,1.82656,0.933056
9/12/2019 16:15,0.8775,1.838912,0.4375,1.796077,0.963958
9/12/2019 16:30,0.90375,1.822188,0.44125,1.784132,0.98809
9/12/2019 16:45,0.94112,1.819815,0.445417,1.782118,1.011291
9/12/2019 17:00,0.97875,1.821354,0.450451,1.789618,1.041389
9/12/2019 17:15,1.00711,1.801805,0.456667,1.790417,1.060486
9/12/2019 17:30,1.022917,1.813449,0.4575,1.786629,1.075486
9/12/2019 17:45,0.979948,1.808391,0.45375,1.755946,1.098125
9/12/2019 18:00,1.067344,1.794769,0.448333,1.72149,1.117784
9/12/2019 18:15,1.084688,1.799097,0.437083,1.686843,1.111565
9/12/2019 18:30,1.085729,1.790486,0.426667,1.654757,1.101111
9/12/2019 18:45,1.096146,1.767778,0.41875,1.609309,1.089549
9/12/2019 19:00,1.087813,1.735509,0.408333,1.578194,1.082049
9/12/2019 19:15,1.080417,1.71382,0.3975,1.560347,1.081667
9/12/2019 19:30,1.069115,1.687153,0.395,1.54316,1.074062
9/12/2019 19:45,1.062995,1.660093,0.39,1.519063,1.046493
9/12/2019 20:00,0.83026,1.645139,0.3825,1.491875,1.004624
9/12/2019 20:15,1.150807,1.614236,0.377361,1.454757,0.93625
9/12/2019 20:30,1.09099,1.588056,0.371111,1.402575,0.88441
9/12/2019 20:45,1.037005,1.563067,0.365417,1.376562,0.861979
9/12/2019 21:00,0.998229,1.544792,0.359375,1.354413,0.847879
9/12/2019 21:15,0.967396,1.529583,0.35441,1.322708,0.831597
9/12/2019 21:30,0.938021,1.494375,0.348958,1.278646,0.824615
9/12/2019 21:45,0.910268,1.232188,0.054838,0.847202,0.81833
9/12/2019 22:00,0.8875,1.33963,0.224757,1.22971,0.811667
9/12/2019 22:15,0.85,1.387824,0.334305,1.229062,0.808299
9/12/2019 22:30,0.832778,1.430417,0.3375,1.205246,0.808368
9/12/2019 22:45,0.818333,1.441713,0.334444,1.177294,0.808715
9/12/2019 23:00,0.795312,1.431528,0.330243,1.148715,0.8075
9/12/2019 23:15,0.79375,1.419456,0.325833,1.128993,0.80965
9/12/2019 23:30,0.778846,1.391991,0.325,1.079375,0.807048
9/12/2019 23:45,0.775,1.31375,0.323611,1.051597,0.80375
9/13/2019 0:00,0.7625,1.268009,0.319583,1.057986,0.807083
9/13/2019 0:15,0.75,1.360729,0.31875,1.056181,0.804618
9/13/2019 0:30,0.7375,1.415758,0.314514,1.0441,0.804132
9/13/2019 0:45,0.725,1.382732,0.3125,1.039132,0.806733
9/13/2019 1:00,0.7125,1.389815,0.3125,1.028646,0.80875
9/13/2019 1:15,0.71875,1.354861,0.311667,1.013715,0.805417
9/13/2019 1:30,0.71875,1.319141,0.306435,1.007014,0.80625
9/13/2019 1:45,0.71,1.25513,0.30316,0.987361,0.799167
9/13/2019 2:00,0.7,1.242604,0.3,0.974583,0.79875
9/13/2019 2:15,0.690625,1.215573,0.3,0.97125,0.799132
9/13/2019 2:30,0.69375,1.1775,0.295382,0.962014,0.79375
9/13/2019 2:45,0.6825,1.150625,0.29375,0.942364,0.791632
9/13/2019 3:00,0.672917,1.124861,0.29375,0.93118,0.785414
9/13/2019 3:15,0.6625,1.095278,0.29375,0.918264,0.777882
9/13/2019 3:30,0.65625,1.05794,0.29375,0.907431,0.775
9/13/2019 3:45,0.64375,1.017708,0.29375,0.898715,0.772049
9/13/2019 4:00,0.6375,1.024271,0.292639,0.888683,0.762431
9/13/2019 4:15,0.625,1.000521,0.292361,0.881632,0.75458
